,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2014-05-30,CB.MI,19.65,19.65,57500,19.36,19.65,19.30
1,2014-05-29,CB.MI,19.37,19.20,14600,19.22,19.20,18.88
2,2014-05-28,CB.MI,19.37,19.22,12500,18.88,19.22,18.88
3,2014-05-27,CB.MI,19.46,18.74,21900,18.60,18.74,18.56
4,2014-05-26,CB.MI,18.71,18.53,13500,18.36,18.53,17.95
5,2014-05-23,CB.MI,17.60,17.60,6600,17.53,17.60,17.14
6,2014-05-22,CB.MI,17.35,16.75,5100,17.35,16.75,16.72
7,2014-05-21,CB.MI,17.61,17.35,7700,16.81,17.35,16.64
8,2014-05-20,CB.MI,17.19,17.05,6400,16.94,17.05,16.68
9,2014-05-19,CB.MI,16.94,16.94,14200,16.56,16.94,16.08
10,2014-05-16,CB.MI,17.64,16.91,5500,17.00,16.91,16.53
11,2014-05-15,CB.MI,18.23,17.09,10500,18.22,17.09,16.77
12,2014-05-14,CB.MI,18.17,17.60,15400,18.03,17.60,17.50
13,2014-05-13,CB.MI,18.89,18.53,10900,18.79,18.53,18.01
14,2014-05-12,CB.MI,19.46,18.33,15100,18.66,18.33,18.33
15,2014-05-09,CB.MI,19.92,18.48,18600,19.92,18.48,18.38
16,2014-05-08,CB.MI,19.98,19.98,16300,18.97,19.98,18.49
17,2014-05-07,CB.MI,20.13,18.66,15200,19.75,18.66,18.66
18,2014-05-06,CB.MI,20.36,19.98,6800,20.36,19.98,19.67
19,2014-05-05,CB.MI,20.61,20.41,10200,20.61,20.41,20.00
20,2014-05-02,CB.MI,20.98,20.92,8000,20.90,20.92,20.60
21,2014-05-01,CB.MI,20.57,20.57,000,20.57,20.57,20.57
22,2014-04-30,CB.MI,20.95,20.57,9000,20.72,20.57,20.51
23,2014-04-29,CB.MI,21.09,21.03,5500,20.60,21.03,20.59
24,2014-04-28,CB.MI,20.92,20.61,9200,20.84,20.61,20.39
25,2014-04-25,CB.MI,21.15,20.66,4000,21.07,20.66,20.46
26,2014-04-24,CB.MI,21.52,21.40,16100,21.02,21.40,20.85
27,2014-04-23,CB.MI,21.60,20.79,16500,21.55,20.79,20.79
28,2014-04-22,CB.MI,21.93,21.55,22300,21.28,21.55,20.93
29,2014-04-21,CB.MI,21.65,21.65,000,21.65,21.65,21.65
30,2014-04-18,CB.MI,21.65,21.65,000,21.65,21.65,21.65
31,2014-04-17,CB.MI,22.10,21.65,12900,21.90,21.65,21.15
32,2014-04-16,CB.MI,21.96,21.96,82800,20.74,21.96,20.41
33,2014-04-15,CB.MI,20.80,20.45,20100,20.40,20.45,20.19
34,2014-04-14,CB.MI,20.49,20.27,16800,19.81,20.27,19.00
35,2014-04-11,CB.MI,21.34,20.08,28500,20.69,20.63,20.23
36,2014-04-10,CB.MI,21.51,20.138,60200,21.47,20.69,20.50
37,2014-04-09,CB.MI,21.76,20.898,25400,21.76,21.47,20.96
38,2014-04-08,CB.MI,21.80,20.713,93300,21.76,21.28,20.70
39,2014-04-07,CB.MI,22.09,21.219,25800,21.76,21.80,21.01
40,2014-04-04,CB.MI,22.27,21.073,164700,22.00,21.65,21.50
41,2014-04-03,CB.MI,22.15,21.413,58900,22.00,22.00,21.10
42,2014-04-02,CB.MI,22.49,21.17,39900,22.49,21.75,21.30
43,2014-04-01,CB.MI,23.88,21.394,103400,21.91,21.98,21.50
44,2014-03-31,CB.MI,22.07,21.482,268000,19.70,22.07,19.55
45,2014-03-28,CB.MI,19.70,19.029,108900,18.57,19.55,18.50
46,2014-03-27,CB.MI,18.88,18.075,16500,18.50,18.57,18.50
47,2014-03-26,CB.MI,18.82,17.929,5100,18.31,18.42,18.25
48,2014-03-25,CB.MI,18.63,17.822,14600,18.31,18.31,17.85
49,2014-03-24,CB.MI,19.00,17.909,16200,18.60,18.40,18.20
50,2014-03-21,CB.MI,19.14,18.347,2600,19.14,18.85,18.79
51,2014-03-20,CB.MI,18.99,18.445,13600,18.98,18.95,18.60
52,2014-03-19,CB.MI,19.17,18.474,47900,18.85,18.98,18.50
53,2014-03-18,CB.MI,19.09,18.25,7700,18.77,18.75,18.75
54,2014-03-17,CB.MI,19.08,18.27,32000,19.08,18.77,17.30
55,2014-03-14,CB.MI,19.19,18.114,14800,18.51,18.61,18.45
56,2014-03-13,CB.MI,19.27,18.279,22100,18.85,18.78,18.77
57,2014-03-12,CB.MI,18.89,18.201,9500,18.66,18.70,18.57
58,2014-03-11,CB.MI,18.76,18.211,7300,18.70,18.71,18.50
59,2014-03-10,CB.MI,18.90,18.201,7400,18.59,18.70,18.59
60,2014-03-07,CB.MI,18.87,18.007,6400,18.68,18.50,18.29
61,2014-03-06,CB.MI,19.58,18.182,44600,19.21,18.68,18.30
62,2014-03-05,CB.MI,19.85,18.698,33900,19.40,19.21,18.88
63,2014-03-04,CB.MI,19.40,18.883,60600,18.46,19.40,18.46
64,2014-03-03,CB.MI,19.40,17.442,62200,17.95,17.92,17.42
65,2014-02-28,CB.MI,18.90,18.143,31000,17.96,18.64,17.96
66,2014-02-27,CB.MI,18.23,17.569,19500,18.13,18.05,17.32
67,2014-02-26,CB.MI,18.30,17.647,23000,18.13,18.13,17.80
68,2014-02-25,CB.MI,17.90,17.248,19800,17.72,17.72,17.41
69,2014-02-24,CB.MI,17.42,16.839,7800,17.17,17.30,17.00
70,2014-02-21,CB.MI,17.25,16.722,11800,16.82,17.18,16.71
71,2014-02-20,CB.MI,17.11,16.488,25700,16.65,16.94,16.52
72,2014-02-19,CB.MI,17.43,16.479,17000,17.26,16.93,16.82
73,2014-02-18,CB.MI,17.89,16.80,31000,17.26,17.26,17.01
74,2014-02-17,CB.MI,18.21,17.51,19100,18.20,17.99,17.54
75,2014-02-14,CB.MI,17.97,17.491,31100,17.02,17.97,17.02
76,2014-02-13,CB.MI,17.11,16.654,23300,16.70,17.11,16.49
77,2014-02-12,CB.MI,17.14,16.245,37900,16.79,16.69,16.45
78,2014-02-11,CB.MI,16.79,16.206,39700,15.50,16.65,15.42
79,2014-02-10,CB.MI,15.64,15.009,36100,15.59,15.42,15.21
80,2014-02-07,CB.MI,15.55,15.106,31900,15.10,15.52,15.10
81,2014-02-06,CB.MI,15.28,14.795,20000,14.85,15.20,14.80
82,2014-02-05,CB.MI,14.85,14.444,9300,14.60,14.84,14.51
83,2014-02-04,CB.MI,14.80,14.162,25500,14.54,14.55,14.15
84,2014-02-03,CB.MI,15.12,13.987,8400,15.12,14.37,14.32
85,2014-01-31,CB.MI,15.25,14.727,12000,15.25,15.13,14.85
86,2014-01-30,CB.MI,15.25,14.785,37300,14.51,15.19,14.55
87,2014-01-29,CB.MI,14.85,14.123,103000,14.51,14.51,14.29
88,2014-01-28,CB.MI,15.55,14.104,82400,15.20,14.49,14.26
89,2014-01-27,CB.MI,16.04,14.60,227200,15.00,15.00,14.90
90,2014-01-24,CB.MI,17.98,17.277,15700,17.71,17.75,17.33
91,2014-01-23,CB.MI,18.38,17.501,26000,18.30,17.98,17.81
92,2014-01-22,CB.MI,18.86,17.851,17100,18.81,18.34,17.94
93,2014-01-21,CB.MI,18.90,18.026,6800,18.75,18.52,18.52
94,2014-01-20,CB.MI,19.29,18.182,20600,18.86,18.68,18.45
95,2014-01-17,CB.MI,19.71,18.688,71400,19.38,19.20,19.00
96,2014-01-16,CB.MI,20.66,18.863,28900,19.38,19.38,19.38
97,2014-01-15,CB.MI,20.20,19.632,42200,19.51,20.17,19.51
98,2014-01-14,CB.MI,19.68,18.931,29500,19.10,19.45,18.96
99,2014-01-13,CB.MI,19.67,18.844,51000,18.40,19.36,18.40
100,2014-01-10,CB.MI,19.40,18.201,65600,19.04,18.70,18.41
101,2014-01-09,CB.MI,19.25,18.532,45500,19.04,19.04,17.85
102,2014-01-08,CB.MI,18.50,17.141,43500,17.50,17.61,17.50
103,2014-01-07,CB.MI,17.93,17.267,21400,17.13,17.74,16.81
104,2014-01-06,CB.MI,17.01,16.42,9800,16.50,16.87,16.48
105,2014-01-03,CB.MI,16.40,15.963,15100,15.90,16.40,15.90
106,2014-01-02,CB.MI,16.14,15.476,4100,15.90,15.90,15.80
107,2014-01-01,CB.MI,16.25,15.817,000,16.25,16.25,16.25
108,2013-12-31,CB.MI,16.25,15.817,000,16.25,16.25,16.25
109,2013-12-30,CB.MI,16.39,15.817,4300,16.27,16.25,16.17
110,2013-12-27,CB.MI,16.18,15.69,5000,16.09,16.12,16.00
111,2013-12-26,CB.MI,16.15,15.719,000,16.15,16.15,16.15
112,2013-12-25,CB.MI,16.15,15.719,000,16.15,16.15,16.15
113,2013-12-24,CB.MI,16.15,15.719,000,16.15,16.15,16.15
114,2013-12-23,CB.MI,16.20,15.719,3700,16.20,16.15,15.93
115,2013-12-20,CB.MI,16.23,15.476,16500,16.07,15.90,15.90
116,2013-12-19,CB.MI,16.25,15.739,16100,16.08,16.17,16.00
117,2013-12-18,CB.MI,15.96,15.505,14700,15.75,15.93,15.69
118,2013-12-17,CB.MI,15.94,15.281,18400,15.73,15.70,15.56
119,2013-12-16,CB.MI,15.90,15.33,4100,15.80,15.75,15.75
120,2013-12-13,CB.MI,15.88,15.369,17100,15.76,15.79,15.10
121,2013-12-12,CB.MI,15.94,15.281,8200,15.93,15.70,15.44
122,2013-12-11,CB.MI,16.34,15.554,38300,16.17,15.98,15.96
123,2013-12-10,CB.MI,16.28,15.749,3800,16.07,16.18,15.82
124,2013-12-09,CB.MI,16.27,15.573,8000,15.86,16.00,15.86
125,2013-12-06,CB.MI,15.87,15.213,7600,15.73,15.63,15.43
126,2013-12-05,CB.MI,16.34,15.106,77200,15.84,15.52,15.52
127,2013-12-04,CB.MI,15.93,15.34,15300,15.72,15.76,15.50
128,2013-12-03,CB.MI,16.25,15.34,24900,16.14,15.76,15.58
129,2013-12-02,CB.MI,16.25,15.70,10400,16.23,16.13,15.96
130,2013-11-29,CB.MI,16.71,15.836,98600,16.48,16.27,16.24
131,2013-11-28,CB.MI,16.71,16.206,122900,16.00,16.65,15.91
132,2013-11-27,CB.MI,16.49,15.807,327000,15.20,16.24,15.20
133,2013-11-26,CB.MI,14.20,13.802,6000,13.89,14.18,13.62
134,2013-11-25,CB.MI,13.99,13.529,3100,13.90,13.90,13.89
135,2013-11-22,CB.MI,13.80,13.413,600,13.75,13.78,13.68
136,2013-11-21,CB.MI,13.78,13.383,300,13.75,13.75,13.59
137,2013-11-20,CB.MI,13.80,13.383,4200,13.76,13.75,13.55
138,2013-11-19,CB.MI,13.81,13.237,5800,13.79,13.60,13.60
139,2013-11-18,CB.MI,13.86,13.325,5600,13.66,13.69,13.59
140,2013-11-15,CB.MI,13.82,13.296,400,13.60,13.66,13.60
141,2013-11-14,CB.MI,13.82,13.432,1800,13.71,13.80,13.65
142,2013-11-13,CB.MI,13.73,13.335,1400,13.72,13.70,13.67
143,2013-11-12,CB.MI,13.90,13.529,1200,13.70,13.90,13.72
144,2013-11-11,CB.MI,13.70,13.335,200,13.70,13.70,13.70
145,2013-11-08,CB.MI,13.90,13.383,1200,13.89,13.75,13.71
146,2013-11-07,CB.MI,14.10,13.432,5700,13.63,13.80,13.63
147,2013-11-06,CB.MI,13.90,13.529,000,13.90,13.90,13.90
148,2013-11-05,CB.MI,14.01,13.559,4200,14.01,13.93,13.51
149,2013-11-04,CB.MI,14.20,13.636,2800,14.14,14.01,13.86
150,2013-11-01,CB.MI,14.16,13.675,200,14.16,14.05,14.05
151,2013-10-31,CB.MI,14.22,13.831,1500,14.22,14.21,14.10
152,2013-10-30,CB.MI,14.57,13.831,5400,14.40,14.21,14.20
153,2013-10-29,CB.MI,14.83,14.016,6500,14.40,14.40,14.00
154,2013-10-28,CB.MI,14.76,14.357,2000,14.75,14.75,14.44
155,2013-10-25,CB.MI,14.74,14.016,4200,14.47,14.40,14.02
156,2013-10-24,CB.MI,14.50,14.113,10900,13.56,14.50,13.55
157,2013-10-23,CB.MI,14.44,13.237,9200,14.38,13.60,13.60
158,2013-10-22,CB.MI,14.50,13.685,14300,13.75,14.06,13.65
159,2013-10-21,CB.MI,13.66,13.296,1900,13.54,13.66,13.54
160,2013-10-18,CB.MI,13.68,13.14,7600,13.67,13.50,13.44
161,2013-10-17,CB.MI,13.68,13.198,3700,13.68,13.56,13.18
162,2013-10-16,CB.MI,13.55,13.189,5100,13.44,13.55,13.05
163,2013-10-15,CB.MI,13.25,12.858,14300,13.00,13.21,12.78
164,2013-10-14,CB.MI,12.69,12.352,000,12.69,12.69,12.69
165,2013-10-11,CB.MI,12.69,12.352,000,12.69,12.69,12.69
166,2013-10-10,CB.MI,12.69,12.352,000,12.69,12.69,12.69
167,2013-10-09,CB.MI,12.85,12.352,8400,12.52,12.69,12.08
168,2013-10-08,CB.MI,12.98,12.225,5500,12.56,12.56,12.56
169,2013-10-07,CB.MI,12.70,12.361,10600,12.32,12.70,12.20
170,2013-10-04,CB.MI,12.64,12.303,11500,11.82,12.64,11.82
171,2013-10-03,CB.MI,11.96,11.427,200,11.96,11.74,11.72
172,2013-10-02,CB.MI,11.98,11.446,2700,11.81,11.76,11.75
173,2013-10-01,CB.MI,11.82,11.505,900,11.51,11.82,11.50
174,2013-09-30,CB.MI,11.50,11.193,1000,11.47,11.50,11.41
175,2013-09-27,CB.MI,11.87,11.271,1100,11.88,11.58,11.58
176,2013-09-26,CB.MI,11.88,11.563,5100,11.88,11.88,11.60
177,2013-09-25,CB.MI,11.75,11.417,5300,11.73,11.73,11.59
178,2013-09-24,CB.MI,11.94,11.388,800,11.84,11.70,11.63
179,2013-09-23,CB.MI,11.94,11.524,3200,11.94,11.84,11.84
180,2013-09-20,CB.MI,11.86,11.544,2400,11.75,11.86,11.60
181,2013-09-19,CB.MI,11.78,11.437,8600,11.75,11.75,11.44
182,2013-09-18,CB.MI,11.46,11.125,2200,11.46,11.43,11.32
183,2013-09-17,CB.MI,11.36,11.028,1600,11.36,11.33,11.30
184,2013-09-16,CB.MI,11.48,11.057,2300,11.45,11.36,11.35
185,2013-09-13,CB.MI,11.50,11.018,12300,11.40,11.32,11.27
186,2013-09-12,CB.MI,11.50,11.086,1900,11.35,11.39,11.38
187,2013-09-11,CB.MI,11.35,11.047,000,11.35,11.35,11.35
188,2013-09-10,CB.MI,11.46,11.077,1800,11.50,11.38,11.30
189,2013-09-09,CB.MI,11.50,11.193,300,11.50,11.50,11.48
190,2013-09-06,CB.MI,11.55,11.174,900,11.55,11.48,11.35
191,2013-09-05,CB.MI,11.47,11.145,9100,11.30,11.45,11.14
