,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,4.14,4.00,4.12,600170.SS,4.12,2016-07-28,4.09,91525600
1,4.15,3.98,4.09,600170.SS,4.09,2016-07-27,4.00,149171700
2,4.00,3.96,4.00,600170.SS,4.00,2016-07-26,3.97,20469400
3,3.99,3.95,3.97,600170.SS,3.97,2016-07-25,3.95,19106400
4,4.00,3.95,3.95,600170.SS,3.95,2016-07-22,3.99,22271800
5,4.02,3.97,3.99,600170.SS,3.99,2016-07-21,3.98,24247200
6,4.00,3.98,3.98,600170.SS,3.98,2016-07-20,3.99,12743100
7,4.00,3.96,3.99,600170.SS,3.99,2016-07-19,3.98,19571800
8,4.02,3.97,3.98,600170.SS,3.98,2016-07-18,4.01,17077800
9,4.05,4.00,4.01,600170.SS,4.01,2016-07-15,4.04,31418700
10,4.04,3.97,4.03,600170.SS,4.03,2016-07-14,4.02,29038200
11,4.08,3.97,4.00,600170.SS,4.00,2016-07-13,3.98,62344100
12,3.99,3.88,3.98,600170.SS,3.98,2016-07-12,3.92,42992200
13,3.95,3.87,3.90,600170.SS,3.90,2016-07-11,3.88,22403000
14,3.94,3.88,3.90,600170.SS,3.90,2016-07-08,3.94,18067000
15,3.98,3.89,3.93,600170.SS,3.93,2016-07-07,3.96,33845800
16,3.97,3.90,3.96,600170.SS,3.96,2016-07-06,3.91,31595400
17,3.99,3.88,3.93,600170.SS,3.93,2016-07-05,3.89,47593600
18,3.89,3.79,3.88,600170.SS,3.88,2016-07-04,3.79,33817000
19,3.85,3.81,3.82,600170.SS,3.82,2016-07-01,3.83,14946000
20,3.85,3.81,3.83,600170.SS,3.83,2016-06-30,3.83,15083000
21,3.86,3.76,3.82,600170.SS,3.82,2016-06-29,3.77,38731500
22,3.77,3.71,3.77,600170.SS,3.77,2016-06-28,3.73,19416300
23,3.74,3.68,3.74,600170.SS,3.74,2016-06-27,3.68,14566100
24,3.78,3.67,3.70,600170.SS,3.70,2016-06-24,3.76,27536500
25,3.78,3.74,3.76,600170.SS,3.76,2016-06-23,3.78,12971900
26,3.78,3.75,3.78,600170.SS,3.78,2016-06-22,3.76,14920700
27,3.82,3.76,3.77,600170.SS,3.77,2016-06-21,3.79,18673900
28,3.83,3.76,3.79,600170.SS,3.79,2016-06-20,3.81,13300400
29,3.81,3.75,3.80,600170.SS,3.80,2016-06-17,3.76,25311800
30,3.79,3.75,3.76,600170.SS,3.76,2016-06-16,3.78,18535000
31,3.79,3.69,3.77,600170.SS,3.77,2016-06-15,3.71,26508000
32,3.78,3.70,3.73,600170.SS,3.73,2016-06-14,3.75,24342500
33,3.86,3.75,3.75,600170.SS,3.75,2016-06-13,3.86,36510200
34,3.87,3.87,3.87,600170.SS,3.87,2016-06-10,3.87,000
35,3.87,3.87,3.87,600170.SS,3.87,2016-06-09,3.87,000
36,3.89,3.85,3.87,600170.SS,3.87,2016-06-08,3.88,25948600
37,3.91,3.86,3.88,600170.SS,3.88,2016-06-07,3.89,27833200
38,3.92,3.88,3.89,600170.SS,3.89,2016-06-06,3.89,30998100
39,3.91,3.86,3.89,600170.SS,3.89,2016-06-03,3.90,30823900
40,3.91,3.88,3.90,600170.SS,3.90,2016-06-02,3.90,22561600
41,3.94,3.88,3.90,600170.SS,3.90,2016-06-01,3.90,26982900
42,3.92,3.79,3.92,600170.SS,3.92,2016-05-31,3.79,39261200
43,3.82,3.74,3.80,600170.SS,3.80,2016-05-30,3.77,20136800
44,3.79,3.73,3.76,600170.SS,3.76,2016-05-27,3.75,13862800
45,3.83,3.72,3.79,600170.SS,3.79,2016-05-26,3.81,26839700
46,3.85,3.79,3.81,600170.SS,3.81,2016-05-25,3.83,17589700
47,3.87,3.79,3.81,600170.SS,3.81,2016-05-24,3.87,23318200
48,3.88,3.85,3.88,600170.SS,3.88,2016-05-23,3.85,19428400
49,3.86,3.81,3.86,600170.SS,3.86,2016-05-20,3.85,24374300
50,3.92,3.86,3.87,600170.SS,3.87,2016-05-19,3.87,20035800
51,4.00,3.85,3.90,600170.SS,3.90,2016-05-18,4.00,28539400
52,4.05,3.99,4.01,600170.SS,4.01,2016-05-17,4.05,22538300
53,4.06,4.00,4.05,600170.SS,4.05,2016-05-16,4.05,19264700
54,4.20,4.15,4.16667,600170.SS,3.34722,2016-05-13,4.16667,22117700
55,4.16667,4.10,4.16667,600170.SS,3.34722,2016-05-12,4.16667,18726400
56,5.02,4.95,4.99,600170.SS,4.00863,2016-05-11,4.97,21711300
57,4.98,4.92,4.97,600170.SS,3.99257,2016-05-10,4.95,23223300
58,5.05,4.90,4.92,600170.SS,3.9524,2016-05-09,5.04,36193400
59,5.20,5.06,5.07,600170.SS,4.0729,2016-05-06,5.17,46054700
60,5.18,5.14,5.17,600170.SS,4.15323,2016-05-05,5.18,25772800
61,5.20,5.13,5.18,600170.SS,4.16127,2016-05-04,5.16,37182000
62,5.17,5.06,5.17,600170.SS,4.15323,2016-05-03,5.09,33972800
63,5.08,5.08,5.08,600170.SS,4.08093,2016-05-02,5.08,000
64,5.11,5.07,5.08,600170.SS,4.08093,2016-04-29,5.09,17364300
65,5.16,5.04,5.10,600170.SS,4.097,2016-04-28,5.16,23241800
66,5.18,5.12,5.13,600170.SS,4.1211,2016-04-27,5.17,18335300
67,5.18,5.13,5.17,600170.SS,4.15323,2016-04-26,5.16,15936700
68,5.18,5.10,5.16,600170.SS,4.1452,2016-04-25,5.12,19265000
69,5.16,5.08,5.15,600170.SS,4.13717,2016-04-22,5.12,29535700
70,5.24,5.13,5.14,600170.SS,4.12913,2016-04-21,5.21,38506100
71,5.46,5.10,5.21,600170.SS,4.18537,2016-04-20,5.46,76653300
72,5.52,5.41,5.45,600170.SS,4.37817,2016-04-19,5.49,46399400
73,5.59,5.46,5.49,600170.SS,4.4103,2016-04-18,5.50,102560300
74,5.47,5.41,5.44,600170.SS,4.37013,2016-04-15,5.43,61900900
75,5.44,5.36,5.40,600170.SS,4.338,2016-04-14,5.41,48791300
76,5.47,5.35,5.39,600170.SS,4.32997,2016-04-13,5.37,88188000
77,5.40,5.31,5.34,600170.SS,4.2898,2016-04-12,5.39,53873500
78,5.51,5.30,5.44,600170.SS,4.37013,2016-04-11,5.30,97026600
79,5.34,5.21,5.26,600170.SS,4.22553,2016-04-08,5.34,39413100
80,5.47,5.34,5.35,600170.SS,4.29783,2016-04-07,5.45,65134100
81,5.49,5.37,5.45,600170.SS,4.37817,2016-04-06,5.44,88273000
82,5.47,5.33,5.45,600170.SS,4.37817,2016-04-05,5.40,89080000
83,5.43,5.43,5.43,600170.SS,4.3621,2016-04-04,5.43,000
84,5.44,5.26,5.43,600170.SS,4.3621,2016-04-01,5.39,72379900
85,5.46,5.36,5.38,600170.SS,4.32193,2016-03-31,5.46,105884300
86,5.50,5.23,5.49,600170.SS,4.4103,2016-03-30,5.37,148587800
87,5.77,5.38,5.44,600170.SS,4.37013,2016-03-29,5.58,198480400
88,5.42,5.42,5.42,600170.SS,4.35407,2016-03-28,5.42,5667200
89,4.93,4.93,4.93,600170.SS,3.96043,2016-03-25,4.93,000
90,4.93,4.93,4.93,600170.SS,3.96043,2016-03-24,4.93,000
91,4.93,4.93,4.93,600170.SS,3.96043,2016-03-23,4.93,000
92,4.93,4.93,4.93,600170.SS,3.96043,2016-03-22,4.93,000
93,4.93,4.93,4.93,600170.SS,3.96043,2016-03-21,4.93,000
94,4.93,4.93,4.93,600170.SS,3.96043,2016-03-18,4.93,000
95,4.93,4.93,4.93,600170.SS,3.96043,2016-03-17,4.93,000
96,4.93,4.93,4.93,600170.SS,3.96043,2016-03-16,4.93,000
97,4.93,4.93,4.93,600170.SS,3.96043,2016-03-15,4.93,000
98,4.93,4.93,4.93,600170.SS,3.96043,2016-03-14,4.93,000
99,4.93,4.93,4.93,600170.SS,3.96043,2016-03-11,4.93,000
100,4.93,4.93,4.93,600170.SS,3.96043,2016-03-10,4.93,000
101,4.93,4.93,4.93,600170.SS,3.96043,2016-03-09,4.93,000
102,4.93,4.93,4.93,600170.SS,3.96043,2016-03-08,4.93,000
103,4.93,4.93,4.93,600170.SS,3.96043,2016-03-07,4.93,000
104,4.93,4.93,4.93,600170.SS,3.96043,2016-03-04,4.93,000
105,4.93,4.93,4.93,600170.SS,3.96043,2016-03-03,4.93,000
106,4.93,4.93,4.93,600170.SS,3.96043,2016-03-02,4.93,000
107,4.93,4.93,4.93,600170.SS,3.96043,2016-03-01,4.93,000
108,4.93,4.93,4.93,600170.SS,3.96043,2016-02-29,4.93,000
109,4.97,4.82,4.93,600170.SS,3.96043,2016-02-26,4.90,42569700
110,5.26,4.76,4.84,600170.SS,3.88813,2016-02-25,5.22,77739100
111,5.42,5.00,5.29,600170.SS,4.24963,2016-02-24,5.03,79960000
112,5.17,5.04,5.07,600170.SS,4.0729,2016-02-23,5.17,35112700
113,5.23,5.07,5.16,600170.SS,4.1452,2016-02-22,5.12,55432600
114,5.08,4.99,5.03,600170.SS,4.04077,2016-02-19,5.06,29127200
115,5.14,5.03,5.06,600170.SS,4.06487,2016-02-18,5.12,48428900
116,5.15,4.91,5.11,600170.SS,4.10503,2016-02-17,4.92,74016600
117,4.98,4.79,4.96,600170.SS,3.98453,2016-02-16,4.79,59350800
118,4.80,4.65,4.76,600170.SS,3.82387,2016-02-15,4.71,31662900
119,4.87,4.87,4.87,600170.SS,3.91223,2016-02-12,4.87,000
120,4.87,4.87,4.87,600170.SS,3.91223,2016-02-11,4.87,000
121,4.87,4.87,4.87,600170.SS,3.91223,2016-02-10,4.87,000
122,4.87,4.87,4.87,600170.SS,3.91223,2016-02-09,4.87,000
123,4.87,4.87,4.87,600170.SS,3.91223,2016-02-08,4.87,000
124,4.91,4.83,4.87,600170.SS,3.91223,2016-02-05,4.86,34846800
125,4.90,4.80,4.84,600170.SS,3.88813,2016-02-04,4.81,40748800
126,4.78,4.66,4.77,600170.SS,3.8319,2016-02-03,4.70,35577600
127,4.77,4.60,4.72,600170.SS,3.79173,2016-02-02,4.64,36427200
128,4.76,4.55,4.61,600170.SS,3.70337,2016-02-01,4.76,32224700
129,4.79,4.58,4.75,600170.SS,3.81583,2016-01-29,4.61,37642000
130,4.88,4.55,4.60,600170.SS,3.69533,2016-01-28,4.72,41058800
131,4.90,4.56,4.71,600170.SS,3.7837,2016-01-27,4.85,44292900
132,5.26,4.78,4.82,600170.SS,3.87207,2016-01-26,5.26,45702200
133,5.37,5.25,5.30,600170.SS,4.25767,2016-01-25,5.33,24126600
134,5.35,5.15,5.27,600170.SS,4.23357,2016-01-22,5.30,25725700
135,5.46,5.18,5.20,600170.SS,4.17733,2016-01-21,5.35,30523300
136,5.56,5.35,5.42,600170.SS,4.35407,2016-01-20,5.53,39869300
137,5.60,5.30,5.56,600170.SS,4.46653,2016-01-19,5.33,50188200
138,5.45,5.08,5.34,600170.SS,4.2898,2016-01-18,5.15,34775800
