,Date,Symbol,High,Adj_Close,Volume,Open,Close,Low
0,2016-07-28,011170.KS,295000.00,295000.00,113700,288000.00,295000.00,286500.00
1,2016-07-27,011170.KS,292500.00,288000.00,92800,292000.00,288000.00,286500.00
2,2016-07-26,011170.KS,298000.00,292500.00,116100,290000.00,292500.00,288500.00
3,2016-07-25,011170.KS,289000.00,288000.00,80300,284500.00,288000.00,279500.00
4,2016-07-22,011170.KS,290000.00,282500.00,80100,287000.00,282500.00,282000.00
5,2016-07-21,011170.KS,299000.00,285500.00,150900,291500.00,285500.00,285500.00
6,2016-07-20,011170.KS,295500.00,289000.00,102300,289500.00,289000.00,288000.00
7,2016-07-19,011170.KS,298500.00,289000.00,124400,298500.00,289000.00,286500.00
8,2016-07-18,011170.KS,299000.00,299000.00,109800,293000.00,299000.00,291500.00
9,2016-07-15,011170.KS,295500.00,292000.00,81800,293000.00,292000.00,290500.00
10,2016-07-14,011170.KS,292500.00,292500.00,77600,290500.00,292500.00,288500.00
11,2016-07-13,011170.KS,294500.00,290000.00,78300,292500.00,290000.00,286500.00
12,2016-07-12,011170.KS,291500.00,290000.00,78600,289000.00,290000.00,287000.00
13,2016-07-11,011170.KS,290500.00,289000.00,99200,282000.00,289000.00,277500.00
14,2016-07-08,011170.KS,282500.00,281000.00,74700,281500.00,281000.00,276000.00
15,2016-07-07,011170.KS,287500.00,281000.00,61500,285000.00,281000.00,280500.00
16,2016-07-06,011170.KS,289500.00,282000.00,129400,289000.00,282000.00,279500.00
17,2016-07-05,011170.KS,296000.00,290500.00,89200,292000.00,290500.00,290500.00
18,2016-07-04,011170.KS,296000.00,294500.00,133700,286500.00,294500.00,286000.00
19,2016-07-01,011170.KS,288000.00,285500.00,105100,283000.00,285500.00,280500.00
20,2016-06-30,011170.KS,284500.00,283000.00,153400,283000.00,283000.00,275000.00
21,2016-06-29,011170.KS,282000.00,277500.00,211500,270500.00,277500.00,270000.00
22,2016-06-28,011170.KS,270000.00,265500.00,179000,266000.00,265500.00,264000.00
23,2016-06-27,011170.KS,271500.00,269500.00,106900,263000.00,269500.00,261500.00
24,2016-06-24,011170.KS,286500.00,268500.00,274100,284000.00,268500.00,265500.00
25,2016-06-23,011170.KS,285000.00,282000.00,115500,280000.00,282000.00,276500.00
26,2016-06-22,011170.KS,289000.00,284000.00,198000,279000.00,284000.00,278500.00
27,2016-06-21,011170.KS,281000.00,277000.00,173100,280000.00,277000.00,275000.00
28,2016-06-20,011170.KS,286000.00,283500.00,206400,274000.00,283500.00,273500.00
29,2016-06-17,011170.KS,272500.00,268500.00,152200,268000.00,268500.00,266000.00
30,2016-06-16,011170.KS,272000.00,266500.00,240400,261500.00,266500.00,256000.00
31,2016-06-15,011170.KS,264500.00,260000.00,221800,257500.00,260000.00,256000.00
32,2016-06-14,011170.KS,262000.00,255000.00,240900,260500.00,255000.00,249000.00
33,2016-06-13,011170.KS,262000.00,258000.00,173900,259500.00,258000.00,255500.00
34,2016-06-10,011170.KS,275000.00,268500.00,121200,268000.00,268500.00,267000.00
35,2016-06-09,011170.KS,268500.00,268500.00,208500,267000.00,268500.00,264000.00
36,2016-06-08,011170.KS,268500.00,263000.00,257200,264500.00,263000.00,262000.00
37,2016-06-07,011170.KS,270000.00,260500.00,355100,270000.00,260500.00,258500.00
38,2016-06-06,011170.KS,270000.00,270000.00,000,270000.00,270000.00,270000.00
39,2016-06-03,011170.KS,280500.00,270000.00,152400,280500.00,270000.00,269000.00
40,2016-06-02,011170.KS,282000.00,279000.00,83400,279000.00,279000.00,277000.00
41,2016-06-01,011170.KS,284500.00,277500.00,112000,283500.00,277500.00,276500.00
42,2016-05-31,011170.KS,285500.00,284000.00,89000,284000.00,284000.00,280500.00
43,2016-05-30,011170.KS,292500.00,283000.00,160800,292000.00,283000.00,281000.00
44,2016-05-27,011170.KS,293000.00,292500.00,170300,281500.00,292500.00,281500.00
45,2016-05-26,011170.KS,283500.00,281500.00,168400,280000.00,281500.00,278000.00
46,2016-05-25,011170.KS,281500.00,277000.00,193900,281000.00,277000.00,275500.00
47,2016-05-24,011170.KS,287500.00,275000.00,235700,287000.00,275000.00,275000.00
48,2016-05-23,011170.KS,292000.00,289500.00,102100,284000.00,289500.00,282000.00
49,2016-05-20,011170.KS,285500.00,279500.00,101700,282500.00,279500.00,277500.00
50,2016-05-19,011170.KS,290000.00,284500.00,90100,290000.00,284500.00,284000.00
51,2016-05-18,011170.KS,293000.00,288500.00,182300,281500.00,288500.00,273500.00
52,2016-05-17,011170.KS,292500.00,283000.00,97000,292500.00,283000.00,283000.00
53,2016-05-16,011170.KS,291500.00,288500.00,98800,285500.00,288500.00,284500.00
54,2016-05-13,011170.KS,301000.00,289000.00,99400,300500.00,289000.00,288000.00
55,2016-05-12,011170.KS,301000.00,299000.00,84600,297500.00,299000.00,293500.00
56,2016-05-11,011170.KS,301000.00,300000.00,211500,294500.00,300000.00,291500.00
57,2016-05-10,011170.KS,291500.00,288000.00,222100,282500.00,288000.00,273000.00
58,2016-05-09,011170.KS,291000.00,283000.00,205000,289000.00,283000.00,279500.00
59,2016-05-06,011170.KS,291500.00,291500.00,000,291500.00,291500.00,291500.00
60,2016-05-05,011170.KS,291500.00,291500.00,000,291500.00,291500.00,291500.00
61,2016-05-04,011170.KS,296500.00,291500.00,165600,290500.00,291500.00,289500.00
