,High,Low,Close,Symbol,Adj_Close,Date,Open,Volume
0,8.48,8.37,8.41,600664.SS,8.41,2016-07-28,8.47,10552800
1,8.48,8.32,8.47,600664.SS,8.47,2016-07-27,8.40,27507100
2,8.40,8.32,8.37,600664.SS,8.37,2016-07-26,8.37,10381900
3,8.44,8.34,8.37,600664.SS,8.37,2016-07-25,8.40,8248100
4,8.42,8.32,8.40,600664.SS,8.40,2016-07-22,8.32,5510600
5,8.43,8.39,8.40,600664.SS,8.40,2016-07-21,8.42,7186900
6,8.48,8.38,8.43,600664.SS,8.43,2016-07-20,8.46,8293700
7,8.45,8.38,8.41,600664.SS,8.41,2016-07-19,8.45,6643700
8,8.48,8.37,8.45,600664.SS,8.45,2016-07-18,8.46,5999300
9,8.48,8.40,8.47,600664.SS,8.47,2016-07-15,8.40,12427100
10,8.46,8.36,8.46,600664.SS,8.46,2016-07-14,8.36,8243500
11,8.51,8.33,8.44,600664.SS,8.44,2016-07-13,8.35,13431900
12,8.37,8.22,8.35,600664.SS,8.35,2016-07-12,8.26,6261600
13,8.39,8.25,8.29,600664.SS,8.29,2016-07-11,8.29,5920900
14,8.42,8.26,8.29,600664.SS,8.29,2016-07-08,8.42,6956200
15,8.44,8.32,8.38,600664.SS,8.38,2016-07-07,8.39,7858600
16,8.41,8.30,8.38,600664.SS,8.38,2016-07-06,8.33,6561400
17,8.38,8.23,8.34,600664.SS,8.34,2016-07-05,8.25,6533800
18,8.30,8.17,8.25,600664.SS,8.25,2016-07-04,8.20,8086100
19,8.34,8.20,8.23,600664.SS,8.23,2016-07-01,8.32,3825000
20,8.42,8.25,8.29,600664.SS,8.29,2016-06-30,8.38,3709900
21,8.35,8.20,8.33,600664.SS,8.33,2016-06-29,8.24,5074800
22,8.25,8.13,8.24,600664.SS,8.24,2016-06-28,8.17,3781200
23,8.22,8.10,8.20,600664.SS,8.20,2016-06-27,8.17,4185100
24,8.26,8.03,8.19,600664.SS,8.19,2016-06-24,8.14,8546800
25,8.24,8.12,8.19,600664.SS,8.19,2016-06-23,8.24,11107800
26,8.26,8.17,8.24,600664.SS,8.24,2016-06-22,8.25,8302200
27,8.29,8.21,8.26,600664.SS,8.26,2016-06-21,8.26,3353100
28,8.29,8.10,8.22,600664.SS,8.22,2016-06-20,8.21,5393700
29,8.32,8.13,8.27,600664.SS,8.27,2016-06-17,8.19,10943900
30,8.21,8.07,8.13,600664.SS,8.13,2016-06-16,8.19,7003300
31,8.25,8.00,8.22,600664.SS,8.22,2016-06-15,8.05,9618200
32,8.18,8.03,8.13,600664.SS,8.13,2016-06-14,8.11,5790800
33,8.33,8.09,8.10,600664.SS,8.10,2016-06-13,8.33,8301800
34,8.40,8.40,8.40,600664.SS,8.40,2016-06-10,8.40,000
