,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_50_D_0_poly_24__1.0_0
0,2000-01-01,0,0.125,0.0,-1.3557137239186656,1.0,1.0
1,2000-01-02,0,0.2916666666666667,0.0,-0.11410253188685747,2.408277858698475,2.408277858698475
2,2000-01-03,0,0.375,0.19143103179060927,-0.844230864581227,1.952913891128048,1.952913891128048
3,2000-01-04,0,0.7916666666666666,0.40972955828822843,0.7056408100507655,4.1377507589243265,4.1377507589243265
4,2000-01-05,0,0.875,0.6514051495944296,-0.39878617335193706,3.3583327001611583,3.3583327001611583
5,2000-01-06,0,0.75,0.9041523068688602,-0.8271965334869942,3.0576694973005316,3.0576694973005316
6,2000-01-07,0,0.16666666666666666,1.1657668003684976,-0.41574470158503485,3.147402489368795,3.147402489368795
7,2000-01-08,0,0.9583333333333334,1.4319965426769639,-0.5245121937314283,4.096531406197535,4.096531406197535
8,2000-01-09,0,0.25,1.70135948292815,0.8131012718382519,4.995174478685067,4.995174478685067
9,2000-01-10,0,0.5,1.9729803079305799,-0.2292506291606075,4.474443402688638,4.474443402688638
10,2000-01-11,0,0.041666666666666664,2.2459152665464583,2.161717373494259,6.68001303062605,6.68001303062605
11,2000-01-12,0,0.25,2.519556405386122,-0.9569314292805337,4.043338700024254,4.043338700024254
12,2000-01-13,0,0.2916666666666667,2.79373326357714,0.06731083219488099,5.383424486357353,5.383424486357353
13,2000-01-14,0,0.9583333333333334,3.067966858522782,0.20649883721106427,6.463512752985844,6.463512752985844
14,2000-01-15,0,0.5833333333333334,3.342200453468424,-0.45688132622556726,5.699366184494856,5.699366184494856
15,2000-01-16,0,0.7083333333333334,3.616434048414067,-1.0599757640207523,5.495505341645314,5.495505341645314
16,2000-01-17,0,0.20833333333333334,3.8906676433597083,0.6149573156935568,6.9446720163052635,6.9446720163052635
17,2000-01-18,0,0.5416666666666666,4.164901238305352,1.4296607664750955,8.366942395365779,8.366942395365779
18,2000-01-19,0,0.3333333333333333,4.439134833250993,-0.21195225635208395,6.791229634150907,6.791229634150907
19,2000-01-20,0,0.375,4.7133684281966355,-0.08033725576207178,7.238744896353229,7.238744896353229
20,2000-01-21,0,0.8333333333333334,4.987602023142277,0.4053977840180792,8.457046864412355,8.457046864412355
21,2000-01-22,0,0.7916666666666666,5.261835618087921,0.11860658523361353,8.402822593906867,8.402822593906867
22,2000-01-23,0,0.6666666666666666,5.536069213033563,1.2544140683375582,9.687863671956453,9.687863671956453
23,2000-01-24,0,0.7916666666666666,5.810302807979207,1.419102040788718,10.251785239353257,10.251785239353257
24,2000-01-25,0,0.125,6.084536402924847,-0.7438560828698322,7.696394043973681,7.696394043973681
25,2000-01-26,0,0.2916666666666667,6.358769997870491,-2.5174371027954736,6.363713285660349,6.363713285660349
26,2000-01-27,0,0.375,6.633003592816132,-1.5070960235350006,7.731621293199797,7.731621293199797
27,2000-01-28,0,0.7916666666666666,6.907237187761773,1.149076125381565,11.07869370372867,11.07869370372867
28,2000-01-29,0,0.875,7.181470782707417,-1.193578251944493,9.09360625468159,9.09360625468159
29,2000-01-30,0,0.75,7.455704377653061,1.1410424458433976,11.577460547415123,11.577460547415123
30,2000-01-31,0,0.16666666666666666,7.729937972598702,1.5094450822654228,11.636763445449457,11.636763445449457
31,2000-02-01,0,0.9583333333333334,8.004171567544343,1.0677751294644207,12.260993754260763,12.260993754260763
32,2000-02-02,0,0.25,8.278405162489987,-0.6865894771933623,10.07252940921529,10.07252940921529
33,2000-02-03,0,0.5,8.552638757435629,0.01487331605783535,11.29822579741213,11.29822579741213
34,2000-02-04,0,0.041666666666666664,8.826872352381272,-0.37566589616476365,10.72358684680184,10.72358684680184
35,2000-02-05,0,0.25,9.101105947326912,-0.03822363744467267,11.543596033800904,11.543596033800904
36,2000-02-06,0,0.2916666666666667,9.375339542272554,0.36797447414967926,12.265694407007565,12.265694407007565
37,2000-02-07,0,0.9583333333333334,9.6495731372182,-0.04472370024755386,12.793896494222645,12.793896494222645
38,2000-02-08,0,0.5833333333333334,9.923806732163841,-0.3023751325193162,12.435478656896525,12.435478656896525
39,2000-02-09,0,0.7083333333333334,10.198040327109483,-2.2244036022124187,10.912683782149063,10.912683782149063
40,2000-02-10,0,0.20833333333333334,10.472273922055123,0.7240063590423036,13.635327338349427,13.635327338349427
41,2000-02-11,0,0.5416666666666666,10.74650751700077,0.35900276446988677,13.877890672055988,13.877890672055988
42,2000-02-12,0,0.3333333333333333,11.020741111946409,1.076121037518773,14.66090920671718,14.66090920671718
43,2000-02-13,0,0.375,11.294974706892052,0.1921408343855315,14.092829265196249,14.092829265196249
44,2000-02-14,0,0.8333333333333334,11.569208301837694,0.8529259575013671,15.486181316591061,15.486181316591061
45,2000-02-15,0,0.7916666666666666,11.843441896783338,0.018357182609979702,14.88417946997865,14.88417946997865
46,2000-02-16,0,0.6666666666666666,12.11767549172898,0.42830356650802287,15.443359448822333,15.443359448822333
47,2000-02-17,0,0.7916666666666666,12.391909086674623,0.9962778345476014,16.410567311807554,16.410567311807554
48,2000-02-18,0,0.125,12.666142681620263,-0.49114965590076143,14.530706749638167,14.530706749638167
49,2000-02-19,0,0.2916666666666667,12.940376276565907,0.7126781657427828,16.17543483289402,16.17543483289402
