,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_4000_D_0_PolyTrend_0_exp_1.0_10
0,2000-01-01,0.20552675214328775,0,0.0,0.48431215412066475,0.012879894810790738
1,2000-01-02,0.20563435292816196,0,0.0,0.5791404787067285,0.011713378246052638
2,2000-01-03,0.20574196591641214,0,0.0013622079574922422,-0.18158257273119596,0.025027741230936946
3,2000-01-04,0.2058495911080383,0,0.0033015218538737195,1.4102046311312142,0.005084266218542193
4,2000-01-05,0.20595722850304043,0,0.005613585078799559,-0.3744716909802062,0.03021708030267853
5,2000-01-06,0.20606487810141857,0,0.008088758642903168,0.27519831557632024,0.015739201447152452
6,2000-01-07,0.2061725399031727,0,0.010709389603633917,-0.9607546117337881,0.0540213393833658
7,2000-01-08,0.20628021390830278,0,0.01347019244073367,0.37692697499528294,0.014137475079231208
8,2000-01-09,0.20638790011680885,0,0.016284742995005014,0.033438928508628576,0.01987365307479527
9,2000-01-10,0.2064955985286909,0,0.0191418469627009,0.6805672443551206,0.010373990603930296
10,2000-01-11,0.20660330914394895,0,0.02202145721457515,-1.563496690099942,0.09755129905420132
11,2000-01-12,0.20671103196258295,0,0.024913852038767375,-0.5666976204319573,0.03589432469379212
12,2000-01-13,0.20681876698459295,0,0.027818080220119105,-0.24214951424260323,0.02586832189036457
13,2000-01-14,0.20692651420997893,0,0.030723148996518717,1.5143912837240117,0.0044524990067833815
14,2000-01-15,0.2070342736387409,0,0.033628217772918315,-0.3330574014413246,0.02815996730013593
15,2000-01-16,0.20714204527087884,0,0.03653328654931791,0.0473648172902994,0.019191477704405
16,2000-01-17,0.20724982910639278,0,0.03943835532571752,1.4627404474484047,0.004646330778234413
17,2000-01-18,0.2073576251452827,0,0.04234342410211711,1.5350291291191829,0.0043093034635752255
18,2000-01-19,0.20746543338754858,0,0.04524849287851671,0.5664400380293182,0.01131752597843862
19,2000-01-20,0.20757325383319045,0,0.0481535616549163,0.1492650917123343,0.017124574769164434
20,2000-01-21,0.20768108648220832,0,0.05105863043131591,-1.0782780025830905,0.05826751568571543
21,2000-01-22,0.20778893133460216,0,0.05396369920771551,1.3954722703060645,0.004895329362402321
22,2000-01-23,0.20789678839037196,0,0.05686876798411511,1.7874840455630026,0.003297804216637438
23,2000-01-24,0.20800465764951775,0,0.0597738367605147,-0.5695172638907428,0.03471754676214495
24,2000-01-25,0.20811253911203956,0,0.0626789055369143,0.17538653266921242,0.01643360761360925
25,2000-01-26,0.2082204327779373,0,0.0655839743133139,-0.4625055394360726,0.031006832777877948
26,2000-01-27,0.20832833864721106,0,0.06848904308971351,-1.085800595475628,0.05765573225534239
27,2000-01-28,0.2084362567198608,0,0.0713941118661131,0.6397359949354733,0.010236298672655637
28,2000-01-29,0.2085441869958865,0,0.07429918064251267,-0.38586333644309273,0.02846076376809401
29,2000-01-30,0.2086521294752882,0,0.07720424941891231,-0.7757623533740768,0.04190530519404232
30,2000-01-31,0.20876008415806588,0,0.0801093181953119,0.9957113486470573,0.007105902019192789
31,2000-02-01,0.20886805104421952,0,0.0830143869717115,-1.9332047794071159,0.1325326196856142
32,2000-02-02,0.20897603013374916,0,0.08591945574811109,0.24853062742969095,0.014910718947035124
33,2000-02-03,0.20908402142665478,0,0.08882452452451067,-0.03124533542395122,0.019665055920097894
34,2000-02-04,0.20919202492293637,0,0.0917295933009103,-0.13947396248967217,0.021846894959103313
35,2000-02-05,0.20930004062259397,0,0.09463466207730988,-0.19065597921264138,0.022924993544617727
36,2000-02-06,0.20940806852562752,0,0.09753973085370947,0.44863752749053837,0.012060324923375316
37,2000-02-07,0.20951610863203707,0,0.10044479963010908,-0.992429771658585,0.05080401177622144
38,2000-02-08,0.2096241609418226,0,0.10334986840650866,-0.22593965569142896,0.023534609593660934
39,2000-02-09,0.2097322254549841,0,0.10625493718290828,-1.6545707665122271,0.09791405106610246
40,2000-02-10,0.2098403021715216,0,0.10916000595930789,-0.6397226377122045,0.03538290484881944
41,2000-02-11,0.20994839109143507,0,0.1120650747357075,-0.47941980121364003,0.030051506577928388
42,2000-02-12,0.21005649221472453,0,0.11497014351210706,0.3113635032767906,0.01358703896481275
43,2000-02-13,0.21016460554138996,0,0.1178752122885067,-0.7760204669235409,0.04018473146349753
44,2000-02-14,0.21027273107143138,0,0.12078028106490625,-0.30736481038200775,0.025073669165660954
45,2000-02-15,0.2103808688048488,0,0.12368534984130584,-0.36652394095310614,0.02652172430774346
46,2000-02-16,0.21048901874164216,0,0.12659041861770545,1.1197119621889602,0.005981761324676458
