,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_4000_D_0_LinearTrend_7_exp_1.0_10
0,2000-01-01,0.43037873274483895,0.42857142857142855,0.0,-0.07770456650883938,0.012927692968554116
1,2000-01-02,0.4304031394968026,0.14285714285714285,0.0,1.0896301649283022,0.0053533733755227785
2,2000-01-03,0.4304275462487663,0.42857142857142855,0.00014178244329360795,0.09654266759327351,0.010858345144668404
3,2000-01-04,0.4304519530007299,0.7142857142857143,0.00032222276221216604,1.4186671084676297,0.002174699183306207
4,2000-01-05,0.4304763597526936,0.2857142857142857,0.0005211285998265101,1.1682731374280053,0.004287193981943715
5,2000-01-06,0.43050076650465724,0.5714285714285714,0.0007350315542861909,0.9471859464018728,0.004017930749095856
6,2000-01-07,0.43052517325662093,0.8571428571428571,0.0009561327824830746,1.0854870347559817,0.002628743956492576
7,2000-01-08,0.43054958000858456,0.42857142857142855,0.0011800613831621034,2.3822244479133983,0.0011030640738270933
8,2000-01-09,0.43057398676054826,0.14285714285714285,0.0014063538899300638,-0.40602373632291733,0.023850462275835416
9,2000-01-10,0.4305983935125119,0.42857142857142855,0.001633443969536017,0.2664453411788736,0.00914647665161525
10,2000-01-11,0.4306228002644756,0.7142857142857143,0.001861051013421469,-1.3557137239186656,0.034798055379542184
11,2000-01-12,0.4306472070164392,0.2857142857142857,0.0020888484250292452,-0.11410253188685747,0.015429319109519748
12,2000-01-13,0.4306716137684029,0.5714285714285714,0.002316828048084545,-0.844230864581227,0.024057124707216063
13,2000-01-14,0.43069602052036654,0.8571428571428571,0.002544833244658703,0.7056408100507655,0.003836624048985558
14,2000-01-15,0.43072042727233023,0.42857142857142855,0.002772838441232862,-0.39878617335193706,0.01776692932264143
15,2000-01-16,0.43074483402429387,0.14285714285714285,0.0030008436378070203,-0.8271965334869942,0.036277984146437445
16,2000-01-17,0.43076924077625756,0.42857142857142855,0.0032288488343811786,-0.41574470158503485,0.018061679339855183
17,2000-01-18,0.4307936475282212,0.7142857142857143,0.003456854030955337,-0.5245121937314283,0.015128695805611698
18,2000-01-19,0.4308180542801849,0.2857142857142857,0.003684859227529496,0.8131012718382519,0.0060939646265171345
19,2000-01-20,0.4308424610321485,0.5714285714285714,0.003912864424103655,-0.2292506291606075,0.01298356178479177
20,2000-01-21,0.4308668677841122,0.8571428571428571,0.004140869620677812,2.161717373494259,0.0008929268457839376
21,2000-01-22,0.43089127453607584,0.42857142857142855,0.004368874817251971,-0.9569314292805337,0.03099163093882993
22,2000-01-23,0.43091568128803953,0.14285714285714285,0.004596880013826131,0.06731083219488099,0.01480458323117552
23,2000-01-24,0.43094008804000317,0.42857142857142855,0.004824885210400289,0.20649883721106427,0.009677291979178958
24,2000-01-25,0.43096449479196686,0.7142857142857143,0.005052890406974446,-0.45688132622556726,0.014114400294638303
25,2000-01-26,0.4309889015439305,0.2857142857142857,0.005280895603548604,-1.0599757640207523,0.039591285389664284
26,2000-01-27,0.4310133082958942,0.5714285714285714,0.0055089008001227655,0.6149573156935568,0.005571750351186233
27,2000-01-28,0.4310377150478578,0.8571428571428571,0.005736905996696924,1.4296607664750955,0.0018534320865847868
28,2000-01-29,0.4310621217998215,0.42857142857142855,0.00596491119327108,-0.21195225635208395,0.014687123268238915
29,2000-01-30,0.43108652855178514,0.14285714285714285,0.006192916389845241,-0.08033725576207178,0.01712977221693412
30,2000-01-31,0.43111093530374883,0.42857142857142855,0.0064209215864194,0.4053977840180792,0.007917822866837222
31,2000-02-01,0.43113534205571247,0.7142857142857143,0.006648926782993557,0.11860658523361353,0.007924353812687999
32,2000-02-02,0.43115974880767616,0.2857142857142857,0.0068769319795677145,1.2544140683375582,0.003905759708991262
33,2000-02-03,0.4311841555596398,0.5714285714285714,0.007104937176141874,1.419102040788718,0.0024887924724154267
34,2000-02-04,0.4312085623116035,0.8571428571428571,0.007332942372716033,-0.7438560828698322,0.016261316526126907
35,2000-02-05,0.4312329690635671,0.42857142857142855,0.007560947569290192,-2.5174371027954736,0.14703771295022044
36,2000-02-06,0.4312573758155308,0.14285714285714285,0.007788952765864349,-1.5070960235350006,0.07122257972148516
37,2000-02-07,0.43128178256749444,0.42857142857142855,0.00801695796243851,1.149076125381565,0.0037571889288429143
38,2000-02-08,0.43130618931945813,0.7142857142857143,0.008244963159012665,-1.193578251944493,0.029381309243114336
39,2000-02-09,0.43133059607142177,0.2857142857142857,0.008472968355586825,1.1410424458433976,0.004366916051685032
40,2000-02-10,0.43135500282338546,0.5714285714285714,0.008700973552160983,1.5094450822654228,0.0022697909094950334
41,2000-02-11,0.4313794095753491,0.8571428571428571,0.008928978748735142,1.0677751294644207,0.0026522039458747454
42,2000-02-12,0.4314038163273128,0.42857142857142855,0.009156983945309302,-0.6865894771933623,0.023525256655472844
43,2000-02-13,0.4314282230792764,0.14285714285714285,0.00938498914188346,0.01487331605783535,0.015519133404073078
44,2000-02-14,0.4314526298312401,0.42857142857142855,0.009612994338457621,-0.37566589616476365,0.017229899029904815
45,2000-02-15,0.43147703658320374,0.7142857142857143,0.009840999535031777,-0.03822363744467267,0.009237185447532064
46,2000-02-16,0.43150144333516743,0.2857142857142857,0.010069004731605935,0.36797447414967926,0.009443797143281508
47,2000-02-17,0.43152585008713107,0.5714285714285714,0.010297009928180093,-0.04472370024755386,0.010719769095046537
48,2000-02-18,0.43155025683909476,0.8571428571428571,0.01052501512475425,-0.3023751325193162,0.010420493024097853
49,2000-02-19,0.4315746635910584,0.42857142857142855,0.01075302032132841,-2.2244036022124187,0.10930278079262783
50,2000-02-20,0.4315990703430221,0.14285714285714285,0.010981025517902566,0.7240063590423036,0.007623028633561147
51,2000-02-21,0.4316234770949857,0.42857142857142855,0.011209030714476728,0.35900276446988677,0.008249978927616659
52,2000-02-22,0.4316478838469494,0.7142857142857143,0.011437035911050887,1.076121037518773,0.0030256491860095477
53,2000-02-23,0.43167229059891304,0.2857142857142857,0.011665041107625049,0.1921408343855315,0.011239393626156545
54,2000-02-24,0.43169669735087673,0.5714285714285714,0.011893046304199201,0.8529259575013671,0.004360876522301606
55,2000-02-25,0.43172110410284037,0.8571428571428571,0.012121051500773361,0.018357182609979702,0.007547943572140874
56,2000-02-26,0.43174551085480406,0.42857142857142855,0.01234905669734752,0.42830356650802287,0.007687900922816377
57,2000-02-27,0.4317699176067677,0.14285714285714285,0.01257706189392168,0.9962778345476014,0.00579581085411526
58,2000-02-28,0.4317943243587314,0.42857142857142855,0.012805067090495838,-0.49114965590076143,0.019270899938100276
59,2000-02-29,0.431818731110695,0.7142857142857143,0.013033072287069996,0.7126781657427828,0.004344026415544343
60,2000-03-01,0.4318431378626587,0.2857142857142857,0.013261077483644154,1.1133403496205336,0.004465845223924894
61,2000-03-02,0.43186754461462235,0.5714285714285714,0.013489082680218312,-2.1536745863577726,0.08801495424121113
62,2000-03-03,0.43189195136658604,0.8571428571428571,0.013717087876792471,-0.41611148243284046,0.011634524560078019
63,2000-03-04,0.43191635811854967,0.42857142857142855,0.01394509307336663,-1.070896991488979,0.03436647271331687
64,2000-03-05,0.43194076487051336,0.14285714285714285,0.014173098269940789,0.22113880512865922,0.01255987910806368
65,2000-03-06,0.431965171622477,0.42857142857142855,0.014401103466514947,-1.1230571153785116,0.036188332443327864
66,2000-03-07,0.4319895783744407,0.7142857142857143,0.014629108663089106,-1.0507579569860566,0.025291564031194428
67,2000-03-08,0.4320139851264043,0.2857142857142857,0.014857113859663268,1.012079053328375,0.004933027559196515
68,2000-03-09,0.432038391878368,0.5714285714285714,0.015085119056237424,1.5437164304718984,0.002177873265039725
69,2000-03-10,0.43206279863033165,0.8571428571428571,0.015313124252811582,-0.4021148892000868,0.011452561950876098
70,2000-03-11,0.43208720538229534,0.42857142857142855,0.015541129449385741,0.8647491011362722,0.004951390679252734
71,2000-03-12,0.43211161213425897,0.14285714285714285,0.015769134645959897,-0.22686922724655495,0.019623909290601503
72,2000-03-13,0.43213601888622266,0.42857142857142855,0.015997139842534057,0.8111602704819924,0.005221331725494989
73,2000-03-14,0.4321604256381863,0.7142857142857143,0.016225145039108213,0.2877946131063574,0.00662037125304235
74,2000-03-15,0.43218483239015,0.2857142857142857,0.016453150235682376,-0.5384681601851071,0.023213482191142897
75,2000-03-16,0.4322092391421136,0.5714285714285714,0.016681155432256532,1.9084621003056945,0.0015095872674607852
76,2000-03-17,0.4322336458940773,0.8571428571428571,0.01690916062883069,-0.47577600081625504,0.012306255177375996
77,2000-03-18,0.43225805264604095,0.42857142857142855,0.01713716582540485,1.4407311183181257,0.0027785232502156895
78,2000-03-19,0.43228245939800464,0.14285714285714285,0.01736517102197901,-1.1490756810169487,0.049263737104523135
79,2000-03-20,0.43230686614996827,0.42857142857142855,0.017593176218553167,0.8057145521509493,0.0052405755174426095
80,2000-03-21,0.43233127290193196,0.7142857142857143,0.01782118141512733,1.7561070301576873,0.001522071366374776
81,2000-03-22,0.4323556796538956,0.2857142857142857,0.018049186611701486,0.972979913805314,0.005111629721117662
82,2000-03-23,0.4323800864058593,0.5714285714285714,0.018277191808275643,-1.5511191116398637,0.04792563836675018
83,2000-03-24,0.4324044931578229,0.8571428571428571,0.018505197004849802,0.19114347793667044,0.00630549403064795
84,2000-03-25,0.4324288999097866,0.42857142857142855,0.018733202201423958,1.604776070725722,0.0023539805483177786
85,2000-03-26,0.43245330666175025,0.14285714285714285,0.018961207397998118,-1.4200259278431961,0.06448106519865159
86,2000-03-27,0.43247771341371394,0.42857142857142855,0.01918921259457228,-2.4437826838452152,0.13484981480328406
87,2000-03-28,0.4325021201656776,0.7142857142857143,0.019417217791146434,-2.0563385502732014,0.06876884753894089
88,2000-03-29,0.43252652691764126,0.2857142857142857,0.01964522298772059,-0.9922575499342428,0.036415294365867525
89,2000-03-30,0.4325509336696049,0.5714285714285714,0.019873228184294753,1.0112853198338043,0.003689457004047099
90,2000-03-31,0.4325753404215686,0.8571428571428571,0.020101233380868905,1.4004400837388948,0.0018782825691646076
91,2000-04-01,0.4325997471735322,0.42857142857142855,0.020329238577443065,-0.6549916843697606,0.022513353386505577
92,2000-04-02,0.4326241539254959,0.14285714285714285,0.020557243774017225,-0.255790690582699,0.02009295983994902
93,2000-04-03,0.43264856067745955,0.42857142857142855,0.02078524897059139,-0.7143856098324332,0.023878959572364297
94,2000-04-04,0.43267296742942324,0.7142857142857143,0.021013254167165544,-0.5008387652689229,0.014490368340769229
95,2000-04-05,0.4326973741813869,0.2857142857142857,0.02124125936373971,0.05564534215584111,0.012747294914814028
96,2000-04-06,0.43272178093335056,0.5714285714285714,0.02146926456031387,-0.4889617831782094,0.01650988864520944
97,2000-04-07,0.4327461876853142,0.8571428571428571,0.021697269756888023,-0.3799224453917579,0.011122315302126736
