,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_4000_H_0_linear_24__1.0_10
0,2000-01-01 00:00:00,0,0.125,0.0,-1.3557137239186656,1.91557208723676,1.91557208723676
1,2000-01-01 01:00:00,0,0.2916666666666667,0.0,-0.11410253188685747,3.323849945935235,3.323849945935235
2,2000-01-01 02:00:00,0,0.375,0.002392887897382616,-0.844230864581227,2.6794478344715813,2.6794478344715813
3,2000-01-01 03:00:00,0,0.7916666666666666,0.005121619478602855,0.7056408100507655,4.648714907351461,4.648714907351461
4,2000-01-01 04:00:00,0,0.875,0.00814256436993037,-0.39878617335193706,3.630642202173419,3.630642202173419
5,2000-01-01 05:00:00,0,0.75,0.011301903835860752,-0.8271965334869942,3.080391181504292,3.080391181504292
6,2000-01-01 06:00:00,0,0.16666666666666666,0.014572085004606222,-0.41574470158503485,2.911779861241664,2.911779861241664
7,2000-01-01 07:00:00,0,0.9583333333333334,0.01789995678346205,-0.5245121937314283,3.5980069075407926,3.5980069075407926
8,2000-01-01 08:00:00,0,0.25,0.021266993536601872,0.8131012718382519,4.230654076530279,4.230654076530279
9,2000-01-01 09:00:00,0,0.5,0.024662253849132246,-0.2292506291606075,3.4416974358439503,3.4416974358439503
10,2000-01-01 10:00:00,0,0.041666666666666664,0.028073940831830728,2.161717373494259,5.377743792148182,5.377743792148182
11,2000-01-01 11:00:00,0,0.25,0.03149445506732653,-0.9569314292805337,2.470848836942219,2.470848836942219
12,2000-01-01 12:00:00,0,0.2916666666666667,0.03492166579471422,0.06731083219488099,3.5401849758116875,3.5401849758116875
13,2000-01-01 13:00:00,0,0.9583333333333334,0.03834958573153476,0.20649883721106427,4.349467567431358,4.349467567431358
14,2000-01-01 14:00:00,0,0.5833333333333334,0.041777505668355294,-0.45688132622556726,3.314515323931547,3.314515323931547
15,2000-01-01 15:00:00,0,0.7083333333333334,0.04520542560517583,-1.0599757640207523,2.8398488060731824,2.8398488060731824
16,2000-01-01 16:00:00,0,0.20833333333333334,0.048633345541996345,0.6149573156935568,4.018209805724313,4.018209805724313
17,2000-01-01 17:00:00,0,0.5416666666666666,0.052061265478816884,1.4296607664750955,5.169674509776005,5.169674509776005
18,2000-01-01 18:00:00,0,0.3333333333333333,0.05548918541563742,-0.21195225635208395,3.3231560735523127,3.3231560735523127
19,2000-01-01 19:00:00,0,0.375,0.05891710535245794,-0.08033725576207178,3.4998656607458116,3.4998656607458116
20,2000-01-01 20:00:00,0,0.8333333333333334,0.062345025289278475,0.4053977840180792,4.447361953796117,4.447361953796117
21,2000-01-01 21:00:00,0,0.7916666666666666,0.06577294522609901,0.11860658523361353,4.122332008281805,4.122332008281805
22,2000-01-01 22:00:00,0,0.6666666666666666,0.06920086516291953,1.2544140683375582,5.13656741132257,5.13656741132257
23,2000-01-01 23:00:00,0,0.7916666666666666,0.07262878509974004,1.419102040788718,5.429683303710551,5.429683303710551
24,2000-01-02 00:00:00,0,0.125,0.0760567050365606,-0.7438560828698322,2.6034864333221543,2.6034864333221543
25,2000-01-02 01:00:00,0,0.2916666666666667,0.0794846249733811,-2.5174371027954736,1.0,1.0
26,2000-01-02 02:00:00,0,0.375,0.08291254491020164,-1.5070960235350006,2.0971023325306266,2.0971023325306266
27,2000-01-02 03:00:00,0,0.7916666666666666,0.08634046484702221,1.149076125381565,5.173369068050679,5.173369068050679
28,2000-01-02 04:00:00,0,0.875,0.08976838478384269,-1.193578251944493,2.9174759439947753,2.9174759439947753
29,2000-01-02 05:00:00,0,0.75,0.09319630472066325,1.1410424458433976,5.130524561719486,5.130524561719486
30,2000-01-02 06:00:00,0,0.16666666666666666,0.09662422465748377,1.5094450822654228,4.919021784744999,4.919021784744999
31,2000-01-02 07:00:00,0,0.9583333333333334,0.10005214459430428,1.0677751294644207,5.272446418547483,5.272446418547483
32,2000-01-02 08:00:00,0,0.25,0.10348006453112484,-0.6865894771933623,2.813176398493188,2.813176398493188
33,2000-01-02 09:00:00,0,0.5,0.10690798446794536,0.01487331605783535,3.7680671116812063,3.7680671116812063
34,2000-01-02 10:00:00,0,0.041666666666666664,0.11033590440476589,-0.37566589616476365,2.9226224860620946,2.9226224860620946
35,2000-01-02 11:00:00,0,0.25,0.1137638243415864,-0.03822363744467267,3.4718259980523394,3.4718259980523394
