,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_4000_H_0_LinearTrend_24__1.0_10
0,2000-01-01 00:00:00,0.43037873274483895,0.125,0.0,-1.3557137239186656,1.9149619184376687
1,2000-01-01 01:00:00,0.4304031394968026,0.2916666666666667,0.0,-0.11410253188685747,3.3232641838881074
2,2000-01-01 02:00:00,0.4304275462487663,0.375,0.002392887897382616,-0.844230864581227,2.678886479176417
3,2000-01-01 03:00:00,0.4304519530007299,0.7916666666666666,0.005121619478602855,0.7056408100507655,4.64817795880826
4,2000-01-01 04:00:00,0.4304763597526936,0.875,0.00814256436993037,-0.39878617335193706,3.630129660382182
5,2000-01-01 05:00:00,0.43050076650465724,0.75,0.011301903835860752,-0.8271965334869942,3.0799030464650192
6,2000-01-01 06:00:00,0.43052517325662093,0.16666666666666666,0.014572085004606222,-0.41574470158503485,2.9113161329543544
7,2000-01-01 07:00:00,0.43054958000858456,0.9583333333333334,0.01789995678346205,-0.5245121937314283,3.597567586005447
8,2000-01-01 08:00:00,0.43057398676054826,0.25,0.021266993536601872,0.8131012718382519,4.230239161746898
9,2000-01-01 09:00:00,0.4305983935125119,0.5,0.024662253849132246,-0.2292506291606075,3.441306927812532
10,2000-01-01 10:00:00,0.4306228002644756,0.041666666666666664,0.028073940831830728,2.161717373494259,5.377377690868727
11,2000-01-01 11:00:00,0.4306472070164392,0.25,0.03149445506732653,-0.9569314292805337,2.4705071424147276
12,2000-01-01 12:00:00,0.4306716137684029,0.2916666666666667,0.03492166579471422,0.06731083219488099,3.53986768803616
13,2000-01-01 13:00:00,0.43069602052036654,0.9583333333333334,0.03834958573153476,0.20649883721106427,4.349174686407794
14,2000-01-01 14:00:00,0.43072042727233023,0.5833333333333334,0.041777505668355294,-0.45688132622556726,3.314246849659947
15,2000-01-01 15:00:00,0.43074483402429387,0.7083333333333334,0.04520542560517583,-1.0599757640207523,2.8396047385535463
16,2000-01-01 16:00:00,0.43076924077625756,0.20833333333333334,0.048633345541996345,0.6149573156935568,4.01799014495664
17,2000-01-01 17:00:00,0.4307936475282212,0.5416666666666666,0.052061265478816884,1.4296607664750955,5.1694792557602955
18,2000-01-01 18:00:00,0.4308180542801849,0.3333333333333333,0.05548918541563742,-0.21195225635208395,3.322985226288567
19,2000-01-01 19:00:00,0.4308424610321485,0.375,0.05891710535245794,-0.08033725576207178,3.49971922023403
20,2000-01-01 20:00:00,0.4308668677841122,0.8333333333333334,0.062345025289278475,0.4053977840180792,4.447239920036298
21,2000-01-01 21:00:00,0.43089127453607584,0.7916666666666666,0.06577294522609901,0.11860658523361353,4.122234381273951
22,2000-01-01 22:00:00,0.43091568128803953,0.6666666666666666,0.06920086516291953,1.2544140683375582,5.13649419106668
23,2000-01-01 23:00:00,0.43094008804000317,0.7916666666666666,0.07262878509974004,1.419102040788718,5.429634490206624
24,2000-01-02 00:00:00,0.43096449479196686,0.125,0.0760567050365606,-0.7438560828698322,2.603462026570191
25,2000-01-02 01:00:00,0.4309889015439305,0.2916666666666667,0.0794846249733811,-2.5174371027954736,1.0
26,2000-01-02 02:00:00,0.4310133082958942,0.375,0.08291254491020164,-1.5070960235350006,2.0971267392825905
27,2000-01-02 03:00:00,0.4310377150478578,0.7916666666666666,0.08634046484702221,1.149076125381565,5.173417881554608
28,2000-01-02 04:00:00,0.4310621217998215,0.875,0.08976838478384269,-1.193578251944493,2.9175491642506666
29,2000-01-02 05:00:00,0.43108652855178514,0.75,0.09319630472066325,1.1410424458433976,5.130622188727342
30,2000-01-02 06:00:00,0.43111093530374883,0.16666666666666666,0.09662422465748377,1.5094450822654228,4.919143818504818
31,2000-01-02 07:00:00,0.43113534205571247,0.9583333333333334,0.10005214459430428,1.0677751294644207,5.272592859059266
32,2000-01-02 08:00:00,0.43115974880767616,0.25,0.10348006453112484,-0.6865894771933623,2.813347245756934
33,2000-01-02 09:00:00,0.4311841555596398,0.5,0.10690798446794536,0.01487331605783535,3.7682623656969163
34,2000-01-02 10:00:00,0.4312085623116035,0.041666666666666664,0.11033590440476589,-0.37566589616476365,2.922842146829768
35,2000-01-02 11:00:00,0.4312329690635671,0.25,0.1137638243415864,-0.03822363744467267,3.4720700655719763
36,2000-01-02 12:00:00,0.4312573758155308,0.2916666666666667,0.11719174427840696,0.36797447414967926,3.923387170521779
37,2000-01-02 13:00:00,0.43128178256749444,0.9583333333333334,0.12061966421522749,-0.04472370024755386,4.180807989479997
38,2000-01-02 14:00:00,0.43130618931945813,0.5833333333333334,0.12404758415204799,-0.3023751325193162,3.5516088838970186
39,2000-01-02 15:00:00,0.43133059607142177,0.7083333333333334,0.12747550408886854,-2.2244036022124187,1.7580327408927001
40,2000-01-02 16:00:00,0.43135500282338546,0.20833333333333334,0.13090342402568905,0.7240063590423036,4.209895028836207
41,2000-01-02 17:00:00,0.4313794095753491,0.5416666666666666,0.13433134396250956,0.35900276446988677,4.181677094285908
42,2000-01-02 18:00:00,0.4314038163273128,0.3333333333333333,0.1377592638993301,1.076121037518773,4.693914360690245
43,2000-01-02 19:00:00,0.4314282230792764,0.375,0.14118718383615067,0.1921408343855315,3.855053150912454
44,2000-01-02 20:00:00,0.4314526298312401,0.8333333333333334,0.14461510377297118,0.8529259575013671,4.977623934050407
45,2000-01-02 21:00:00,0.43147703658320374,0.7916666666666666,0.14804302370979172,0.018357182609979702,4.104840819181137
46,2000-01-02 22:00:00,0.43150144333516743,0.6666666666666666,0.15147094364661226,0.42830356650802287,4.393239529767964
47,2000-01-02 23:00:00,0.43152585008713107,0.7916666666666666,0.15489886358343274,0.9962778345476014,5.089666124496327
48,2000-01-03 00:00:00,0.43155025683909476,0.125,0.15832678352025326,-0.49114965590076143,2.939024294070082
49,2000-01-03 01:00:00,0.4315746635910584,0.2916666666666667,0.16175470345707385,0.7126781657427828,4.3129711090690765
50,2000-01-03 02:00:00,0.4315990703430221,0.375,0.16518262339389433,1.1133403496205336,4.800418952968945
51,2000-01-03 03:00:00,0.4316234770949857,0.7916666666666666,0.1686105433307149,-2.1536745863577726,1.9535230103460899
52,2000-01-03 04:00:00,0.4316478838469494,0.875,0.17203846326753539,-0.41611148243284046,3.7778717742931396
53,2000-01-03 05:00:00,0.43167229059891304,0.75,0.1754663832043559,-1.070896991488979,3.0015385919257853
54,2000-01-03 06:00:00,0.43169669735087673,0.16666666666666666,0.1788943031411765,0.22113880512865922,3.7136933818988744
55,2000-01-03 07:00:00,0.43172110410284037,0.9583333333333334,0.182322223077997,-1.1230571153785116,3.1646164547471543
56,2000-01-03 08:00:00,0.43174551085480406,0.25,0.18575014301481757,-1.0507579569860566,2.5320346064950607
57,2000-01-03 09:00:00,0.4317699176067677,0.5,0.18917806295163805,1.012079053328375,4.848323943498276
58,2000-01-03 10:00:00,0.4317943243587314,0.041666666666666664,0.1926059828884586,1.5437164304718984,4.925080313997251
59,2000-01-03 11:00:00,0.431818731110695,0.25,0.19603390282527913,-0.4021148892000868,3.1910346543473826
60,2000-01-03 12:00:00,0.4318431378626587,0.2916666666666667,0.19946182276209967,0.8647491011362722,4.503017638039193
61,2000-01-03 13:00:00,0.43186754461462235,0.9583333333333334,0.20288974269892018,-0.22686922724655495,4.0815183030118165
62,2000-01-03 14:00:00,0.43189195136658604,0.5833333333333334,0.20631766263574067,0.8111602704819924,4.7480001274291475
63,2000-01-03 15:00:00,0.43191635811854967,0.7083333333333334,0.20974558257256123,0.2877946131063574,4.353086796742297
64,2000-01-03 16:00:00,0.43194076487051336,0.20833333333333334,0.21317350250938175,-0.5384681601851071,3.0302763501396166
65,2000-01-03 17:00:00,0.431965171622477,0.5416666666666666,0.21660142244620229,1.9084621003056945,5.813992270652536
66,2000-01-03 18:00:00,0.4319895783744407,0.3333333333333333,0.22002934238302285,-0.47577600081625504,3.224873162886037
67,2000-01-03 19:00:00,0.4320139851264043,0.375,0.22345726231984336,1.4407311183181257,5.186499275375869
68,2000-01-03 20:00:00,0.432038391878368,0.8333333333333334,0.2268851822566639,-1.1490756810169487,3.058478136062912
69,2000-01-03 21:00:00,0.43206279863033165,0.7916666666666666,0.23031310219348444,0.8057145521509493,4.975054029252927
70,2000-01-03 22:00:00,0.43208720538229534,0.6666666666666666,0.23374102213030493,1.7561070301576873,5.80389883394845
71,2000-01-03 23:00:00,0.43211161213425897,0.7916666666666666,0.23716894206712547,0.972979913805314,5.1492240442848605
72,2000-01-04 00:00:00,0.43213601888622266,0.125,0.24059686200394603,-1.5511191116398637,1.9619106788618004
73,2000-01-04 01:00:00,0.4321604256381863,0.2916666666666667,0.24402478194076657,0.19114347793667044,3.8742922617937854
74,2000-01-04 02:00:00,0.43218483239015,0.375,0.24745270187758708,1.604776070725722,5.3747105146049545
75,2000-01-04 03:00:00,0.4322092391421136,0.7916666666666666,0.25088062181440757,-1.4200259278431961,2.770027509391487
76,2000-01-04 04:00:00,0.4322336458940773,0.875,0.25430854175122813,-2.4437826838452152,1.8330564134115857
77,2000-01-04 05:00:00,0.43225805264604095,0.75,0.25773646168804865,-2.0563385502732014,2.0989528736723835
78,2000-01-04 06:00:00,0.43228245939800464,0.16666666666666666,0.26116438162486916,-0.9922575499342428,2.583152867366793
79,2000-01-04 07:00:00,0.43230686614996827,0.9583333333333334,0.2645923015616897,1.0112853198338043,5.381814730490291
80,2000-01-04 08:00:00,0.43233127290193196,0.25,0.26802022149851024,1.4004400837388948,5.066088487750832
81,2000-01-04 09:00:00,0.4323556796538956,0.5,0.27144814143533086,-0.6549916843697606,3.264109046330961
82,2000-01-04 10:00:00,0.4323800864058593,0.041666666666666664,0.27487606137215126,-0.255790690582699,3.2084290334734735
83,2000-01-04 11:00:00,0.4324044931578229,0.25,0.27830398130897194,-0.7143856098324332,2.961619774245857
84,2000-01-04 12:00:00,0.4324288999097866,0.2916666666666667,0.28173190124579234,-0.5008387652689229,3.220285612164818
85,2000-01-04 13:00:00,0.43245330666175025,0.9583333333333334,0.2851598211826129,0.05564534215584111,4.446888712945033
86,2000-01-04 14:00:00,0.43247771341371394,0.5833333333333334,0.2885877411194334,-0.4889617831782094,3.530733914299767
87,2000-01-04 15:00:00,0.4325021201656776,0.7083333333333334,0.2920156610562539,-0.3799224453917579,3.7682255787750023
88,2000-01-04 16:00:00,0.43252652691764126,0.20833333333333334,0.2954435809930744,0.25973465324251216,3.9113350040980563
89,2000-01-04 17:00:00,0.4325509336696049,0.5416666666666666,0.298871500929895,-1.6813486428352875,2.3070373680423746
90,2000-01-04 18:00:00,0.4325753404215686,0.3333333333333333,0.3022994208667155,-0.9167948052305425,2.8667101990025703
91,2000-01-04 19:00:00,0.4325997471735322,0.375,0.3057273408035361,-0.11922410038568242,3.709399897202881
92,2000-01-04 20:00:00,0.4326241539254959,0.8333333333333334,0.30915526074035654,-0.4462772800016101,3.8441323776090712
93,2000-01-04 21:00:00,0.43264856067745955,0.7916666666666666,0.31258318067717705,-2.1433554372317607,2.108839880401038
94,2000-01-04 22:00:00,0.43267296742942324,0.6666666666666666,0.31601110061399756,0.010037767130251568,4.140685411451835
95,2000-01-04 23:00:00,0.4326973741813869,0.7916666666666666,0.31943902055081824,-0.5582225868712316,3.7008773841391354
96,2000-01-05 00:00:00,0.43272178093335056,0.125,0.3228669404876387,0.48090565129040147,4.076791282322886
97,2000-01-05 01:00:00,0.4327461876853142,0.2916666666666667,0.32629486042445927,-0.5741420115249796,3.191862612862956
98,2000-01-05 02:00:00,0.4327705944372779,0.375,0.3297227803612798,-0.25246759687128895,3.600322687538764
99,2000-01-05 03:00:00,0.4327950011892415,0.7916666666666666,0.3331507002981003,1.0398467874347133,5.312756065200217
100,2000-01-05 04:00:00,0.4328194079412052,0.875,0.33657862023492074,-0.023479525734559987,4.336215412053061
101,2000-01-05 05:00:00,0.43284381469316885,0.75,0.3400065401717414,0.08942228967585494,4.3275695541522605
102,2000-01-05 06:00:00,0.43286822144513254,0.16666666666666666,0.343434460108562,-0.5943273707524944,3.0639388870793622
103,2000-01-05 07:00:00,0.4328926281970962,0.9583333333333334,0.34686238004538245,-0.10569679379183408,4.347688457395473
104,2000-01-05 08:00:00,0.43291703494905986,0.25,0.350290299982203,0.7427957128875633,4.491299957430321
105,2000-01-05 09:00:00,0.4329414417010235,0.5,0.35371821991902347,-0.7549815265966129,3.2469750446349295
106,2000-01-05 10:00:00,0.4329658484529872,0.041666666666666664,0.357146139855844,-0.1382827148055754,3.4087928497814177
107,2000-01-05 11:00:00,0.4329902552049508,0.25,0.36057405979266455,-2.1249202691161355,1.6339409554929754
108,2000-01-05 12:00:00,0.4330146619569145,0.2916666666666667,0.36400197972948517,-1.0300188330423548,2.773961384922207
109,2000-01-05 13:00:00,0.43303906870887815,0.9583333333333334,0.3674298996663057,-0.5174518646200579,3.9566473466999548
110,2000-01-05 14:00:00,0.43306347546084184,0.5833333333333334,0.3708578196031262,-0.14180001176942483,3.960751526239372
111,2000-01-05 15:00:00,0.4330878822128055,0.7083333333333334,0.3742857395399467,-1.2764802131596051,2.9545236515379756
112,2000-01-05 16:00:00,0.43311228896476917,0.20833333333333334,0.37771365947676727,1.4815132753811517,5.2159694667675165
113,2000-01-05 17:00:00,0.4331366957167328,0.5416666666666666,0.3811415794135877,1.6592766406795751,5.730518492088057
114,2000-01-05 18:00:00,0.4331611024686965,0.3333333333333333,0.38456949935040824,0.00013961196213959013,3.8665004567260732
115,2000-01-05 19:00:00,0.4331855092206601,0.375,0.38799741928722886,1.505838362785315,5.417318200904699
116,2000-01-05 20:00:00,0.4332099159726238,0.8333333333333334,0.3914253392240493,0.10452092334336739,4.477786421484869
117,2000-01-05 21:00:00,0.43323432272458745,0.7916666666666666,0.39485325916086983,-0.2360431505777789,4.099008007585841
118,2000-01-05 22:00:00,0.43325872947655114,0.6666666666666666,0.3982811790976904,0.8194350338694797,5.032938518721883
119,2000-01-05 23:00:00,0.4332831362285148,0.7916666666666666,0.40170909903451085,0.40285643869252563,4.744812250233713
120,2000-01-06 00:00:00,0.43330754298047847,0.125,0.40513701897133136,-1.4382418824007335,2.240499589162572
121,2000-01-06 01:00:00,0.4333319497324421,0.2916666666666667,0.408564938908152,0.27124883441208464,4.12010929933084
122,2000-01-06 02:00:00,0.4333563564844058,0.375,0.4119928588449725,-0.6906031242348649,3.245043000706009
123,2000-01-06 03:00:00,0.4333807632363694,0.7916666666666666,0.415420778781793,-0.6815329762559166,3.674232142040408
124,2000-01-06 04:00:00,0.4334051699883331,0.875,0.41884869871861347,-1.5122306463527497,2.9303201319656926
125,2000-01-06 05:00:00,0.43342957674029675,0.75,0.42227661865543403,2.1968910259468375,6.517894130954064
126,2000-01-06 06:00:00,0.4334539834922604,0.16666666666666666,0.4257045385922546,1.0411750172161427,4.782297115578819
127,2000-01-06 07:00:00,0.4334783902442241,0.9583333333333334,0.42913245852907506,-0.033236028199421834,4.503005063518707
