,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_4000_H_0_poly_0_exp_1.0_0
0,2000-01-01 00:00:00,0,0,0.0,0.48431215412066475,0.012579043124468912,0.012579043124468912
1,2000-01-01 01:00:00,0,0,0.0,0.5791404787067285,0.011441005329638963,0.011441005329638963
2,2000-01-01 02:00:00,0,0,0.0013622079574922422,-0.18158257273119596,0.02444839828687944,0.02444839828687944
3,2000-01-01 03:00:00,0,0,0.0033015218538737195,1.4102046311312142,0.004967110021023158,0.004967110021023158
4,2000-01-01 04:00:00,0,0,0.005613585078799559,-0.3744716909802062,0.029523969095941578,0.029523969095941578
5,2000-01-01 05:00:00,0,0,0.008088758642903168,0.27519831557632024,0.015379835449729932,0.015379835449729932
6,2000-01-01 06:00:00,0,0,0.010709389603633917,-0.9607546117337881,0.052793578362450966,0.052793578362450966
7,2000-01-01 07:00:00,0,0,0.01347019244073367,0.37692697499528294,0.013817655684044304,0.013817655684044304
8,2000-01-01 08:00:00,0,0,0.016284742995005014,0.033438928508628576,0.019426161096182448,0.019426161096182448
9,2000-01-01 09:00:00,0,0,0.0191418469627009,0.6805672443551206,0.010141493222718853,0.010141493222718853
10,2000-01-01 10:00:00,0,0,0.02202145721457515,-1.563496690099942,0.09537529399799026,0.09537529399799026
11,2000-01-01 11:00:00,0,0,0.024913852038767375,-0.5666976204319573,0.03509743699272481,0.03509743699272481
12,2000-01-01 12:00:00,0,0,0.027818080220119105,-0.24214951424260323,0.02529674606131585,0.02529674606131585
13,2000-01-01 13:00:00,0,0,0.030723148996518717,1.5143912837240117,0.004354587584642143,0.004354587584642143
14,2000-01-01 14:00:00,0,0,0.033628217772918315,-0.3330574014413246,0.02754369142338848,0.02754369142338848
15,2000-01-01 15:00:00,0,0,0.03653328654931791,0.0473648172902994,0.01877349876919892,0.01877349876919892
16,2000-01-01 16:00:00,0,0,0.03943835532571752,1.4627404474484047,0.004545626384422345,0.004545626384422345
