,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_4000_H_0_linear_24_exp_1.0_0
0,2000-01-01 00:00:00,0,0.125,0.0,-1.3557137239186656,0.1472575643109992,0.1472575643109992
1,2000-01-01 01:00:00,0,0.2916666666666667,0.0,-0.11410253188685747,0.036013912893028716,0.036013912893028716
2,2000-01-01 02:00:00,0,0.375,0.002392887897382616,-0.844230864581227,0.0686010228184449,0.0686010228184449
3,2000-01-01 03:00:00,0,0.7916666666666666,0.005121619478602855,0.7056408100507655,0.009573897373592323,0.009573897373592323
4,2000-01-01 04:00:00,0,0.875,0.00814256436993037,-0.39878617335193706,0.026499161124416224,0.026499161124416224
5,2000-01-01 05:00:00,0,0.75,0.011301903835860752,-0.8271965334869942,0.04594128175384457,0.04594128175384457
6,2000-01-01 06:00:00,0,0.16666666666666666,0.014572085004606222,-0.41574470158503485,0.05437885686481098,0.05437885686481098
7,2000-01-01 07:00:00,0,0.9583333333333334,0.01789995678346205,-0.5245121937314283,0.027378235459150465,0.027378235459150465
8,2000-01-01 08:00:00,0,0.25,0.021266993536601872,0.8131012718382519,0.014542875283493916,0.014542875283493916
9,2000-01-01 09:00:00,0,0.5,0.024662253849132246,-0.2292506291606075,0.032010303749338005,0.032010303749338005
10,2000-01-01 10:00:00,0,0.041666666666666664,0.028073940831830728,2.161717373494259,0.004618229870834791,0.004618229870834791
11,2000-01-01 11:00:00,0,0.25,0.03149445506732653,-0.9569314292805337,0.08451309071258853,0.08451309071258853
12,2000-01-01 12:00:00,0,0.2916666666666667,0.03492166579471422,0.06731083219488099,0.029007960814800407,0.029007960814800407
13,2000-01-01 13:00:00,0,0.9583333333333334,0.03834958573153476,0.20649883721106427,0.012913686417620076,0.012913686417620076
14,2000-01-01 14:00:00,0,0.5833333333333334,0.041777505668355294,-0.45688132622556726,0.03635166308947686,0.03635166308947686
15,2000-01-01 15:00:00,0,0.7083333333333334,0.04520542560517583,-1.0599757640207523,0.05843450023819236,0.05843450023819236
16,2000-01-01 16:00:00,0,0.20833333333333334,0.048633345541996345,0.6149573156935568,0.017985133019534527,0.017985133019534527
17,2000-01-01 17:00:00,0,0.5416666666666666,0.052061265478816884,1.4296607664750955,0.005686419391953206,0.005686419391953206
18,2000-01-01 18:00:00,0,0.3333333333333333,0.05548918541563742,-0.21195225635208395,0.03603891062420086,0.03603891062420086
19,2000-01-01 19:00:00,0,0.375,0.05891710535245794,-0.08033725576207178,0.03020144038878472,0.03020144038878472
20,2000-01-01 20:00:00,0,0.8333333333333334,0.062345025289278475,0.4053977840180792,0.01170941624267056,0.01170941624267056
21,2000-01-01 21:00:00,0,0.7916666666666666,0.06577294522609901,0.11860658523361353,0.016206676236389557,0.016206676236389557
22,2000-01-01 22:00:00,0,0.6666666666666666,0.06920086516291953,1.2544140683375582,0.00587783130183904,0.00587783130183904
23,2000-01-01 23:00:00,0,0.7916666666666666,0.07262878509974004,1.419102040788718,0.004384484132673657,0.004384484132673657
24,2000-01-02 00:00:00,0,0.125,0.0760567050365606,-0.7438560828698322,0.07401507921789183,0.07401507921789183
25,2000-01-02 01:00:00,0,0.2916666666666667,0.0794846249733811,-2.5174371027954736,0.36787944117144233,0.36787944117144233
26,2000-01-02 02:00:00,0,0.375,0.08291254491020164,-1.5070960235350006,0.12281178085974817,0.12281178085974817
27,2000-01-02 03:00:00,0,0.7916666666666666,0.08634046484702221,1.149076125381565,0.005665449345517692,0.005665449345517692
28,2000-01-02 04:00:00,0,0.875,0.08976838478384269,-1.193578251944493,0.05406999089425851,0.05406999089425851
29,2000-01-02 05:00:00,0,0.75,0.09319630472066325,1.1410424458433976,0.005913457686419196,0.005913457686419196
30,2000-01-02 06:00:00,0,0.16666666666666666,0.09662422465748377,1.5094450822654228,0.007306274461357889,0.007306274461357889
31,2000-01-02 07:00:00,0,0.9583333333333334,0.10005214459430428,1.0677751294644207,0.005131042528340579,0.005131042528340579
