"Index","x"
1974,901
1974.08333333333,689
1974.16666666667,827
1974.25,677
1974.33333333333,522
1974.41666666667,406
1974.5,441
1974.58333333333,393
1974.66666666667,387
1974.75,582
1974.83333333333,578
1974.91666666667,666
1975,830
1975.08333333333,752
1975.16666666667,785
1975.25,664
1975.33333333333,467
1975.41666666667,438
1975.5,421
1975.58333333333,412
1975.66666666667,343
1975.75,440
1975.83333333333,531
1975.91666666667,771
1976,767
1976.08333333333,1141
1976.16666666667,896
1976.25,532
1976.33333333333,447
1976.41666666667,420
1976.5,376
1976.58333333333,330
1976.66666666667,357
1976.75,445
1976.83333333333,546
1976.91666666667,764
1977,862
1977.08333333333,660
1977.16666666667,663
1977.25,643
1977.33333333333,502
1977.41666666667,392
1977.5,411
1977.58333333333,348
1977.66666666667,387
1977.75,385
1977.83333333333,411
1977.91666666667,638
1978,796
1978.08333333333,853
1978.16666666667,737
1978.25,546
1978.33333333333,530
1978.41666666667,446
1978.5,431
1978.58333333333,362
1978.66666666667,387
1978.75,430
1978.83333333333,425
1978.91666666667,679
1979,821
1979.08333333333,785
1979.16666666667,727
1979.25,612
1979.33333333333,478
1979.41666666667,429
1979.5,405
1979.58333333333,379
1979.66666666667,393
1979.75,411
1979.83333333333,487
1979.91666666667,574
