"Index","x"
1974,2134
1974.08333333333,1863
1974.16666666667,1877
1974.25,1877
1974.33333333333,1492
1974.41666666667,1249
1974.5,1280
1974.58333333333,1131
1974.66666666667,1209
1974.75,1492
1974.83333333333,1621
1974.91666666667,1846
1975,2103
1975.08333333333,2137
1975.16666666667,2153
1975.25,1833
1975.33333333333,1403
1975.41666666667,1288
1975.5,1186
1975.58333333333,1133
1975.66666666667,1053
1975.75,1347
1975.83333333333,1545
1975.91666666667,2066
1976,2020
1976.08333333333,2750
1976.16666666667,2283
1976.25,1479
1976.33333333333,1189
1976.41666666667,1160
1976.5,1113
1976.58333333333,970
1976.66666666667,999
1976.75,1208
1976.83333333333,1467
1976.91666666667,2059
1977,2240
1977.08333333333,1634
1977.16666666667,1722
1977.25,1801
1977.33333333333,1246
1977.41666666667,1162
1977.5,1087
1977.58333333333,1013
1977.66666666667,959
1977.75,1179
1977.83333333333,1229
1977.91666666667,1655
1978,2019
1978.08333333333,2284
1978.16666666667,1942
1978.25,1423
1978.33333333333,1340
1978.41666666667,1187
1978.5,1098
1978.58333333333,1004
1978.66666666667,970
1978.75,1140
1978.83333333333,1110
1978.91666666667,1812
1979,2263
1979.08333333333,1820
1979.16666666667,1846
1979.25,1531
1979.33333333333,1215
1979.41666666667,1075
1979.5,1056
1979.58333333333,975
1979.66666666667,940
1979.75,1081
1979.83333333333,1294
1979.91666666667,1341
