,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_100_D_0_PolyTrend_0_exp_1.0_10
0,2000-01-01,0.20552675214328775,0,0.0,0.48431215412066475,0.11967968314419657
1,2000-01-02,0.2098403021715216,0,0.0,0.5791404787067285,0.10838362233096405
2,2000-01-03,0.21417337760132638,0,0.05448831829968969,-0.18158257273119596,0.21867325946015495
3,2000-01-04,0.2185259784327021,0,0.13206087415494877,1.4102046311312142,0.041012064898867745
4,2000-01-05,0.22289810466564874,0,0.22454340315198237,-0.3744716909802062,0.22178045611300068
5,2000-01-06,0.22728975630016632,0,0.32355034571612673,0.27519831557632024,0.10444069051130905
6,2000-01-07,0.23170093333625483,0,0.4283755841453567,-0.9607546117337881,0.3222526506442463
7,2000-01-08,0.23613163577391427,0,0.5388076976293469,0.37692697499528294,0.07539880790142331
8,2000-01-09,0.24058186361314463,0,0.6513897198002007,0.033438928508628576,0.09456120161765363
9,2000-01-10,0.2450516168539459,0,0.7656738785080359,0.6805672443551206,0.04396373252549785
10,2000-01-11,0.24954089549631814,0,0.8808582885830061,-1.563496690099942,0.36787944117144233
11,2000-01-12,0.2540496995402613,0,0.9965540815506951,-0.5666976204319573,0.12039182264081562
12,2000-01-13,0.25857802898577537,0,1.1127232088047647,-0.24214951424260323,0.07713105973242179
13,2000-01-14,0.2631258838328604,0,1.2289259598607485,1.5143912837240117,0.011801358424238278
14,2000-01-15,0.26769326408151634,0,1.3451287109167327,-0.3330574014413246,0.06634664533766908
15,2000-01-16,0.2722801697317432,0,1.4613314619727165,0.0473648172902994,0.04019253669222355
16,2000-01-17,0.276886600783541,0,1.5775342130287007,1.4627404474484047,0.008649456717110551
17,2000-01-18,0.2815125572369097,0,1.6937369640846842,1.5350291291191829,0.007130484058544774
18,2000-01-19,0.2861580390918494,0,1.8099397151406684,0.5664400380293182,0.016645168276352606
19,2000-01-20,0.29082304634836,0,1.926142466196652,0.1492650917123343,0.02238580759846448
20,2000-01-21,0.29550757900644153,0,2.0423452172526355,-1.0782780025830905,0.0676997833175132
21,2000-01-22,0.300211637066094,0,2.1585479683086204,1.3954722703060645,0.0050552428723403126
22,2000-01-23,0.30493522052731736,0,2.274750719364604,1.7874840455630026,0.0030267450085933647
23,2000-01-24,0.3096783293901117,0,2.390953470420588,-0.5695172638907428,0.028319291108750796
24,2000-01-25,0.31444096365447693,0,2.5071562214765724,0.17538653266921242,0.01191352197171531
25,2000-01-26,0.3192231233204131,0,2.623358972532556,-0.4625055394360726,0.019976992104052908
26,2000-01-27,0.3240248083879202,0,2.7395617235885403,-1.085800595475628,0.033012023264563164
27,2000-01-28,0.3288460188569982,0,2.855764474644524,0.6397359949354733,0.005208600931718844
28,2000-01-29,0.3336867547276472,0,2.971967225700508,-0.38586333644309273,0.012869589548376803
29,2000-01-30,0.33854701599986703,0,3.088169976756492,-0.7757623533740768,0.016839092765482504
30,2000-01-31,0.3434268026736579,0,3.2043727278124763,0.9957113486470573,0.0025374176580918464
31,2000-02-01,0.34832611474901964,0,3.320575478868459,-1.9332047794071159,0.04205427133348997
32,2000-02-02,0.3532449522259523,0,3.4367782299244434,0.24853062742969095,0.00420428382316212
33,2000-02-03,0.35818331510445595,0,3.552980980980428,-0.03124533542395122,0.004927042021275067
34,2000-02-04,0.3631412033845305,0,3.6691837320364122,-0.13947396248967217,0.004863735674884477
35,2000-02-05,0.36811861706617593,0,3.7853864830923953,-0.19065597921264138,0.0045349254835261085
36,2000-02-06,0.37311555614939235,0,3.9015892341483793,0.44863752749053837,0.0021197866676916613
