,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_100_H_0_poly_24_exp_1.0_10
0,2000-01-01 00:00:00,0,0.125,0.0,-1.3557137239186656,0.36787944117144233,0.36787944117144233
1,2000-01-01 01:00:00,0,0.2916666666666667,0.0,-0.11410253188685747,0.08997010246280983,0.08997010246280983
2,2000-01-01 02:00:00,0,0.375,0.09571551589530464,-0.844230864581227,0.15610937818089202,0.15610937818089202
3,2000-01-01 03:00:00,0,0.7916666666666666,0.20486477914411422,0.7056408100507655,0.01958706303751781,0.01958706303751781
4,2000-01-01 04:00:00,0,0.875,0.3257025747972148,-0.39878617335193706,0.04818872890749314,0.04818872890749314
5,2000-01-01 05:00:00,0,0.75,0.4520761534344301,-0.8271965334869942,0.07385930023089785,0.07385930023089785
6,2000-01-01 06:00:00,0,0.16666666666666666,0.5828834001842488,-0.41574470158503485,0.07695618160428178,0.07695618160428178
7,2000-01-01 07:00:00,0,0.9583333333333334,0.7159982713384819,-0.5245121937314283,0.034029307687459855,0.034029307687459855
8,2000-01-01 08:00:00,0,0.25,0.850679741464075,0.8131012718382519,0.0158514430724787,0.0158514430724787
9,2000-01-01 09:00:00,0,0.5,0.9864901539652899,-0.2292506291606075,0.03056336380086854,0.03056336380086854
10,2000-01-01 10:00:00,0,0.041666666666666664,1.1229576332732292,2.161717373494259,0.003860126216932465,0.003860126216932465
11,2000-01-01 11:00:00,0,0.25,1.259778202693061,-0.9569314292805337,0.06181801220658088,0.06181801220658088
12,2000-01-01 12:00:00,0,0.2916666666666667,1.39686663178857,0.06731083219488099,0.01856350254779619,0.01856350254779619
13,2000-01-01 13:00:00,0,0.9583333333333334,1.533983429261391,0.20649883721106427,0.007229905425617642,0.007229905425617642
14,2000-01-01 14:00:00,0,0.5833333333333334,1.671100226734212,-0.45688132622556726,0.017805178130866708,0.017805178130866708
15,2000-01-01 15:00:00,0,0.7083333333333334,1.8082170242070335,-1.0599757640207523,0.02503981008013171,0.02503981008013171
16,2000-01-01 16:00:00,0,0.20833333333333334,1.9453338216798541,0.6149573156935568,0.006742407684513145,0.006742407684513145
17,2000-01-01 17:00:00,0,0.5416666666666666,2.082450619152676,1.4296607664750955,0.0018650045686462156,0.0018650045686462156
18,2000-01-01 18:00:00,0,0.3333333333333333,2.2195674166254964,-0.21195225635208395,0.010340756836869427,0.010340756836869427
19,2000-01-01 19:00:00,0,0.375,2.3566842140983177,-0.08033725576207178,0.007581375114530032,0.007581375114530032
20,2000-01-01 20:00:00,0,0.8333333333333334,2.4938010115711386,0.4053977840180792,0.002571551533140002,0.002571551533140002
21,2000-01-01 21:00:00,0,0.7916666666666666,2.6309178090439604,0.11860658523361353,0.0031138207032448584,0.0031138207032448584
22,2000-01-01 22:00:00,0,0.6666666666666666,2.7680346065167813,1.2544140683375582,0.0009879988092401316,0.0009879988092401316
23,2000-01-01 23:00:00,0,0.7916666666666666,2.9051514039896036,1.419102040788718,0.0006447590767506923,0.0006447590767506923
24,2000-01-02 00:00:00,0,0.125,3.0422682014624236,-0.7438560828698322,0.009522233536565427,0.009522233536565427
25,2000-01-02 01:00:00,0,0.2916666666666667,3.1793849989352454,-2.5174371027954736,0.04140604945496313,0.04140604945496313
26,2000-01-02 02:00:00,0,0.375,3.316501796408066,-1.5070960235350006,0.012093108951011027,0.012093108951011027
27,2000-01-02 03:00:00,0,0.7916666666666666,3.4536185938808863,1.149076125381565,0.00048805858414072785,0.00048805858414072785
28,2000-01-02 04:00:00,0,0.875,3.5907353913537086,-1.193578251944493,0.004075055701398513,0.004075055701398513
29,2000-01-02 05:00:00,0,0.75,3.7278521888265304,1.1410424458433976,0.00038990464115826434,0.00038990464115826434
30,2000-01-02 06:00:00,0,0.16666666666666666,3.864968986299351,1.5094450822654228,0.00042145630172373444,0.00042145630172373444
