,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_100_H_0_LinearTrend_0_exp_1.0_0
0,2000-01-01 00:00:00,0.43037873274483895,0,0.0,0.48431215412066475,0.11564988845014157
1,2000-01-01 01:00:00,0.43135500282338546,0,0.0,0.5791404787067285,0.10508429414495607
2,2000-01-01 02:00:00,0.43233127290193196,0,0.05448831829968969,-0.18158257273119596,0.21272947594902608
3,2000-01-01 03:00:00,0.43330754298047847,0,0.13206087415494877,1.4102046311312142,0.0400322453346365
4,2000-01-01 04:00:00,0.4342838130590249,0,0.22454340315198237,-0.3744716909802062,0.21721828851142397
5,2000-01-01 05:00:00,0.4352600831375714,0,0.32355034571612673,0.27519831557632024,0.10264224232442508
6,2000-01-01 06:00:00,0.4362363532161179,0,0.4283755841453567,-0.9607546117337881,0.3177932408679608
7,2000-01-01 07:00:00,0.4372126232946644,0,0.5388076976293469,0.37692697499528294,0.07461272097132261
8,2000-01-01 08:00:00,0.43818889337321093,0,0.6513897198002007,0.033438928508628576,0.09390097497808103
9,2000-01-01 09:00:00,0.43916516345175743,0,0.7656738785080359,0.6805672443551206,0.043809558522492506
10,2000-01-01 10:00:00,0.4401414335303039,0,0.8808582885830061,-1.563496690099942,0.36787944117144233
11,2000-01-01 11:00:00,0.4411177036088504,0,0.9965540815506951,-0.5666976204319573,0.12081786290125664
12,2000-01-01 12:00:00,0.4420939736873969,0,1.1127232088047647,-0.24214951424260323,0.07767944216350328
13,2000-01-01 13:00:00,0.4430702437659434,0,1.2289259598607485,1.5143912837240117,0.011927788234343066
14,2000-01-01 14:00:00,0.4440465138444899,0,1.3451287109167327,-0.3330574014413246,0.0672986709071016
15,2000-01-01 15:00:00,0.4450227839230364,0,1.4613314619727165,0.0473648172902994,0.040916739081167386
16,2000-01-01 16:00:00,0.44599905400158285,0,1.5775342130287007,1.4627404474484047,0.008837328247455818
17,2000-01-01 17:00:00,0.44697532408012935,0,1.6937369640846842,1.5350291291191829,0.007312000435500245
18,2000-01-01 18:00:00,0.44795159415867586,0,1.8099397151406684,0.5664400380293182,0.017131638585662037
19,2000-01-01 19:00:00,0.44892786423722236,0,1.926142466196652,0.1492650917123343,0.023125199001906172
20,2000-01-01 20:00:00,0.44990413431576887,0,2.0423452172526355,-1.0782780025830905,0.07019569343078874
21,2000-01-01 21:00:00,0.45088040439431537,0,2.1585479683086204,1.3954722703060645,0.005261192268009467
22,2000-01-01 22:00:00,0.4518566744728618,0,2.274750719364604,1.7874840455630026,0.00316188026620513
23,2000-01-01 23:00:00,0.4528329445514083,0,2.390953470420588,-0.5695172638907428,0.029695311159096925
24,2000-01-02 00:00:00,0.4538092146299548,0,2.5071562214765724,0.17538653266921242,0.012539784401821382
25,2000-01-02 01:00:00,0.45478548470850133,0,2.623358972532556,-0.4625055394360726,0.02110730930787556
26,2000-01-02 02:00:00,0.45576175478704783,0,2.7395617235885403,-1.085800595475628,0.035013560457479206
27,2000-01-02 03:00:00,0.45673802486559434,0,2.855764474644524,0.6397359949354733,0.005545683162500841
28,2000-01-02 04:00:00,0.45771429494414084,0,2.971967225700508,-0.38586333644309273,0.013755519019193349
29,2000-01-02 05:00:00,0.4586905650226873,0,3.088169976756492,-0.7757623533740768,0.018068319893122898
30,2000-01-02 06:00:00,0.4596668351012338,0,3.2043727278124763,0.9957113486470573,0.0027332937927618834
31,2000-01-02 07:00:00,0.4606431051797803,0,3.320575478868459,-1.9332047794071159,0.04547871918626424
32,2000-01-02 08:00:00,0.4616193752583268,0,3.4367782299244434,0.24853062742969095,0.004564596309044954
33,2000-01-02 09:00:00,0.4625956453368733,0,3.552980980980428,-0.03124533542395122,0.005370532255567927
34,2000-01-02 10:00:00,0.4635719154154198,0,3.6691837320364122,-0.13947396248967217,0.005322678350637262
35,2000-01-02 11:00:00,0.46454818549396626,0,3.7853864830923953,-0.19065597921264138,0.004982738410939569
36,2000-01-02 12:00:00,0.46552445557251276,0,3.9015892341483793,0.44863752749053837,0.002338493909619165
37,2000-01-02 13:00:00,0.46650072565105927,0,4.017791985204363,-0.992429771658585,0.00878807221372086
38,2000-01-02 14:00:00,0.46747699572960577,0,4.133994736260348,-0.22593965569142896,0.0036317921609621702
39,2000-01-02 15:00:00,0.4684532658081523,0,4.25019748731633,-1.6545707665122271,0.013479612036342748
40,2000-01-02 16:00:00,0.4694295358866988,0,4.366400238372316,-0.6397226377122045,0.004345544965525581
41,2000-01-02 17:00:00,0.4704058059652452,0,4.482602989428298,-0.47941980121364003,0.003292572969787228
42,2000-01-02 18:00:00,0.47138207604379173,0,4.598805740484283,0.3113635032767906,0.0013280437452216176
43,2000-01-02 19:00:00,0.47235834612233824,0,4.715008491540266,-0.7760204669235409,0.003504023712286996
44,2000-01-02 20:00:00,0.47333461620088474,0,4.831211242596251,-0.30736481038200775,0.0019504834454273754
45,2000-01-02 21:00:00,0.47431088627943124,0,4.947413993652235,-0.36652394095310614,0.0018405369910720266
46,2000-01-02 22:00:00,0.47528715635797775,0,5.063616744708219,1.1197119621889602,0.00037033119494261425
47,2000-01-02 23:00:00,0.4762634264365242,0,5.179819495764203,-0.4579224204039029,0.0015953574364186084
48,2000-01-03 00:00:00,0.4772396965150707,0,5.296022246820186,0.42539339846964996,0.0005866088528165986
49,2000-01-03 01:00:00,0.4782159665936172,0,5.41222499787617,-0.027971183469780222,0.0008210169944860824
50,2000-01-03 02:00:00,0.4791922366721637,0,5.528427748932154,1.4759898324822718,0.00016229306951120927
51,2000-01-03 03:00:00,0.4801685067507102,0,5.644630499988138,0.6467800971387857,0.00033077371003675403
52,2000-01-03 04:00:00,0.4811447768292567,0,5.760833251044124,-0.3643343119343121,0.0008086529786457539
53,2000-01-03 05:00:00,0.4821210469078032,0,5.877036002100105,-0.6787773894547808,0.0009849924049429204
54,2000-01-03 06:00:00,0.48309731698634967,0,5.993238753156092,-0.3536278564808815,0.0006328955346118412
55,2000-01-03 07:00:00,0.48407358706489617,0,6.109441504212076,-0.7407474706616464,0.0008290214002704153
56,2000-01-03 08:00:00,0.4850498571434427,0,6.225644255268058,-0.6750218315624023,0.0006904484466253926
57,2000-01-03 09:00:00,0.4860261272219892,0,6.341847006324041,-0.13278425612003888,0.0003570674546575376
58,2000-01-03 10:00:00,0.4870023973005357,0,6.458049757380026,0.6198010633228139,0.0001496292206959118
59,2000-01-03 11:00:00,0.48797866737908213,0,6.574252508436011,1.7911684612099155,4.124846718557241e-05
60,2000-01-03 12:00:00,0.48895493745762864,0,6.690455259491995,0.17100043816579447,0.0001854161864473711
61,2000-01-03 13:00:00,0.48993120753617514,0,6.806658010547977,-1.7256713515873643,0.001098933808209294
62,2000-01-03 14:00:00,0.49090747761472164,0,6.922860761603963,0.16065854034812202,0.000148203571299769
63,2000-01-03 15:00:00,0.49188374769326815,0,7.039063512659946,-0.858985320630042,0.0003654215615420073
64,2000-01-03 16:00:00,0.49286001777181465,0,7.15526626371593,-0.20642094232547897,0.00016923837952858247
65,2000-01-03 17:00:00,0.49383628785036116,0,7.271469014771914,0.4884264674526133,7.513464870149835e-05
66,2000-01-03 18:00:00,0.49481255792890766,0,7.387671765827897,-0.8383309655321101,0.00025185668911434004
67,2000-01-03 19:00:00,0.4957888280074541,0,7.503874516883882,0.38116374443537404,6.616730777129645e-05
68,2000-01-03 20:00:00,0.4967650980860006,0,7.620077267939865,-0.9909032821575836,0.00023207822837678678
69,2000-01-03 21:00:00,0.4977413681645471,0,7.736280018995851,1.0178800497172846,2.7691130215809428e-05
70,2000-01-03 22:00:00,0.4987176382430936,0,7.852482770051833,0.34158739594413723,4.843514980291689e-05
71,2000-01-03 23:00:00,0.49969390832164007,0,7.968685521107816,-1.250886216057312,0.0002117741499978223
72,2000-01-04 00:00:00,0.5006701784001866,0,8.0848882721638,0.9252507517503312,2.1374623222786446e-05
73,2000-01-04 01:00:00,0.5016464484787331,0,8.201091023219787,-0.9047861581686361,0.00011851769525195809
74,2000-01-04 02:00:00,0.5026227185572796,0,8.317293774275768,1.8436915300279588,6.749075733352274e-06
75,2000-01-04 03:00:00,0.5035989886358261,0,8.433496525331753,1.5255072386625639,8.251630666392197e-06
76,2000-01-04 04:00:00,0.5045752587143726,0,8.549699276387736,-1.445535581617193,0.00014320463717263697
77,2000-01-04 05:00:00,0.5055515287929191,0,8.665902027443721,0.377160611108241,2.0581640131380704e-05
78,2000-01-04 06:00:00,0.5065277988714656,0,8.782104778499706,-0.07055722918362475,2.8643835144097283e-05
79,2000-01-04 07:00:00,0.5075040689500121,0,8.89830752955569,0.6041597071163749,1.2975231674632653e-05
80,2000-01-04 08:00:00,0.5084803390285586,0,9.014510280611674,0.4721489975165859,1.3169110489594811e-05
81,2000-01-04 09:00:00,0.5094566091071051,0,9.130713031667657,0.8199172930519578,8.272416409600077e-06
82,2000-01-04 10:00:00,0.5104328791856515,0,9.246915782723644,0.9075196171068387,6.7405755264619555e-06
83,2000-01-04 11:00:00,0.511409149264198,0,9.363118533779623,-0.5858228746593539,2.6690528952378643e-05
84,2000-01-04 12:00:00,0.5123854193427445,0,9.47932128483561,0.9375588422367473,5.174527566893343e-06
85,2000-01-04 13:00:00,0.513361689421291,0,9.595524035891591,-0.2546080917850404,1.5161145779027602e-05
86,2000-01-04 14:00:00,0.5143379594998375,0,9.711726786947574,0.9735987122811475,3.9485567454604716e-06
87,2000-01-04 15:00:00,0.515314229578384,0,9.827929538003561,0.20728277243476398,7.557096457576778e-06
