,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_100_D_0_constant_24__1.0_10
0,2000-01-01,0,0.125,0.0,-1.3557137239186656,1.0,1.0
1,2000-01-02,0,0.2916666666666667,0.0,-0.11410253188685747,2.408277858698475,2.408277858698475
2,2000-01-03,0,0.375,0.09571551589530464,-0.844230864581227,1.8571983752327432,1.8571983752327432
3,2000-01-04,0,0.7916666666666666,0.20486477914411422,0.7056408100507655,3.932885979780212,3.932885979780212
4,2000-01-05,0,0.875,0.3257025747972148,-0.39878617335193706,3.0326301253639434,3.0326301253639434
5,2000-01-06,0,0.75,0.4520761534344301,-0.8271965334869942,2.6055933438661016,2.6055933438661016
6,2000-01-07,0,0.16666666666666666,0.5828834001842488,-0.41574470158503485,2.564519089184546,2.564519089184546
7,2000-01-08,0,0.9583333333333334,0.7159982713384819,-0.5245121937314283,3.3805331348590526,3.3805331348590526
8,2000-01-09,0,0.25,0.850679741464075,0.8131012718382519,4.144494737220993,4.144494737220993
9,2000-01-10,0,0.5,0.9864901539652899,-0.2292506291606075,3.4879532487233478,3.4879532487233478
10,2000-01-11,0,0.041666666666666664,1.1229576332732292,2.161717373494259,5.557055397352821,5.557055397352821
11,2000-01-12,0,0.25,1.259778202693061,-0.9569314292805337,2.783560497331193,2.783560497331193
12,2000-01-13,0,0.2916666666666667,1.39686663178857,0.06731083219488099,3.986557854568783,3.986557854568783
13,2000-01-14,0,0.9583333333333334,1.533983429261391,0.20649883721106427,4.929529323724454,4.929529323724454
14,2000-01-15,0,0.5833333333333334,1.671100226734212,-0.45688132622556726,4.0282659577606434,4.0282659577606434
15,2000-01-16,0,0.7083333333333334,1.8082170242070335,-1.0599757640207523,3.68728831743828,3.68728831743828
16,2000-01-17,0,0.20833333333333334,1.9453338216798541,0.6149573156935568,4.999338194625411,4.999338194625411
17,2000-01-18,0,0.5416666666666666,2.082450619152676,1.4296607664750955,6.284491776213104,6.284491776213104
18,2000-01-19,0,0.3333333333333333,2.2195674166254964,-0.21195225635208395,4.571662217525411,4.571662217525411
19,2000-01-20,0,0.375,2.3566842140983177,-0.08033725576207178,4.882060682254911,4.882060682254911
20,2000-01-21,0,0.8333333333333334,2.4938010115711386,0.4053977840180792,5.963245852841217,5.963245852841217
