,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_100_H_0_PolyTrend_0__1.0_0
0,2000-01-01 00:00:00,0.20552675214328775,0,0.0,0.48431215412066475,2.12293641228457
1,2000-01-01 01:00:00,0.2098403021715216,0,0.0,0.5791404787067285,2.222078286898868
2,2000-01-01 02:00:00,0.21417337760132638,0,0.05448831829968969,-0.18158257273119596,1.5201766291904382
3,2000-01-01 03:00:00,0.2185259784327021,0,0.13206087415494877,1.4102046311312142,3.193888989739483
4,2000-01-01 04:00:00,0.22289810466564874,0,0.22454340315198237,-0.3744716909802062,1.5060673228580428
5,2000-01-01 05:00:00,0.22728975630016632,0,0.32355034571612673,0.27519831557632024,2.2591359236132313
6,2000-01-01 06:00:00,0.23170093333625483,0,0.4283755841453567,-0.9607546117337881,1.1324194117684414
7,2000-01-01 07:00:00,0.23613163577391427,0,0.5388076976293469,0.37692697499528294,2.584963814419162
8,2000-01-01 08:00:00,0.24058186361314463,0,0.6513897198002007,0.033438928508628576,2.358508017942592
9,2000-01-01 09:00:00,0.2450516168539459,0,0.7656738785080359,0.6805672443551206,3.1243902457377204
10,2000-01-01 10:00:00,0.24954089549631814,0,0.8808582885830061,-1.563496690099942,1.0
11,2000-01-01 11:00:00,0.2540496995402613,0,0.9965540815506951,-0.5666976204319573,2.1170036666796173
12,2000-01-01 12:00:00,0.25857802898577537,0,1.1127232088047647,-0.24214951424260323,2.562249229568555
13,2000-01-01 13:00:00,0.2631258838328604,0,1.2289259598607485,1.5143912837240117,4.439540633438238
14,2000-01-01 14:00:00,0.26769326408151634,0,1.3451287109167327,-0.3330574014413246,2.712862079577542
15,2000-01-01 15:00:00,0.2722801697317432,0,1.4613314619727165,0.0473648172902994,3.214073955015377
16,2000-01-01 16:00:00,0.276886600783541,0,1.5775342130287007,1.4627404474484047,4.750258767281265
17,2000-01-01 17:00:00,0.2815125572369097,0,1.6937369640846842,1.5350291291191829,4.943376156461395
18,2000-01-01 18:00:00,0.2861580390918494,0,1.8099397151406684,0.5664400380293182,4.095635298282454
19,2000-01-01 19:00:00,0.29082304634836,0,1.926142466196652,0.1492650917123343,3.799328110277964
20,2000-01-01 20:00:00,0.29550757900644153,0,2.0423452172526355,-1.0782780025830905,2.6926722996966044
21,2000-01-01 21:00:00,0.300211637066094,0,2.1585479683086204,1.3954722703060645,5.287329381701397
22,2000-01-01 22:00:00,0.30493522052731736,0,2.274750719364604,1.7874840455630026,5.800267491475541
23,2000-01-01 23:00:00,0.3096783293901117,0,2.390953470420588,-0.5695172638907428,3.5642120419405745
24,2000-01-02 00:00:00,0.31444096365447693,0,2.5071562214765724,0.17538653266921242,4.4300812238208795
25,2000-01-02 01:00:00,0.3192231233204131,0,2.623358972532556,-0.4625055394360726,3.9131740624375144
26,2000-01-02 02:00:00,0.3240248083879202,0,2.7395617235885403,-1.085800595475628,3.4108834425214507
27,2000-01-02 03:00:00,0.3288460188569982,0,2.855764474644524,0.6397359949354733,5.2574439944576135
28,2000-01-02 04:00:00,0.3336867547276472,0,2.971967225700508,-0.38586333644309273,4.352888150005681
29,2000-01-02 05:00:00,0.33854701599986703,0,3.088169976756492,-0.7757623533740768,4.0840521454029
30,2000-01-02 06:00:00,0.3434268026736579,0,3.2043727278124763,0.9957113486470573,5.97660838515381
31,2000-01-02 07:00:00,0.34832611474901964,0,3.320575478868459,-1.9332047794071159,3.1687943202309805
32,2000-01-02 08:00:00,0.3532449522259523,0,3.4367782299244434,0.24853062742969095,5.471651315600704
33,2000-01-02 09:00:00,0.35818331510445595,0,3.552980980980428,-0.03124533542395122,5.3130164666815505
34,2000-01-02 10:00:00,0.3631412033845305,0,3.6691837320364122,-0.13947396248967217,5.325948478951888
35,2000-01-02 11:00:00,0.36811861706617593,0,3.7853864830923953,-0.19065597921264138,5.395946626966548
36,2000-01-02 12:00:00,0.37311555614939235,0,3.9015892341483793,0.44863752749053837,6.1564398238089275
37,2000-01-02 13:00:00,0.37813202063417967,0,4.017791985204363,-0.992429771658585,4.836591740200576
38,2000-01-02 14:00:00,0.38316801052053795,0,4.133994736260348,-0.22593965569142896,5.724320597110076
39,2000-01-02 15:00:00,0.38822352580846714,0,4.25019748731633,-1.6545707665122271,4.416947752633188
40,2000-01-02 16:00:00,0.39329856649796724,0,4.366400238372316,-0.6397226377122045,5.553073673178696
41,2000-01-02 17:00:00,0.3983931325890383,0,4.482602989428298,-0.47941980121364003,5.834673826824314
42,2000-01-02 18:00:00,0.40350722408168027,0,4.598805740484283,0.3113635032767906,6.746773973863373
43,2000-01-02 19:00:00,0.4086408409758932,0,4.715008491540266,-0.7760204669235409,5.7807263716132375
44,2000-01-02 20:00:00,0.41379398327167705,0,4.831211242596251,-0.30736481038200775,6.370737921506539
45,2000-01-02 21:00:00,0.41896665096903185,0,4.947413993652235,-0.36652394095310614,6.432954209688779
46,2000-01-02 22:00:00,0.42415884406795756,0,5.063616744708219,1.1197119621889602,8.040585056985755
47,2000-01-02 23:00:00,0.4293705625684541,0,5.179819495764203,-0.4579224204039029,6.584365143949373
48,2000-01-03 00:00:00,0.4346018064705217,0,5.296022246820186,0.42539339846964996,7.589114957780975
49,2000-01-03 01:00:00,0.43985257577416015,0,5.41222499787617,-0.027971183469780222,7.257203896201169
50,2000-01-03 02:00:00,0.4451228704793696,0,5.528427748932154,1.4759898324822718,8.882637957914413
51,2000-01-03 03:00:00,0.45041269058614997,0,5.644630499988138,0.6467800971387857,8.174920793733692
52,2000-01-03 04:00:00,0.45572203609450124,0,5.760833251044124,-0.3643343119343121,7.28531848122493
53,2000-01-03 05:00:00,0.46105090700442347,0,5.877036002100105,-0.6787773894547808,7.092407025670367
54,2000-01-03 06:00:00,0.4663993033159166,0,5.993238753156092,-0.3536278564808815,7.539107706011745
55,2000-01-03 07:00:00,0.47176722502898066,0,6.109441504212076,-0.7407474706616464,7.273558764600029
56,2000-01-03 08:00:00,0.4771546721436157,0,6.225644255268058,-0.6750218315624023,7.4608746018698895
57,2000-01-03 09:00:00,0.48256164465982154,0,6.341847006324041,-0.13278425612003888,8.124721900884442
58,2000-01-03 10:00:00,0.4879881425775984,0,6.458049757380026,0.6198010633228139,8.998936469301055
59,2000-01-03 11:00:00,0.4934341658969462,0,6.574252508436011,1.7911684612099155,10.29195264156349
60,2000-01-03 12:00:00,0.4988997146178649,0,6.690455259491995,0.17100043816579447,8.793452918296273
61,2000-01-03 13:00:00,0.5043847887403545,0,6.806658010547977,-1.7256713515873643,7.018468953721586
62,2000-01-03 14:00:00,0.5098893882644152,0,6.922860761603963,0.16065854034812202,9.026506196237118
63,2000-01-03 15:00:00,0.5154135131900466,0,7.039063512659946,-0.858985320630042,8.128589211240568
64,2000-01-03 16:00:00,0.5209571635172492,0,7.15526626371593,-0.20642094232547897,8.902899990928319
