,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_100_D_0_PolyTrend_7_exp_1.0_10
0,2000-01-01,0.20552675214328775,0.42857142857142855,0.0,-0.07770456650883938,0.05106260915998593
1,2000-01-02,0.2098403021715216,0.14285714285714285,0.0,1.0896301649283022,0.021054588442464113
2,2000-01-03,0.21417337760132638,0.42857142857142855,0.005671297731744318,0.09654266759327351,0.04228732319596319
3,2000-01-04,0.2185259784327021,0.7142857142857143,0.012888910488486643,1.4186671084676297,0.008373554057220827
4,2000-01-05,0.22289810466564874,0.2857142857142857,0.020845143993060405,1.1682731374280053,0.016308973092130825
5,2000-01-06,0.22728975630016632,0.5714285714285714,0.029401262171447638,0.9471859464018728,0.015091634569630199
6,2000-01-07,0.23170093333625483,0.8571428571428571,0.03824531129932298,1.0854870347559817,0.009746127124145921
7,2000-01-08,0.23613163577391427,0.42857142857142855,0.04720245532648412,2.3822244479133983,0.004036250459810846
8,2000-01-09,0.24058186361314463,0.14285714285714285,0.056254155597202565,-0.40602373632291733,0.0861230165225333
9,2000-01-10,0.2450516168539459,0.42857142857142855,0.0653377587814407,0.2664453411788736,0.03259112392987578
10,2000-01-11,0.24954089549631814,0.7142857142857143,0.07444204053685873,-1.3557137239186656,0.12235066170814708
11,2000-01-12,0.2540496995402613,0.2857142857142857,0.08355393700116984,-0.11410253188685747,0.05352938386370292
12,2000-01-13,0.25857802898577537,0.5714285714285714,0.0926731219233818,-0.844230864581227,0.08235154903583373
13,2000-01-14,0.2631258838328604,0.8571428571428571,0.10179332978634816,0.7056408100507655,0.012958387265403737
14,2000-01-15,0.26769326408151634,0.42857142857142855,0.11091353764931447,-0.39878617335193706,0.05920784604462114
15,2000-01-16,0.2722801697317432,0.14285714285714285,0.12003374551228081,-0.8271965334869942,0.11927975303402391
16,2000-01-17,0.276886600783541,0.42857142857142855,0.12915395337524715,-0.41574470158503485,0.05859086771811465
17,2000-01-18,0.2815125572369097,0.7142857142857143,0.13827416123821354,-0.5245121937314283,0.04841868948475359
18,2000-01-19,0.2861580390918494,0.2857142857142857,0.1473943691011798,0.8131012718382519,0.01924166844224656
