"Index","x"
1960,1.4306
1960.08333333333,1.3059
1960.16666666667,1.4022
1960.25,1.1699
1960.33333333333,1.1161
1960.41666666667,1.0113
1960.5,0.966
1960.58333333333,0.9773
1960.66666666667,1.0311
1960.75,1.2521
1960.83333333333,1.4419
1960.91666666667,1.5637
1961,1.745
1961.08333333333,1.5835
1961.16666666667,1.677
1961.25,1.5155
1961.33333333333,1.4051
1961.41666666667,1.2464
1961.5,1.2238
1961.58333333333,1.2917
1961.66666666667,1.3541
1961.75,1.5552
1961.83333333333,1.7648
1961.91666666667,2.2549
1962,2.4164
1962.08333333333,2.3484
1962.16666666667,2.3852
1962.25,2.0651
1962.33333333333,2.0594
1962.41666666667,1.9263
1962.5,1.9631
1962.58333333333,2.0396
1962.66666666667,2.1104
1962.75,2.3427
1962.83333333333,2.422
1962.91666666667,2.8554
1963,3.0566
1963.08333333333,2.6798
1963.16666666667,2.8101
1963.25,2.5863
1963.33333333333,2.4674
1963.41666666667,2.2407
1963.5,2.2662
1963.58333333333,2.2889
1963.66666666667,2.4305
1963.75,2.6345
1963.83333333333,2.9716
1963.91666666667,3.2577
1964,3.4872
1964.08333333333,3.2322
1964.16666666667,3.2464
1964.25,3.1104
1964.33333333333,2.8838
1964.41666666667,2.592
1964.5,2.6996
1964.58333333333,2.796
1964.66666666667,2.796
1964.75,3.0736
1964.83333333333,3.3399
1964.91666666667,4.0565
1965,3.9007
1965.08333333333,3.4787
1965.16666666667,3.7563
1965.25,3.3172
1965.33333333333,3.2549
1965.41666666667,3.0311
1965.5,2.8186
1965.58333333333,3.0792
1965.66666666667,3.1217
1965.75,3.3937
1965.83333333333,3.6911
1965.91666666667,4.099
1966,4.3342
1966.08333333333,3.6911
1966.16666666667,3.9347
1966.25,3.5976
1966.33333333333,3.4985
1966.41666666667,3.201
1966.5,3.1812
1966.58333333333,3.2095
1966.66666666667,3.1019
1966.75,3.7704
1966.83333333333,4.15
1966.91666666667,4.3483
1967,4.5211
1967.08333333333,3.9546
1967.16666666667,4.3087
1967.25,3.9829
1967.33333333333,3.9121
1967.41666666667,3.4418
1967.5,3.4588
1967.58333333333,3.6855
1967.66666666667,3.6061
1967.75,4.0509
1967.83333333333,4.2888
1967.91666666667,4.8894
1968,4.9942
1968.08333333333,4.6401
1968.16666666667,4.7761
1968.25,4.3795
1968.33333333333,4.116
1968.41666666667,3.9546
1968.5,3.8073
1968.58333333333,4.1217
1968.66666666667,4.0622
1968.75,4.7053
1968.83333333333,5.0848
1968.91666666667,5.6457
1969,5.7194
1969.08333333333,5.218
1969.16666666667,5.6344
1969.25,5.252
1969.33333333333,4.7251
1969.41666666667,4.2265
1969.5,4.4531
1969.58333333333,4.7619
1969.66666666667,4.9404
1969.75,5.4135
1969.83333333333,5.8582
1969.91666666667,6.1981
1970,6.4474
1970.08333333333,5.8412
1970.16666666667,6.4701
1970.25,6.065
1970.33333333333,5.7449
1970.41666666667,4.9942
1970.5,5.1443
1970.58333333333,5.388
1970.66666666667,5.7222
1970.75,6.1216
1970.83333333333,6.623
1970.91666666667,7.2718
1971,7.1953
1971.08333333333,6.3624
1971.16666666667,7.0735
1971.25,6.4163
1971.33333333333,6.167
1971.41666666667,5.5069
1971.5,5.8837
1971.58333333333,5.9149
1971.66666666667,6.0962
1971.75,6.5239
1971.83333333333,6.7958
1971.91666666667,7.6995
1972,7.8751
1972.08333333333,7.6768
1972.16666666667,7.8581
1972.25,7.3596
1972.33333333333,7.1273
1972.41666666667,6.8497
1972.5,6.963
1972.58333333333,7.0735
1972.66666666667,7.3567
1972.75,8.1669
1972.83333333333,8.3142
1972.91666666667,8.9686
1973,9.0224
1973.08333333333,8.1811
1973.16666666667,8.759
1973.25,8.2009
1973.33333333333,7.725
1973.41666666667,7.3397
1973.5,7.5012
1973.58333333333,7.7788
1973.66666666667,7.7562
1973.75,8.5947
1973.83333333333,8.8666
1973.91666666667,9.1641
1974,9.0422
1974.08333333333,8.0621
1974.16666666667,8.8666
1974.25,8.2462
1974.33333333333,7.8751
1974.41666666667,7.3284
1974.5,7.4672
1974.58333333333,7.7618
1974.66666666667,7.2151
1974.75,8.1159
1974.83333333333,8.2717
1974.91666666667,8.8383
1975,8.8185
1975.08333333333,7.9176
1975.16666666667,8.8751
