"Index","x"
1971.5,4612
1971.75,4651
1972,4645
1972.25,4615
1972.5,4645
1972.75,4722
1973,4780
1973.25,4830
1973.5,4887
1973.75,4933
1974,4921
1974.25,4875
1974.5,4867
1974.75,4905
1975,4938
1975.25,4934
1975.5,4942
1975.75,4979
1976,5028
1976.25,5079
1976.5,5112
1976.75,5127
1977,5130
1977.25,5101
1977.5,5072
1977.75,5069
1978,5100
1978.25,5166
1978.5,5244
1978.75,5312
1979,5349
1979.25,5370
1979.5,5388
1979.75,5396
1980,5388
1980.25,5403
1980.5,5442
1980.75,5482
1981,5506
1981.25,5531
1981.5,5560
1981.75,5583
1982,5568
1982.25,5524
1982.5,5452
1982.75,5358
1983,5303
1983.25,5320
1983.5,5408
1983.75,5531
1984,5624
1984.25,5669
1984.5,5697
1984.75,5736
1985,5811
1985.25,5894
1985.5,5952
1985.75,5965
1986,5943
1986.25,5924
1986.5,5935
1986.75,5979
1987,6035
1987.25,6097
1987.5,6167
1987.75,6227
1988,6256
1988.25,6272
1988.5,6295
1988.75,6345
1989,6413
1989.25,6468
1989.5,6497
1989.75,6511
1990,6514
1990.25,6512
1990.5,6490
1990.75,6442
1991,6390
1991.25,6346
1991.5,6328
1991.75,6340
1992,6362
1992.25,6389
1992.5,6433
1992.75,6491
1993,6541
1993.25,6566
1993.5,6602
1993.75,6671
1994,6765
1994.25,6847
1994.5,6890
1994.75,6918
1995,6962
1995.25,7018
1995.5,7083
1995.75,7134
1996,7173
1996.25,7212
1996.5,7242
1996.75,7276
1997,7332
1997.25,7400
1997.5,7478
1997.75,7550
1998,7618
