"Index","x"
1947,4631.45
1948,2885.05
1949,2136.5
1950,5478.8
1951,2805.6
1952,1133.6
1953,1171.45
1954,712
1955,4167.2
1956,1535.25
1957,1109.35
1958,621.5
1959,1924.7
1960,1120.95
1961,950.6
1962,1187.2
1963,2189.25
1964,2225.65
1965,3269.95
1966,3660.8
1967,1924.45
1968,2469.3
1969,3265.05
1970,2126.5
1971,2345.65
1972,2117.15
1973,5106.8
1974,4263.8
1975,1601.6
1976,1527.3
1977,2977.85
1978,6243.1
1979,5653
1980,2007
1981,864.4
1982,316.05
1983,298.1
1984,752.7
1985,475.5
1986,621.3
1987,925.2
1988,1443.55
1989,1550.1
1990,1359.85
1991,1134.1
1992,1559.05
1993,2490
