"Index","x"
1985.33333333333,75.7
1985.41666666667,75.4
1985.5,83.1
1985.58333333333,82.9
1985.66666666667,77.3
1985.75,105.7
1985.83333333333,121.9
1985.91666666667,150
1986,98
1986.08333333333,118
1986.16666666667,129.5
1986.25,110.6
1986.33333333333,91.7
1986.41666666667,94.8
1986.5,109.5
1986.58333333333,105.1
1986.66666666667,95
1986.75,130.3
1986.83333333333,156.7
1986.91666666667,190.1
1987,139.7
1987.08333333333,147.8
1987.16666666667,145.2
1987.25,132.7
1987.33333333333,120.7
1987.41666666667,116.5
1987.5,142
1987.58333333333,140.4
1987.66666666667,128
1987.75,165.7
1987.83333333333,183.1
1987.91666666667,222.8
1988,161.3
1988.08333333333,180.4
1988.16666666667,185.2
1988.25,160.5
1988.33333333333,157.1
1988.41666666667,163.8
1988.5,203.3
1988.58333333333,196.9
1988.66666666667,179.6
1988.75,207.3
1988.83333333333,208
1988.91666666667,245.8
1989,168.9
1989.08333333333,191.1
1989.16666666667,180
1989.25,160.1
1989.33333333333,136.6
1989.41666666667,142.7
1989.5,175.4
1989.58333333333,161.4
1989.66666666667,149.9
1989.75,174.1
1989.83333333333,192.7
1989.91666666667,247.4
1990,176.2
1990.08333333333,192.8
1990.16666666667,189.1
1990.25,181.1
1990.33333333333,149.9
1990.41666666667,157.3
1990.5,185.3
1990.58333333333,178.2
1990.66666666667,162.7
1990.75,190.6
1990.83333333333,198.6
1990.91666666667,253.1
1991,177.4
1991.08333333333,190.6
1991.16666666667,189.2
1991.25,168
1991.33333333333,161.4
1991.41666666667,172.2
1991.5,208.3
1991.58333333333,199.3
1991.66666666667,197.4
1991.75,216
1991.83333333333,223.9
1991.91666666667,266.8
1992,196.1
1992.08333333333,238.2
1992.16666666667,217.8
1992.25,203.8
1992.33333333333,175.2
1992.41666666667,176.9
1992.5,219.3
1992.58333333333,199.1
1992.66666666667,190
1992.75,229.3
1992.83333333333,255
1992.91666666667,302.4
1993,242.8
1993.08333333333,245.5
1993.16666666667,257.9
1993.25,226.3
1993.33333333333,213.4
1993.41666666667,204.6
1993.5,244.6
1993.58333333333,239.9
1993.66666666667,224
1993.75,267.2
1993.83333333333,285.9
1993.91666666667,344
1994,250.5
1994.08333333333,304.3
1994.16666666667,307.4
1994.25,255.1
1994.33333333333,214.9
1994.41666666667,230.9
1994.5,282.5
1994.58333333333,265.4
1994.66666666667,254
1994.75,301.6
1994.83333333333,311
1994.91666666667,384
1995,303.8
1995.08333333333,319.1
1995.16666666667,313.5
1995.25,294.2
1995.33333333333,244.8
1995.41666666667,261.4
1995.5,329.7
1995.58333333333,304.9
1995.66666666667,268.6
1995.75,320.7
1995.83333333333,342.9
1995.91666666667,422.3
1996,317.2
1996.08333333333,392.7
1996.16666666667,365.6
1996.25,333.2
1996.33333333333,261.5
1996.41666666667,306.9
1996.5,358.2
1996.58333333333,329.2
1996.66666666667,309.2
1996.75,350.4
1996.83333333333,375.6
1996.91666666667,465.2
1997,342.9
1997.08333333333,408
1997.16666666667,390.9
1997.25,325.9
1997.33333333333,289.1
1997.41666666667,308.2
1997.5,397.4
1997.58333333333,330.4
1997.66666666667,330.9
1997.75,366.5
1997.83333333333,379.5
1997.91666666667,448.3
1998,346.2
1998.08333333333,353.6
1998.16666666667,338.6
1998.25,341.1
1998.33333333333,283.4
1998.41666666667,304.2
1998.5,372.3
1998.58333333333,323.7
1998.66666666667,323.9
1998.75,354.8
1998.83333333333,367.9
1998.91666666667,457.6
1999,351
1999.08333333333,398.6
1999.16666666667,389
1999.25,334.1
1999.33333333333,298.1
1999.41666666667,317.1
1999.5,388.5
1999.58333333333,355.6
1999.66666666667,353.1
1999.75,397
1999.83333333333,416.7
1999.91666666667,460.8
2000,360.8
2000.08333333333,434.6
2000.16666666667,411.9
2000.25,405.6
2000.33333333333,319.3
2000.41666666667,347.9
2000.5,429
2000.58333333333,372.9
2000.66666666667,403
2000.75,426.5
2000.83333333333,459.9
2000.91666666667,559.9
2001,416.6
2001.08333333333,429.2
2001.16666666667,428.7
2001.25,405.4
2001.33333333333,330.2
2001.41666666667,370
2001.5,446.9
2001.58333333333,384.6
2001.66666666667,366.3
2001.75,378.5
2001.83333333333,376.2
2001.91666666667,523.2
2002,379.3
2002.08333333333,437.2
2002.16666666667,446.5
2002.25,360.3
2002.33333333333,329.9
2002.41666666667,339.4
2002.5,418.2
2002.58333333333,371.9
2002.66666666667,358.6
2002.75,428.9
2002.83333333333,437
2002.91666666667,534
2003,396.6
2003.08333333333,427.5
2003.16666666667,392.5
2003.25,321.5
2003.33333333333,260.9
2003.41666666667,308.3
2003.5,415.5
2003.58333333333,362.2
2003.66666666667,385.6
2003.75,435.3
2003.83333333333,473.3
2003.91666666667,566.6
2004,420.2
2004.08333333333,454.8
2004.16666666667,432.3
2004.25,402.8
2004.33333333333,341.3
2004.41666666667,367.3
2004.5,472
2004.58333333333,405.8
2004.66666666667,395.6
2004.75,449.9
2004.83333333333,479.9
2004.91666666667,593.1
2005,462.4
2005.08333333333,501.6
2005.16666666667,504.7
2005.25,409.5
