"Index","x"
1947,1570.5
1947.25,1568.7
1947.5,1568
1947.75,1590.9
1948,1616.1
1948.25,1644.6
1948.5,1654.1
1948.75,1658
1949,1633.2
1949.25,1628.4
1949.5,1646.7
1949.75,1629.9
1950,1696.8
1950.25,1747.3
1950.5,1815.8
1950.75,1848.9
1951,1871.3
1951.25,1903.1
1951.5,1941.1
1951.75,1944.4
1952,1964.7
1952.25,1966
1952.5,1978.8
1952.75,2043.8
1953,2082.3
1953.25,2098.1
1953.5,2085.4
1953.75,2052.5
1954,2042.4
1954.25,2044.3
1954.5,2066.9
1954.75,2107.8
1955,2168.5
1955.25,2204
1955.5,2233.4
1955.75,2245.3
1956,2234.8
1956.25,2252.5
1956.5,2249.8
1956.75,2286.5
1957,2300.3
1957.25,2294.6
1957.5,2317
1957.75,2292.5
1958,2230.2
1958.25,2243.4
1958.5,2295.2
1958.75,2348
1959,2392.9
1959.25,2455.8
1959.5,2453.9
1959.75,2462.6
1960,2517.4
1960.25,2504.8
1960.5,2508.7
1960.75,2476.2
1961,2491.2
1961.25,2538
1961.5,2579.1
1961.75,2631.8
1962,2679.1
1962.25,2708.4
1962.5,2733.3
1962.75,2740
1963,2775.9
1963.25,2810.6
1963.5,2863.5
1963.75,2885.8
1964,2950.5
1964.25,2984.8
1964.5,3025.5
1964.75,3033.6
1965,3108.2
1965.25,3150.2
1965.5,3214.1
1965.75,3291.8
1966,3372.3
1966.25,3384
1966.5,3406.3
1966.75,3433.7
1967,3464.1
1967.25,3464.3
1967.5,3491.8
1967.75,3518.2
1968,3590.7
1968.25,3651.6
1968.5,3676.5
1968.75,3692
1969,3750.2
1969.25,3760.9
1969.5,3784.2
1969.75,3766.3
1970,3760
1970.25,3767.1
1970.5,3800.5
1970.75,3759.8
1971,3864.1
1971.25,3885.9
1971.5,3916.7
1971.75,3927.9
1972,3997.7
1972.25,4092.1
1972.5,4131.1
1972.75,4198.7
1973,4305.3
1973.25,4355.1
1973.5,4331.9
1973.75,4373.3
1974,4335.4
1974.25,4347.9
1974.5,4305.8
1974.75,4288.9
1975,4237.6
1975.25,4268.6
1975.5,4340.9
1975.75,4397.8
1976,4496.8
1976.25,4530.3
1976.5,4552
1976.75,4584.6
1977,4640
1977.25,4731.1
1977.5,4815.8
1977.75,4815.3
1978,4830.8
1978.25,5021.2
1978.5,5070.7
1978.75,5137.4
1979,5147.4
1979.25,5152.3
1979.5,5189.4
1979.75,5204.7
1980,5221.3
1980.25,5115.9
1980.5,5107.4
1980.75,5202.1
1981,5307.5
1981.25,5266.1
1981.5,5329.8
1981.75,5263.4
1982,5177.1
1982.25,5204.9
1982.5,5185.2
1982.75,5189.8
1983,5253.8
1983.25,5372.3
1983.5,5478.4
1983.75,5590.5
1984,5699.8
1984.25,5797.9
1984.5,5854.3
1984.75,5902.4
1985,5956.9
1985.25,6007.8
1985.5,6101.7
1985.75,6148.6
1986,6207.4
1986.25,6232
1986.5,6291.7
1986.75,6323.4
1987,6365
1987.25,6435
1987.5,6493.4
1987.75,6606.8
1988,6639.1
1988.25,6723.5
1988.5,6759.4
1988.75,6848.6
1989,6918.1
1989.25,6963.5
1989.5,7013.1
1989.75,7030.9
1990,7112.1
1990.25,7130.3
1990.5,7130.8
1990.75,7076.9
1991,7040.8
1991.25,7086.5
1991.5,7120.7
1991.75,7154.1
1992,7228.2
1992.25,7297.9
1992.5,7369.5
1992.75,7450.7
1993,7459.7
1993.25,7497.5
1993.5,7536
1993.75,7637.4
1994,7715.1
1994.25,7815.7
1994.5,7859.5
1994.75,7951.6
1995,7973.7
1995.25,7988
1995.5,8053.1
1995.75,8112
1996,8169.2
1996.25,8303.1
1996.5,8372.7
1996.75,8470.6
1997,8536.1
1997.25,8665.8
1997.5,8773.7
1997.75,8838.4
1998,8936.2
1998.25,8995.3
1998.5,9098.9
1998.75,9237.1
1999,9315.5
1999.25,9392.6
1999.5,9502.2
1999.75,9671.1
2000,9695.6
2000.25,9847.9
2000.5,9836.6
2000.75,9887.7
2001,9875.6
2001.25,9905.9
2001.5,9871.1
2001.75,9910
2002,9977.3
2002.25,10031.6
2002.5,10090.7
2002.75,10095.8
2003,10138.6
2003.25,10230.4
2003.5,10410.9
2003.75,10502.6
2004,10612.5
2004.25,10704.1
2004.5,10808.9
2004.75,10897.1
2005,10999.3
2005.25,11089.2
2005.5,11202.3
2005.75,11248.3
2006,11403.6
