,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_1000_D_0_PolyTrend_24__1.0_0
0,2000-01-01,0.20552675214328775,0.125,0.0,-1.3557137239186656,1.6662977271180868
1,2000-01-02,0.20595722850304043,0.2916666666666667,0.0,-0.11410253188685747,3.0750060621763144
2,2000-01-03,0.20638790011680885,0.375,0.009571551589530464,-0.844230864581227,2.438213286018577
3,2000-01-04,0.20681876698459295,0.7916666666666666,0.02048647791441142,0.7056408100507655,4.416097420509901
4,2000-01-05,0.20724982910639278,0.875,0.03257025747972148,-0.39878617335193706,3.407518612127642
5,2000-01-06,0.20768108648220832,0.75,0.04520761534344301,-0.8271965334869942,2.867176867232122
6,2000-01-07,0.20811253911203956,0.16666666666666666,0.05828834001842489,-0.41574470158503485,2.7088075431055607
7,2000-01-08,0.2085441869958865,0.9583333333333334,0.0715998271338482,-0.5245121937314283,3.4054498526251047
8,2000-01-09,0.20897603013374916,0.25,0.08506797414640749,0.8131012718382519,4.048629975011873
9,2000-01-10,0.20940806852562752,0.5,0.09864901539652898,-0.2292506291606075,3.2702911536550134
10,2000-01-11,0.2098403021715216,0.041666666666666664,0.11229576332732291,2.161717373494259,5.217004804553235
11,2000-01-12,0.21027273107143138,0.25,0.12597782026930612,-0.9569314292805337,2.3208038209536683
12,2000-01-13,0.21070535522535688,0.2916666666666667,0.1396866631788569,0.06731083219488099,3.4008542161592263
13,2000-01-14,0.2111381746332981,0.9583333333333334,0.15339834292613905,0.20649883721106427,4.2208533869973
14,2000-01-15,0.211571189295255,0.5833333333333334,0.16711002267342118,-0.45688132622556726,3.196617917969907
15,2000-01-16,0.21200439921122763,0.7083333333333334,0.1808217024207033,-1.0599757640207523,2.7326683698379766
16,2000-01-17,0.21243780438121596,0.20833333333333334,0.19453338216798538,0.6149573156935568,3.9217465344695563
17,2000-01-18,0.21287140480522002,0.5416666666666666,0.20824506191526754,1.4296607664750955,5.083928598755715
18,2000-01-19,0.21330520048323975,0.3333333333333333,0.22195674166254967,-0.21195225635208395,3.2481277180205037
19,2000-01-20,0.21373919141527523,0.375,0.23566842140983177,-0.08033725576207178,3.4355550559565
20,2000-01-21,0.21417337760132638,0.8333333333333334,0.2493801011571139,0.4053977840180792,4.393769295003318
21,2000-01-22,0.21460775904139326,0.7916666666666666,0.26309178090439606,0.11860658523361353,4.079457490739534
22,2000-01-23,0.21504233573547585,0.6666666666666666,0.2768034606516781,1.2544140683375582,5.1044112302848434
23,2000-01-24,0.21547710768357414,0.7916666666666666,0.29051514039896015,1.419102040788718,5.408245654431384
24,2000-01-25,0.21591207488568817,0.125,0.3042268201462424,-0.7438560828698322,2.592767511055563
25,2000-01-26,0.21634723734181788,0.2916666666666667,0.3179384998935244,-2.5174371027954736,1.0
26,2000-01-27,0.21678259505196332,0.375,0.33165017964080656,-1.5070960235350006,2.107821450051234
27,2000-01-28,0.21721814801612443,0.7916666666666666,0.34536185938808883,1.149076125381565,5.194807498345909
28,2000-01-29,0.2176538962343013,0.875,0.35907353913537077,-1.193578251944493,2.9496338823186434
29,2000-01-30,0.21808983970649384,0.75,0.372785218882653,1.1410424458433976,5.17340220332601
30,2000-01-31,0.2185259784327021,0.16666666666666666,0.3864968986299351,1.5094450822654228,4.972619324888192
31,2000-02-01,0.21896231241292607,0.9583333333333334,0.40020857837721713,1.0677751294644207,5.336764052481362
32,2000-02-02,0.21939884164716575,0.25,0.41392025812449934,-0.6865894771933623,2.8882143214717675
33,2000-02-03,0.21983556613542116,0.5,0.42763193787178144,0.01487331605783535,3.8538255189585024
34,2000-02-04,0.22027248587769224,0.041666666666666664,0.44134361761906354,-0.37566589616476365,3.0191015728921236
35,2000-02-05,0.22070960087397906,0.25,0.4550552973663456,-0.03822363744467267,3.5790259596891163
36,2000-02-06,0.2211469111242816,0.2916666666666667,0.46876697711362786,0.36797447414967926,4.04103972794772
37,2000-02-07,0.22158441662859982,0.9583333333333334,0.48247865686090996,-0.04472370024755386,4.3091574054687545
38,2000-02-08,0.22202211738693375,0.5833333333333334,0.49619033660819195,-0.3023751325193162,3.690655353702607
39,2000-02-09,0.2224600133992834,0.7083333333333334,0.5099020163554742,-2.2244036022124187,1.907776459769137
40,2000-02-10,0.22289810466564874,0.20833333333333334,0.5236136961027562,0.7240063590423036,4.370336192037507
41,2000-02-11,0.22333639118602983,0.5416666666666666,0.5373253758500383,0.35900276446988677,4.352815897066086
42,2000-02-12,0.22377487296042659,0.3333333333333333,0.5510370555973204,1.076121037518773,4.875750998303318
43,2000-02-13,0.22421354998883908,0.375,0.5647487353446027,0.1921408343855315,4.047587818612438
44,2000-02-14,0.22465242227126728,0.8333333333333334,0.5784604150918847,0.8529259575013671,5.180856827091317
45,2000-02-15,0.22509148980771115,0.7916666666666666,0.5921720948391669,0.018357182609979702,4.318772132816989
46,2000-02-16,0.2255307525981708,0.6666666666666666,0.605883774586449,0.42830356650802287,4.617869459252774
47,2000-02-17,0.2259702106426461,0.7916666666666666,0.619595454333731,0.9962778345476014,5.3249948650841095
48,2000-02-18,0.22640986394113713,0.125,0.633307134081013,-0.49114965590076143,3.1850520410148535
49,2000-02-19,0.22684971249364388,0.2916666666666667,0.6470188138282954,0.7126781657427828,4.569698057624853
50,2000-02-20,0.22728975630016632,0.375,0.6607304935755773,1.1133403496205336,5.067845298389742
51,2000-02-21,0.22772999536070448,0.7916666666666666,0.6744421733228596,-2.1536745863577726,2.2316489478859225
52,2000-02-22,0.22817042967525836,0.875,0.6881538530701415,-0.41611148243284046,4.066697499206024
53,2000-02-23,0.2286110592438279,0.75,0.7018655328174236,-1.070896991488979,3.3010642994657373
54,2000-02-24,0.22905188406641322,0.16666666666666666,0.715577212564706,0.22113880512865922,4.02391926731991
55,2000-02-25,0.2294929041430142,0.9583333333333334,0.729288892311988,-1.1230571153785116,3.4855427133032886
56,2000-02-26,0.2299341194736309,0.25,0.7430005720592703,-1.0507579569860566,2.863661433440309
57,2000-02-27,0.23037553005826333,0.5,0.7567122518065522,1.012079053328375,5.190651534086655
58,2000-02-28,0.23081713589691144,0.041666666666666664,0.7704239315538344,1.5437164304718984,5.2781088634827755
59,2000-02-29,0.23125893698957528,0.25,0.7841356113011165,-0.4021148892000868,3.5547643579840695
60,2000-03-01,0.23170093333625483,0.2916666666666667,0.7978472910483987,0.8647491011362722,4.8774486910810575
61,2000-03-02,0.23214312493695008,0.9583333333333334,0.8115589707956807,-0.22686922724655495,4.4666509007128745
62,2000-03-03,0.23258551179166104,0.5833333333333334,0.8252706505429627,0.8111602704819924,5.1438344650434145
63,2000-03-04,0.2330280939003877,0.7083333333333334,0.8389823302902449,0.2877946131063574,4.759623069523788
64,2000-03-05,0.2334708712631301,0.20833333333333334,0.852694010037527,-0.5384681601851071,3.447514753342348
65,2000-03-06,0.23391384387988817,0.5416666666666666,0.8664056897848091,1.9084621003056945,6.2419329995305235
66,2000-03-07,0.23435701175066198,0.3333333333333333,0.8801173695320914,-0.47577600081625504,3.6635164126932964
67,2000-03-08,0.23480037487545147,0.375,0.8938290492793735,1.4407311183181257,5.6358452413664155
68,2000-03-09,0.2352439332542567,0.8333333333333334,0.9075407290266556,-1.1490756810169487,3.5185270134907616
69,2000-03-10,0.2356876868870776,0.7916666666666666,0.9212524087739378,0.8057145521509493,5.445806013372096
70,2000-03-11,0.23613163577391427,0.6666666666666666,0.9349640885212197,1.7561070301576873,6.285354120012952
71,2000-03-12,0.2365757799147666,0.7916666666666666,0.9486757682685019,0.972979913805314,5.641382827548714
72,2000-03-13,0.23702011930963465,0.125,0.9623874480157841,-1.5511191116398637,2.46477315457902
73,2000-03-14,0.23746465395851843,0.2916666666666667,0.9760991277630663,0.19114347793667044,4.387858625218387
74,2000-03-15,0.23790938386141788,0.375,0.9898108075103483,1.604776070725722,5.8989809609909525
75,2000-03-16,0.23835430901833307,0.7916666666666666,1.0035224872576303,-1.4200259278431961,3.3050022339928984
76,2000-03-17,0.23879942942926397,0.875,1.0172341670049125,-2.4437826838452152,2.3787356114824254
