,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_1000_H_0_LinearTrend_0_exp_1.0_0
0,2000-01-01 00:00:00,0.43037873274483895,0,0.0,0.48431215412066475,0.04584757606087503
1,2000-01-01 01:00:00,0.4304763597526936,0,0.0,0.5791404787067285,0.04169563216152627
2,2000-01-01 02:00:00,0.43057398676054826,0,0.005448831829968969,-0.18158257273119596,0.0887277747454865
3,2000-01-01 03:00:00,0.4306716137684029,0,0.013206087415494878,1.4102046311312142,0.017920241520009955
4,2000-01-01 04:00:00,0.43076924077625756,0,0.022454340315198235,-0.3744716909802062,0.10576940790109035
5,2000-01-01 05:00:00,0.4308668677841122,0,0.03235503457161267,0.27519831557632024,0.05468519417206761
6,2000-01-01 06:00:00,0.43096449479196686,0,0.04283755841453567,-0.9607546117337881,0.18622689129490194
7,2000-01-01 07:00:00,0.4310621217998215,0,0.05388076976293468,0.37692697499528294,0.048334391706672974
8,2000-01-01 08:00:00,0.43115974880767616,0,0.06513897198002006,0.033438928508628576,0.0673751036851324
9,2000-01-01 09:00:00,0.4312573758155308,0,0.0765673878508036,0.6805672443551206,0.034869802941161966
10,2000-01-01 10:00:00,0.43135500282338546,0,0.0880858288583006,-1.563496690099942,0.325079275067029
11,2000-01-01 11:00:00,0.4314526298312401,0,0.0996554081550695,-0.5666976204319573,0.11858177416177171
12,2000-01-01 12:00:00,0.43155025683909476,0,0.11127232088047642,-0.24214951424260323,0.08471902171670477
13,2000-01-01 13:00:00,0.4316478838469494,0,0.12289259598607487,1.5143912837240117,0.014455593800827395
14,2000-01-01 14:00:00,0.43174551085480406,0,0.13451287109167326,-0.3330574014413246,0.09063244277228527
15,2000-01-01 15:00:00,0.4318431378626587,0,0.14613314619727164,0.0473648172902994,0.06123213394004121
16,2000-01-01 16:00:00,0.43194076487051336,0,0.15775342130287007,1.4627404474484047,0.014696047555092413
17,2000-01-01 17:00:00,0.432038391878368,0,0.16937369640846844,1.5350291291191829,0.01351191650337665
18,2000-01-01 18:00:00,0.43213601888622266,0,0.18099397151406685,0.5664400380293182,0.035178784541836663
19,2000-01-01 19:00:00,0.4322336458940773,0,0.1926142466196652,0.1492650917123343,0.05276775129692515
20,2000-01-01 20:00:00,0.43233127290193196,0,0.20423452172526363,-1.0782780025830905,0.17798965407097467
21,2000-01-01 21:00:00,0.4324288999097866,0,0.21585479683086203,1.3954722703060645,0.014824144704002696
22,2000-01-01 22:00:00,0.43252652691764126,0,0.22747507193646044,1.7874840455630026,0.009899928877591743
23,2000-01-01 23:00:00,0.4326241539254959,0,0.2390953470420588,-0.5695172638907428,0.10331793487553753
24,2000-01-02 00:00:00,0.43272178093335056,0,0.2507156221476572,0.17538653266921242,0.04848183936313133
25,2000-01-02 01:00:00,0.4328194079412052,0,0.2623358972532556,-0.4625055394360726,0.09068241448258316
26,2000-01-02 02:00:00,0.43291703494905986,0,0.27395617235885406,-1.085800595475628,0.167158189339072
27,2000-01-02 03:00:00,0.4330146619569145,0,0.2855764474644524,0.6397359949354733,0.029420335328719436
28,2000-01-02 04:00:00,0.43311228896476917,0,0.2971967225700507,-0.38586333644309273,0.08109064007849497
29,2000-01-02 05:00:00,0.4332099159726238,0,0.30881699767564924,-0.7757623533740768,0.11836211033547646
30,2000-01-02 06:00:00,0.43330754298047847,0,0.3204372727812476,0.9957113486470573,0.019896762957394367
31,2000-01-02 07:00:00,0.4334051699883331,0,0.332057547886846,-1.9332047794071159,0.36787944117144233
32,2000-01-02 08:00:00,0.4335027969961877,0,0.34367782299244437,0.24853062742969095,0.04102993696064484
33,2000-01-02 09:00:00,0.43360042400404236,0,0.3552980980980427,-0.03124533542395122,0.05364348523053531
34,2000-01-02 10:00:00,0.433698051011897,0,0.3669183732036412,-0.13947396248967217,0.05907871786336552
35,2000-01-02 11:00:00,0.43379567801975166,0,0.3785386483092395,-0.19065597921264138,0.06145682343788591
36,2000-01-02 12:00:00,0.4338933050276063,0,0.3901589234148379,0.44863752749053837,0.03205084222579079
37,2000-01-02 13:00:00,0.43399093203546096,0,0.4017791985204363,-0.992429771658585,0.13384372105458486
38,2000-01-02 14:00:00,0.4340885590433156,0,0.41339947362603463,-0.22593965569142896,0.061464811508829605
39,2000-01-02 15:00:00,0.43418618605117026,0,0.4250197487316331,-1.6545707665122271,0.2535036063542681
40,2000-01-02 16:00:00,0.4342838130590249,0,0.43664002383723155,-0.6397226377122045,0.09081386918453997
