,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_1000_D_0_ConstantTrend_7_exp_1.0_0
0,2000-01-01,0.0976270078546495,0.42857142857142855,0.0,-0.07770456650883938,0.018015212003463035
1,2000-01-02,0.0976270078546495,0.14285714285714285,0.0,1.0896301649283022,0.007460303272737503
2,2000-01-03,0.0976270078546495,0.42857142857142855,0.0005671297731744318,0.09654266759327351,0.01512580383195196
3,2000-01-04,0.0976270078546495,0.7142857142857143,0.0012888910488486642,1.4186671084676297,0.0030278162816111537
4,2000-01-05,0.0976270078546495,0.2857142857142857,0.0020845143993060405,1.1682731374280053,0.005965610735510864
5,2000-01-06,0.0976270078546495,0.5714285714285714,0.0029401262171447635,0.9471859464018728,0.0055874819544686725
6,2000-01-07,0.0976270078546495,0.8571428571428571,0.0038245311299322984,1.0854870347559817,0.003653292995189214
7,2000-01-08,0.0976270078546495,0.42857142857142855,0.004720245532648414,2.3822244479133983,0.001531989553359624
8,2000-01-09,0.0976270078546495,0.14285714285714285,0.005625415559720255,-0.40602373632291733,0.03310302117089037
9,2000-01-10,0.0976270078546495,0.42857142857142855,0.006533775878144068,0.2664453411788736,0.012686428864032725
10,2000-01-11,0.0976270078546495,0.7142857142857143,0.007444204053685876,-1.3557137239186656,0.04823414534672911
11,2000-01-12,0.0976270078546495,0.2857142857142857,0.008355393700116981,-0.11410253188685747,0.021372738901237417
12,2000-01-13,0.0976270078546495,0.5714285714285714,0.00926731219233818,-0.844230864581227,0.03330202997428315
13,2000-01-14,0.0976270078546495,0.8571428571428571,0.010179332978634811,0.7056408100507655,0.0053074971317706434
14,2000-01-15,0.0976270078546495,0.42857142857142855,0.011091353764931448,-0.39878617335193706,0.02456215307538414
15,2000-01-16,0.0976270078546495,0.14285714285714285,0.012003374551228081,-0.8271965334869942,0.05011996293163876
16,2000-01-17,0.0976270078546495,0.42857142857142855,0.012915395337524714,-0.41574470158503485,0.024936715912059697
17,2000-01-18,0.0976270078546495,0.7142857142857143,0.013827416123821348,-0.5245121937314283,0.02087354228580775
18,2000-01-19,0.0976270078546495,0.2857142857142857,0.014739436910117984,0.8131012718382519,0.008402492431678303
19,2000-01-20,0.0976270078546495,0.5714285714285714,0.01565145769641462,-0.2292506291606075,0.01789021605654044
20,2000-01-21,0.0976270078546495,0.8571428571428571,0.01656347848271125,2.161717373494259,0.0012295640371785947
21,2000-01-22,0.0976270078546495,0.42857142857142855,0.017475499269007884,-0.9569314292805337,0.042647466744529954
22,2000-01-23,0.0976270078546495,0.14285714285714285,0.018387520055304522,0.06731083219488099,0.020359097818855563
23,2000-01-24,0.0976270078546495,0.42857142857142855,0.019299540841601157,0.20649883721106427,0.013299328799253092
24,2000-01-25,0.0976270078546495,0.7142857142857143,0.020211561627897785,-0.45688132622556726,0.01938437685100198
25,2000-01-26,0.0976270078546495,0.2857142857142857,0.021123582414194417,-1.0599757640207523,0.054337862646105864
26,2000-01-27,0.0976270078546495,0.5714285714285714,0.022035603200491062,0.6149573156935568,0.007642019372566693
27,2000-01-28,0.0976270078546495,0.8571428571428571,0.022947623986787697,1.4296607664750955,0.0025404268719988188
28,2000-01-29,0.0976270078546495,0.42857142857142855,0.02385964477308432,-0.21195225635208395,0.020117791189364458
29,2000-01-30,0.0976270078546495,0.14285714285714285,0.024771665559380963,-0.08033725576207178,0.023448155186264773
30,2000-01-31,0.0976270078546495,0.42857142857142855,0.0256836863456776,0.4053977840180792,0.010831195854064576
31,2000-02-01,0.0976270078546495,0.7142857142857143,0.026595707131974226,0.11860658523361353,0.010832981981941443
