,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_500_H_0_constant_24_exp_1.0_10
0,2000-01-01 00:00:00,0,0.125,0.0,-1.3557137239186656,0.2568713989738735,0.2568713989738735
1,2000-01-01 01:00:00,0,0.2916666666666667,0.0,-0.11410253188685747,0.06282152112619536,0.06282152112619536
2,2000-01-01 02:00:00,0,0.375,0.019143103179060927,-0.844230864581227,0.11767770852785514,0.11767770852785514
3,2000-01-01 03:00:00,0,0.7916666666666666,0.04097295582882284,0.7056408100507655,0.016112275100536425,0.016112275100536425
4,2000-01-01 04:00:00,0,0.875,0.06514051495944297,-0.39878617335193706,0.043663281168405746,0.043663281168405746
5,2000-01-01 05:00:00,0,0.75,0.09041523068688602,-0.8271965334869942,0.0740427882312124,0.0740427882312124
6,2000-01-01 06:00:00,0,0.16666666666666666,0.11657668003684978,-0.41574470158503485,0.08565804914438314,0.08565804914438314
7,2000-01-01 07:00:00,0,0.9583333333333334,0.1431996542676964,-0.5245121937314283,0.0421334115213335,0.0421334115213335
8,2000-01-01 08:00:00,0,0.25,0.17013594829281498,0.8131012718382519,0.02185925982770498,0.02185925982770498
9,2000-01-01 09:00:00,0,0.5,0.19729803079305797,-0.2292506291606075,0.04698434405511749,0.04698434405511749
10,2000-01-01 10:00:00,0,0.041666666666666664,0.22459152665464582,2.161717373494259,0.006618615941602677,0.006618615941602677
11,2000-01-01 11:00:00,0,0.25,0.25195564053861225,-0.9569314292805337,0.11825432850343283,0.11825432850343283
12,2000-01-01 12:00:00,0,0.2916666666666667,0.2793733263577138,0.06731083219488099,0.03962701241558809,0.03962701241558809
13,2000-01-01 13:00:00,0,0.9583333333333334,0.3067966858522781,0.20649883721106427,0.01722278103488851,0.01722278103488851
14,2000-01-01 14:00:00,0,0.5833333333333334,0.33422004534684235,-0.45688132622556726,0.04733215102072372,0.04733215102072372
15,2000-01-01 15:00:00,0,0.7083333333333334,0.3616434048414066,-1.0599757640207523,0.07428142113869468,0.07428142113869468
16,2000-01-01 16:00:00,0,0.20833333333333334,0.38906676433597076,0.6149573156935568,0.022320475237240886,0.022320475237240886
17,2000-01-01 17:00:00,0,0.5416666666666666,0.4164901238305351,1.4296607664750955,0.006889815354901123,0.006889815354901123
18,2000-01-01 18:00:00,0,0.3333333333333333,0.44391348332509933,-0.21195225635208395,0.04263038586961748,0.04263038586961748
19,2000-01-01 19:00:00,0,0.375,0.47133684281966354,-0.08033725576207178,0.03487820918615892,0.03487820918615892
20,2000-01-01 20:00:00,0,0.8333333333333334,0.4987602023142278,0.4053977840180792,0.013202028908558774,0.013202028908558774
21,2000-01-01 21:00:00,0,0.7916666666666666,0.5261835618087921,0.11860658523361353,0.017839320340692254,0.017839320340692254
22,2000-01-01 22:00:00,0,0.6666666666666666,0.5536069213033562,1.2544140683375582,0.006316556400563549,0.006316556400563549
23,2000-01-01 23:00:00,0,0.7916666666666666,0.5810302807979203,1.419102040788718,0.0046000301342020156,0.0046000301342020156
24,2000-01-02 00:00:00,0,0.125,0.6084536402924848,-0.7438560828698322,0.07581258328109725,0.07581258328109725
25,2000-01-02 01:00:00,0,0.2916666666666667,0.6358769997870488,-2.5174371027954736,0.36787944117144233,0.36787944117144233
26,2000-01-02 02:00:00,0,0.375,0.6633003592816131,-1.5070960235350006,0.11989993343876817,0.11989993343876817
27,2000-01-02 03:00:00,0,0.7916666666666666,0.6907237187761777,1.149076125381565,0.005399980442562418,0.005399980442562418
28,2000-01-02 04:00:00,0,0.875,0.7181470782707415,-1.193578251944493,0.050314485427545574,0.050314485427545574
29,2000-01-02 05:00:00,0,0.75,0.745570437765306,1.1410424458433976,0.0053722615173166415,0.0053722615173166415
30,2000-01-02 06:00:00,0,0.16666666666666666,0.7729937972598702,1.5094450822654228,0.006480231897975184,0.006480231897975184
31,2000-01-02 07:00:00,0,0.9583333333333334,0.8004171567544343,1.0677751294644207,0.004443028431445192,0.004443028431445192
32,2000-01-02 08:00:00,0,0.25,0.8278405162489987,-0.6865894771933623,0.0507347359683243,0.0507347359683243
33,2000-01-02 09:00:00,0,0.5,0.8552638757435629,0.01487331605783535,0.01906253043275941,0.01906253043275941
34,2000-01-02 10:00:00,0,0.041666666666666664,0.8826872352381271,-0.37566589616476365,0.04334424062738095,0.04334424062738095
35,2000-01-02 11:00:00,0,0.25,0.9101105947326912,-0.03822363744467267,0.02443398241657894,0.02443398241657894
36,2000-01-02 12:00:00,0,0.2916666666666667,0.9375339542272557,0.36797447414967926,0.015190750875282467,0.015190750875282467
37,2000-01-02 13:00:00,0,0.9583333333333334,0.9649573137218199,-0.04472370024755386,0.011464953905322841,0.011464953905322841
38,2000-01-02 14:00:00,0,0.5833333333333334,0.9923806732163839,-0.3023751325193162,0.021000011148620615,0.021000011148620615
39,2000-01-02 15:00:00,0,0.7083333333333334,1.0198040327109483,-2.2244036022124187,0.12323931048399407,0.12323931048399407
40,2000-01-02 16:00:00,0,0.20833333333333334,1.0472273922055124,0.7240063590423036,0.010363549127712056,0.010363549127712056
41,2000-01-02 17:00:00,0,0.5416666666666666,1.0746507517000765,0.35900276446988677,0.010407655694416706,0.010407655694416706
42,2000-01-02 18:00:00,0,0.3333333333333333,1.1020741111946408,1.076121037518773,0.006088083649903172,0.006088083649903172
43,2000-01-02 19:00:00,0,0.375,1.1294974706892054,0.1921408343855315,0.013752540044562585,0.013752540044562585
44,2000-01-02 20:00:00,0,0.8333333333333334,1.1569208301837695,0.8529259575013671,0.0043696447881253105,0.0043696447881253105
45,2000-01-02 21:00:00,0,0.7916666666666666,1.1843441896783338,0.018357182609979702,0.010211288292376284,0.010211288292376284
46,2000-01-02 22:00:00,0,0.6666666666666666,1.211767549172898,0.42830356650802287,0.007471711282762762,0.007471711282762762
47,2000-01-02 23:00:00,0,0.7916666666666666,1.239190908667462,0.9962778345476014,0.003635426489663232,0.003635426489663232
48,2000-01-03 00:00:00,0,0.125,1.266614268162026,-0.49114965590076143,0.030489953331399935,0.030489953331399935
49,2000-01-03 01:00:00,0,0.2916666666666667,1.2940376276565908,0.7126781657427828,0.0075344013717671245,0.0075344013717671245
50,2000-01-03 02:00:00,0,0.375,1.3214609871511547,1.1133403496205336,0.004517959734963193,0.004517959734963193
51,2000-01-03 03:00:00,0,0.7916666666666666,1.3488843466457192,-2.1536745863577726,0.07601916014515622,0.07601916014515622
52,2000-01-03 04:00:00,0,0.875,1.376307706140283,-0.41611148243284046,0.011973137740557699,0.011973137740557699
53,2000-01-03 05:00:00,0,0.75,1.4037310656348472,-1.070896991488979,0.025407077285339003,0.025407077285339003
54,2000-01-03 06:00:00,0,0.16666666666666666,1.431154425129412,0.22113880512865922,0.012169124262686189,0.012169124262686189
55,2000-01-03 07:00:00,0,0.9583333333333334,1.458577784623976,-1.1230571153785116,0.02057358229757558,0.02057358229757558
56,2000-01-03 08:00:00,0,0.25,1.4860011441185406,-1.0507579569860566,0.03781170291019429,0.03781170291019429
57,2000-01-03 09:00:00,0,0.5,1.5134245036131044,1.012079053328375,0.003641363814172119,0.003641363814172119
58,2000-01-03 10:00:00,0,0.041666666666666664,1.5408478631076687,1.5437164304718984,0.0032924464240819003,0.0032924464240819003
59,2000-01-03 11:00:00,0,0.25,1.568271222602233,-0.4021148892000868,0.01820516798943034,0.01820516798943034
60,2000-01-03 12:00:00,0,0.2916666666666667,1.5956945820967974,0.8647491011362722,0.00478627043221593,0.00478627043221593
61,2000-01-03 13:00:00,0,0.9583333333333334,1.6231179415913615,-0.22686922724655495,0.007122649628005455,0.007122649628005455
62,2000-01-03 14:00:00,0,0.5833333333333334,1.6505413010859253,0.8111602704819924,0.003570933112678292,0.003570933112678292
63,2000-01-03 15:00:00,0,0.7083333333333334,1.6779646605804899,0.2877946131063574,0.005174637226941845,0.005174637226941845
64,2000-01-03 16:00:00,0,0.20833333333333334,1.705388020075054,-0.5384681601851071,0.018965255541370442,0.018965255541370442
65,2000-01-03 17:00:00,0,0.5416666666666666,1.7328113795696183,1.9084621003056945,0.0011444471661643475,0.0011444471661643475
66,2000-01-03 18:00:00,0,0.3333333333333333,1.7602347390641828,-0.47577600081625504,0.014880769935732787,0.014880769935732787
67,2000-01-03 19:00:00,0,0.375,1.787658098558747,1.4407311183181257,0.0020431089150860487,0.0020431089150860487
68,2000-01-03 20:00:00,0,0.8333333333333334,1.8150814580533112,-1.1490756810169487,0.016752085069259192,0.016752085069259192
69,2000-01-03 21:00:00,0,0.7916666666666666,1.8425048175478755,0.8057145521509493,0.0024060245141909785,0.0024060245141909785
70,2000-01-03 22:00:00,0,0.6666666666666666,1.8699281770424394,1.7561070301576873,0.0010254791520464088,0.0010254791520464088
71,2000-01-03 23:00:00,0,0.7916666666666666,1.8973515365370037,0.972979913805314,0.0019268060306188025,0.0019268060306188025
72,2000-01-04 00:00:00,0,0.125,1.9247748960315683,-1.5511191116398637,0.04556801560518185,0.04556801560518185
73,2000-01-04 01:00:00,0,0.2916666666666667,1.9521982555261326,0.19114347793667044,0.0065722316167127846,0.0065722316167127846
74,2000-01-04 02:00:00,0,0.375,1.9796216150206967,1.604776070725722,0.0014311297350739782,0.0014311297350739782
75,2000-01-04 03:00:00,0,0.7916666666666666,2.0070449745152605,-1.4200259278431961,0.01890026851866882,0.01890026851866882
76,2000-01-04 04:00:00,0,0.875,2.034468334009825,-2.4437826838452152,0.047095440538155994,0.047095440538155994
77,2000-01-04 05:00:00,0,0.75,2.061891693504389,-2.0563385502732014,0.03524447218129451,0.03524447218129451
78,2000-01-04 06:00:00,0,0.16666666666666666,2.0893150529989533,-0.9922575499342428,0.021202893811583405,0.021202893811583405
79,2000-01-04 07:00:00,0,0.9583333333333334,2.116738412493518,1.0112853198338043,0.001260495347923948,0.001260495347923948
80,2000-01-04 08:00:00,0,0.25,2.144161771988082,1.4004400837388948,0.001687519985432037,0.001687519985432037
81,2000-01-04 09:00:00,0,0.5,2.171585131482647,-0.6549916843697606,0.009986841689992238,0.009986841689992238
82,2000-01-04 10:00:00,0,0.041666666666666664,2.19900849097721,-0.255790690582699,0.01030858842618421,0.01030858842618421
83,2000-01-04 11:00:00,0,0.25,2.2264318504717755,-0.7143856098324332,0.012881801797479771,0.012881801797479771
84,2000-01-04 12:00:00,0,0.2916666666666667,2.2538552099663387,-0.5008387652689229,0.009710217981975166,0.009710217981975166
85,2000-01-04 13:00:00,0,0.9583333333333334,2.2812785694609032,0.05564534215584111,0.0027804272353917484,0.0027804272353917484
86,2000-01-04 14:00:00,0,0.5833333333333334,2.3087019289554673,-0.4889617831782094,0.006785502585211525,0.006785502585211525
87,2000-01-04 15:00:00,0,0.7083333333333334,2.336125288450031,-0.3799224453917579,0.005224325330940502,0.005224325330940502
88,2000-01-04 16:00:00,0,0.20833333333333334,2.363548647944595,0.25973465324251216,0.004420466387778395,0.004420466387778395
89,2000-01-04 17:00:00,0,0.5416666666666666,2.39097200743916,-1.6813486428352875,0.02146817941001193,0.02146817941001193
90,2000-01-04 18:00:00,0,0.3333333333333333,2.418395366933724,-0.9167948052305425,0.011976279049877752,0.011976279049877752
91,2000-01-04 19:00:00,0,0.375,2.4458187264282887,-0.11922410038568242,0.005034263385189401,0.005034263385189401
92,2000-01-04 20:00:00,0,0.8333333333333334,2.4732420859228523,-0.4462772800016101,0.004295481702453933,0.004295481702453933
93,2000-01-04 21:00:00,0,0.7916666666666666,2.5006654454174164,-2.1433554372317607,0.023780957795062715,0.023780957795062715
94,2000-01-04 22:00:00,0,0.6666666666666666,2.5280888049119805,0.010037767130251568,0.0030436839394186606,0.0030436839394186606
95,2000-01-04 23:00:00,0,0.7916666666666666,2.555512164406546,-0.5582225868712316,0.004613125446994387,0.004613125446994387
96,2000-01-05 00:00:00,0,0.125,2.5829355239011096,0.48090565129040147,0.003092626306972596,0.003092626306972596
97,2000-01-05 01:00:00,0,0.2916666666666667,2.610358883395674,-0.5741420115249796,0.00731537504696443,0.00731537504696443
98,2000-01-05 02:00:00,0,0.375,2.637782242890238,-0.25246759687128895,0.004747163095728754,0.004747163095728754
99,2000-01-05 03:00:00,0,0.7916666666666666,2.6652056023848023,1.0398467874347133,0.0008362252922665335,0.0008362252922665335
100,2000-01-05 04:00:00,0,0.875,2.692628961879366,-0.023479525734559987,0.0021677990853968335,0.0021677990853968335
101,2000-01-05 05:00:00,0,0.75,2.7200523213739314,0.08942228967585494,0.0021348304555151455,0.0021348304555151455
102,2000-01-05 06:00:00,0,0.16666666666666666,2.747475680868496,-0.5943273707524944,0.007374638365651415,0.007374638365651415
103,2000-01-05 07:00:00,0,0.9583333333333334,2.7748990403630596,-0.10569679379183408,0.001994366114451836,0.001994366114451836
104,2000-01-05 08:00:00,0,0.25,2.802322399857624,0.7427957128875633,0.001686649016237511,0.001686649016237511
105,2000-01-05 09:00:00,0,0.5,2.8297457593521878,-0.7549815265966129,0.0057150189317576984,0.0057150189317576984
106,2000-01-05 10:00:00,0,0.041666666666666664,2.857169118846752,-0.1382827148055754,0.004746031389763207,0.004746031389763207
107,2000-01-05 11:00:00,0,0.25,2.8845924783413164,-2.1249202691161355,0.027335593205136795,0.027335593205136795
108,2000-01-05 12:00:00,0,0.2916666666666667,2.9120158378358814,-1.0300188330423548,0.008535194727681172,0.008535194727681172
109,2000-01-05 13:00:00,0,0.9583333333333334,2.9394391973304455,-0.5174518646200579,0.002553694608350922,0.002553694608350922
110,2000-01-05 14:00:00,0,0.5833333333333334,2.9668625568250095,-0.14180001176942483,0.0024829961705351996,0.0024829961705351996
111,2000-01-05 15:00:00,0,0.7083333333333334,2.9942859163195736,-1.2764802131596051,0.006630782399085299,0.006630782399085299
112,2000-01-05 16:00:00,0,0.20833333333333334,3.021709275814138,1.4815132753811517,0.0006745604119006304,0.0006745604119006304
113,2000-01-05 17:00:00,0,0.5416666666666666,3.049132635308702,1.6592766406795751,0.00039368109538063357,0.00039368109538063357
114,2000-01-05 18:00:00,0,0.3333333333333333,3.076555994803266,0.00013961196213959013,0.0024789445937013874,0.0024789445937013874
115,2000-01-05 19:00:00,0,0.375,3.103979354297831,1.505838362785315,0.0005132686562787107,0.0005132686562787107
116,2000-01-05 20:00:00,0,0.8333333333333334,3.1314027137923945,0.10452092334336739,0.0012822352861169854,0.0012822352861169854
117,2000-01-05 21:00:00,0,0.7916666666666666,3.1588260732869586,-0.2360431505777789,0.0018283469511863432,0.0018283469511863432
118,2000-01-05 22:00:00,0,0.6666666666666666,3.186249432781523,0.8194350338694797,0.0007015316304798591,0.0007015316304798591
119,2000-01-05 23:00:00,0,0.7916666666666666,3.213672792276087,0.40285643869252563,0.0009136259329821577,0.0009136259329821577
120,2000-01-06 00:00:00,0,0.125,3.241096151770651,-1.4382418824007335,0.010913576594196252,0.010913576594196252
121,2000-01-06 01:00:00,0,0.2916666666666667,3.268519511265216,0.27124883441208464,0.0016264940850241605,0.0016264940850241605
122,2000-01-06 02:00:00,0,0.375,3.29594287075978,-0.6906031242348649,0.0038095919974293203,0.0038095919974293203
123,2000-01-06 03:00:00,0,0.7916666666666666,3.323366230254344,-0.6815329762559166,0.0024214388315374736,0.0024214388315374736
124,2000-01-06 04:00:00,0,0.875,3.3507895897489077,-1.5122306463527497,0.004974390742261555,0.004974390742261555
125,2000-01-06 05:00:00,0,0.75,3.3782129492434723,2.1968910259468375,0.0001343587076898299,0.0001343587076898299
126,2000-01-06 06:00:00,0,0.16666666666666666,3.405636308738037,1.0411750172161427,0.0007440729856410967,0.0007440729856410967
127,2000-01-06 07:00:00,0,0.9583333333333334,3.4330596682326004,-0.033236028199421834,0.0009605059225067797,0.0009605059225067797
128,2000-01-06 08:00:00,0,0.25,3.460483027727166,0.06564128100180744,0.0017189910741340555,0.0017189910741340555
129,2000-01-06 09:00:00,0,0.5,3.487906387221729,0.2657857222744284,0.0010662733653339562,0.0010662733653339562
130,2000-01-06 10:00:00,0,0.041666666666666664,3.5153297467162936,1.1518421489116304,0.0006763959025864979,0.0006763959025864979
131,2000-01-06 11:00:00,0,0.25,3.5427531062108573,0.13804288118688568,0.0014726534700314079,0.0014726534700314079
132,2000-01-06 12:00:00,0,0.2916666666666667,3.5701764657054222,-0.14780553141032246,0.001829100364135197,0.001829100364135197
133,2000-01-06 13:00:00,0,0.9583333333333334,3.5975998251999872,1.6838274542841791,0.00014632885331881357,0.00014632885331881357
134,2000-01-06 14:00:00,0,0.5833333333333334,3.6250231846945513,0.9718321256097974,0.00042217861297502344,0.00042217861297502344
135,2000-01-06 15:00:00,0,0.7083333333333334,3.652446544189116,1.6076740084799876,0.00019193624039874968,0.00019193624039874968
136,2000-01-06 16:00:00,0,0.20833333333333334,3.67986990368368,-0.25712773804233574,0.0019873187008067443,0.0019873187008067443
137,2000-01-06 17:00:00,0,0.5416666666666666,3.707293263178243,1.8098176881280834,0.00017535973694088547,0.00017535973694088547
138,2000-01-06 18:00:00,0,0.3333333333333333,3.734716622672808,0.8923484994761706,0.000525956582281729,0.000525956582281729
139,2000-01-06 19:00:00,0,0.375,3.7621399821673718,-0.09657612744144202,0.0013195595252453673,0.0013195595252453673
140,2000-01-06 20:00:00,0,0.8333333333333334,3.789563341661936,-0.37715701772328586,0.0010747866592451592,0.0010747866592451592
141,2000-01-06 21:00:00,0,0.7916666666666666,3.816986701156501,-0.5052977413554401,0.0012392498243414115,0.0012392498243414115
142,2000-01-06 22:00:00,0,0.6666666666666666,3.844410060651065,-1.3626711263370739,0.0032202411294009873,0.0032202411294009873
143,2000-01-06 23:00:00,0,0.7916666666666666,3.871833420145629,1.1331270292723348,0.00022791893227666984,0.00022791893227666984
144,2000-01-07 00:00:00,0,0.125,3.899256779640193,-0.700689757621397,0.002702817697791524,0.002702817697791524
145,2000-01-07 01:00:00,0,0.2916666666666667,3.9266801391347577,-1.7683479007866112,0.006474445310769209,0.006474445310769209
146,2000-01-07 02:00:00,0,0.375,3.9541034986293213,0.3404172824763401,0.0007035200246825455,0.0007035200246825455
147,2000-01-07 03:00:00,0,0.7916666666666666,3.9815268581238863,0.7292416907434655,0.0003058766469350456,0.0003058766469350456
148,2000-01-07 04:00:00,0,0.875,4.008950217618449,-1.0883538247988578,0.0016858425185018043,0.0016858425185018043
149,2000-01-07 05:00:00,0,0.75,4.036373577113014,-2.8777787331037805,0.011125802926663108,0.011125802926663108
150,2000-01-07 06:00:00,0,0.16666666666666666,4.063796936607578,-0.6614776913411199,0.0021146216988486635,0.0021146216988486635
151,2000-01-07 07:00:00,0,0.9583333333333334,4.091220296102144,0.7059283890014705,0.00023749227655691713,0.00023749227655691713
152,2000-01-07 08:00:00,0,0.25,4.118643655596706,-0.3585978419853573,0.0013604506824802824,0.0013604506824802824
153,2000-01-07 09:00:00,0,0.5,4.146067015091272,0.7319824543134781,0.00034639081204526737,0.00034639081204526737
154,2000-01-07 10:00:00,0,0.041666666666666664,4.173490374585836,-0.03636653281868651,0.001149206074783288,0.001149206074783288
155,2000-01-07 11:00:00,0,0.25,4.200913734080402,0.5889142186323584,0.00048579618762254904,0.00048579618762254904
156,2000-01-07 12:00:00,0,0.2916666666666667,4.228337093574963,-0.7796348081534819,0.0017815662453978648,0.0017815662453978648
