,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_500_D_0_PolyTrend_24_exp_1.0_10
0,2000-01-01,0.20552675214328775,0.125,0.0,-1.3557137239186656,0.2625229667842664
1,2000-01-02,0.20638790011680885,0.2916666666666667,0.0,-0.11410253188685747,0.06414842661110873
2,2000-01-03,0.20724982910639278,0.375,0.019143103179060927,-0.844230864581227,0.12005974948458067
3,2000-01-04,0.20811253911203956,0.7916666666666666,0.04097295582882284,0.7056408100507655,0.016424245500652527
4,2000-01-05,0.20897603013374916,0.875,0.06514051495944297,-0.39878617335193706,0.04447028561734939
5,2000-01-06,0.2098403021715216,0.75,0.09041523068688602,-0.8271965334869942,0.07534613272256671
6,2000-01-07,0.21070535522535688,0.16666666666666666,0.11657668003684978,-0.41574470158503485,0.08709048177381194
7,2000-01-08,0.211571189295255,0.9583333333333334,0.1431996542676964,-0.5245121937314283,0.042800920774348085
8,2000-01-09,0.21243780438121596,0.25,0.17013594829281498,0.8131012718382519,0.022186335346404663
9,2000-01-10,0.21330520048323975,0.5,0.19729803079305797,-0.2292506291606075,0.04764601504106918
10,2000-01-11,0.21417337760132638,0.041666666666666664,0.22459152665464582,2.161717373494259,0.006706000043452265
11,2000-01-12,0.21504233573547585,0.25,0.25195564053861225,-0.9569314292805337,0.11971154435080873
12,2000-01-13,0.21591207488568817,0.2916666666666667,0.2793733263577138,0.06731083219488099,0.04008045058425691
13,2000-01-14,0.21678259505196332,0.9583333333333334,0.3067966858522781,0.20649883721106427,0.017404697612133913
14,2000-01-15,0.2176538962343013,0.5833333333333334,0.33422004534684235,-0.45688132622556726,0.04779044146988543
15,2000-01-16,0.2185259784327021,0.7083333333333334,0.3616434048414066,-1.0599757640207523,0.07493526791235441
16,2000-01-17,0.21939884164716575,0.20833333333333334,0.38906676433597076,0.6149573156935568,0.02249730094310304
17,2000-01-18,0.22027248587769224,0.5416666666666666,0.4164901238305351,1.4296607664750955,0.00693833308432853
18,2000-01-19,0.2211469111242816,0.3333333333333333,0.44391348332509933,-0.21195225635208395,0.042893063698417604
19,2000-01-20,0.22202211738693375,0.375,0.47133684281966354,-0.08033725576207178,0.03506241974950131
20,2000-01-21,0.22289810466564874,0.8333333333333334,0.4987602023142278,0.4053977840180792,0.013260135118119838
21,2000-01-22,0.22377487296042659,0.7916666666666666,0.5261835618087921,0.11860658523361353,0.01790213379686679
22,2000-01-23,0.22465242227126728,0.6666666666666666,0.5536069213033562,1.2544140683375582,0.006333237256530067
23,2000-01-24,0.2255307525981708,0.7916666666666666,0.5810302807979203,1.419102040788718,0.004608128724874707
24,2000-01-25,0.22640986394113713,0.125,0.6084536402924848,-0.7438560828698322,0.07587931954990534
25,2000-01-26,0.22728975630016632,0.2916666666666667,0.6358769997870488,-2.5174371027954736,0.36787944117144233
26,2000-01-27,0.22817042967525836,0.375,0.6633003592816131,-1.5070960235350006,0.1197943872423975
27,2000-01-28,0.22905188406641322,0.7916666666666666,0.6907237187761777,1.149076125381565,0.00539047336588931
28,2000-01-29,0.2299341194736309,0.875,0.7181470782707415,-1.193578251944493,0.050181611416188834
29,2000-01-30,0.23081713589691144,0.75,0.745570437765306,1.1410424458433976,0.005353344894321103
30,2000-01-31,0.23170093333625483,0.16666666666666666,0.7729937972598702,1.5094450822654228,0.0064517094029761446
31,2000-02-01,0.23258551179166104,0.9583333333333334,0.8004171567544343,1.0677751294644207,0.0044195614318209234
32,2000-02-02,0.2334708712631301,0.25,0.8278405162489987,-0.6865894771933623,0.05042210592916102
33,2000-02-03,0.23435701175066198,0.5,0.8552638757435629,0.01487331605783535,0.01892828559070416
34,2000-02-04,0.2352439332542567,0.041666666666666664,0.8826872352381271,-0.37566589616476365,0.0430008404110785
35,2000-02-05,0.23613163577391427,0.25,0.9101105947326912,-0.03822363744467267,0.024218892390320736
36,2000-02-06,0.23702011930963465,0.2916666666666667,0.9375339542272557,0.36797447414967926,0.01504365615795282
37,2000-02-07,0.23790938386141788,0.9583333333333334,0.9649573137218199,-0.04472370024755386,0.011343844571041853
38,2000-02-08,0.23879942942926397,0.5833333333333334,0.9923806732163839,-0.3023751325193162,0.02075969352618529
39,2000-02-09,0.23969025601317287,0.7083333333333334,1.0198040327109483,-2.2244036022124187,0.12172051780610485
