,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_500_H_0_ConstantTrend_0_exp_1.0_0
0,2000-01-01 00:00:00,0.0976270078546495,0,0.0,0.48431215412066475,0.05660617580833172
1,2000-01-01 01:00:00,0.0976270078546495,0,0.0,0.5791404787067285,0.05148496214738488
2,2000-01-01 02:00:00,0.0976270078546495,0,0.010897663659937938,-0.18158257273119596,0.10897463575664028
3,2000-01-01 03:00:00,0.0976270078546495,0,0.026412174830989756,1.4102046311312142,0.021841535182309125
4,2000-01-01 04:00:00,0.0976270078546495,0,0.04490868063039647,-0.3744716909802062,0.12773952848891915
5,2000-01-01 05:00:00,0.0976270078546495,0,0.06471006914322534,0.27519831557632024,0.06539997406341792
6,2000-01-01 06:00:00,0.0976270078546495,0,0.08567511682907133,-0.9607546117337881,0.22041447287030538
7,2000-01-01 07:00:00,0.0976270078546495,0,0.10776153952586937,0.37692697499528294,0.05658487549388331
8,2000-01-01 08:00:00,0.0976270078546495,0,0.1302779439600401,0.033438928508628576,0.07800035470116828
9,2000-01-01 09:00:00,0.0976270078546495,0,0.1531347757016072,0.6805672443551206,0.0399140433863929
10,2000-01-01 10:00:00,0.0976270078546495,0,0.1761716577166012,-1.563496690099942,0.36787944117144233
11,2000-01-01 11:00:00,0.0976270078546495,0,0.199310816310139,-0.5666976204319573,0.13266365969191338
12,2000-01-01 12:00:00,0.0976270078546495,0,0.22254464176095284,-0.24214951424260323,0.09369409051199792
13,2000-01-01 13:00:00,0.0976270078546495,0,0.24578519197214974,1.5143912837240117,0.01580385299746225
14,2000-01-01 14:00:00,0.0976270078546495,0,0.2690257421833465,-0.3330574014413246,0.09795046638672704
15,2000-01-01 15:00:00,0.0976270078546495,0,0.29226629239454327,0.0473648172902994,0.06541811035775057
16,2000-01-01 16:00:00,0.0976270078546495,0,0.31550684260574013,1.4627404474484047,0.015520829438737409
17,2000-01-01 17:00:00,0.0976270078546495,0,0.3387473928169369,1.5350291291191829,0.014106754491953727
18,2000-01-01 18:00:00,0.0976270078546495,0,0.3619879430281337,0.5664400380293182,0.036306698849051695
19,2000-01-01 19:00:00,0.0976270078546495,0,0.3852284932393304,0.1492650917123343,0.05383569169695135
20,2000-01-01 20:00:00,0.0976270078546495,0,0.40846904345052726,-1.0782780025830905,0.17951148797324173
21,2000-01-01 21:00:00,0.0976270078546495,0,0.43170959366172407,1.3954722703060645,0.01477960784910234
22,2000-01-01 22:00:00,0.0976270078546495,0,0.4549501438729209,1.7874840455630026,0.009757108118277623
23,2000-01-01 23:00:00,0.0976270078546495,0,0.4781906940841176,-0.5695172638907428,0.10066083699713835
24,2000-01-02 00:00:00,0.0976270078546495,0,0.5014312442953144,0.17538653266921242,0.046693850246559705
25,2000-01-02 01:00:00,0.0976270078546495,0,0.5246717945065112,-0.4625055394360726,0.0863374962972667
26,2000-01-02 02:00:00,0.0976270078546495,0,0.5479123447177081,-1.085800595475628,0.15732575011853384
27,2000-01-02 03:00:00,0.0976270078546495,0,0.5711528949289048,0.6397359949354733,0.02737256834836862
28,2000-01-02 04:00:00,0.0976270078546495,0,0.5943934451401014,-0.38586333644309273,0.07458207060455312
29,2000-01-02 05:00:00,0.0976270078546495,0,0.6176339953512985,-0.7757623533740768,0.10761484518575694
30,2000-01-02 06:00:00,0.0976270078546495,0,0.6408745455624952,0.9957113486470573,0.01788288933109908
31,2000-01-02 07:00:00,0.0976270078546495,0,0.664115095773692,-1.9332047794071159,0.3268560729861208
32,2000-01-02 08:00:00,0.0976270078546495,0,0.6873556459848887,0.24853062742969095,0.03603692016920698
33,2000-01-02 09:00:00,0.0976270078546495,0,0.7105961961960854,-0.03124533542395122,0.04657572049003712
34,2000-01-02 10:00:00,0.0976270078546495,0,0.7338367464072824,-0.13947396248967217,0.05070717719862298
35,2000-01-02 11:00:00,0.0976270078546495,0,0.757077296618479,-0.19065597921264138,0.05214398994130618
36,2000-01-02 12:00:00,0.0976270078546495,0,0.7803178468296758,0.44863752749053837,0.026882482660686578
37,2000-01-02 13:00:00,0.0976270078546495,0,0.8035583970408726,-0.992429771658585,0.11097463050895418
38,2000-01-02 14:00:00,0.0976270078546495,0,0.8267989472520693,-0.22593965569142896,0.050378825359341725
39,2000-01-02 15:00:00,0.0976270078546495,0,0.8500394974632662,-1.6545707665122271,0.20540045560919298
40,2000-01-02 16:00:00,0.0976270078546495,0,0.8732800476744631,-0.6397226377122045,0.07273864683601797
41,2000-01-02 17:00:00,0.0976270078546495,0,0.89652059788566,-0.47941980121364003,0.0605415223781532
42,2000-01-02 18:00:00,0.0976270078546495,0,0.9197611480968565,0.3113635032767906,0.026824230313494953
43,2000-01-02 19:00:00,0.0976270078546495,0,0.9430016983080536,-0.7760204669235409,0.0777461486834365
44,2000-01-02 20:00:00,0.0976270078546495,0,0.96624224851925,-0.30736481038200775,0.04753911322228349
45,2000-01-02 21:00:00,0.0976270078546495,0,0.9894827987304468,-0.36652394095310614,0.04927768732396814
46,2000-01-02 22:00:00,0.0976270078546495,0,1.0127233489416436,1.1197119621889602,0.0108916336064352
47,2000-01-02 23:00:00,0.0976270078546495,0,1.0359638991528406,-0.4579224204039029,0.05154157522179681
48,2000-01-03 00:00:00,0.0976270078546495,0,1.0592044493640376,0.42539339846964996,0.020818299816163115
49,2000-01-03 01:00:00,0.0976270078546495,0,1.082444999575234,-0.027971183469780222,0.032007057664372326
50,2000-01-03 02:00:00,0.0976270078546495,0,1.1056855497864309,1.4759898324822718,0.006950091773642001
51,2000-01-03 03:00:00,0.0976270078546495,0,1.1289260999976278,0.6467800971387857,0.015560319461160224
52,2000-01-03 04:00:00,0.0976270078546495,0,1.1521666502088244,-0.3643343119343121,0.04178752743676497
