,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_500_D_0_LinearTrend_0__1.0_10
0,2000-01-01,0.43037873274483895,0,0.0,0.48431215412066475,2.8696846463469123
1,2000-01-02,0.43057398676054826,0,0.0,0.5791404787067285,2.9647082249486854
2,2000-01-03,0.43076924077625756,0,0.010897663659937938,-0.18158257273119596,2.2150780911864083
3,2000-01-04,0.43096449479196686,0,0.026412174830989756,1.4102046311312142,3.8225750602355797
4,2000-01-05,0.43115974880767616,0,0.04490868063039647,-0.3744716909802062,2.0565904979392755
5,2000-01-06,0.43135500282338546,0,0.06471006914322534,0.27519831557632024,2.7262571470243397
6,2000-01-07,0.43155025683909476,0,0.08567511682907133,-0.9607546117337881,1.511464521415787
7,2000-01-08,0.43174551085480406,0,0.10776153952586937,0.37692697499528294,2.871427784857365
8,2000-01-09,0.43194076487051336,0,0.1302779439600401,0.033438928508628576,2.550651396820591
9,2000-01-10,0.43213601888622266,0,0.1531347757016072,0.6805672443551206,3.220831798424359
10,2000-01-11,0.43233127290193196,0,0.1761716577166012,-1.563496690099942,1.0
11,2000-01-12,0.43252652691764126,0,0.199310816310139,-0.5666976204319573,2.020133482277232
12,2000-01-13,0.43272178093335056,0,0.22254464176095284,-0.24214951424260323,2.368110667933109
13,2000-01-14,0.43291703494905986,0,0.24578519197214974,1.5143912837240117,4.148087270126631
14,2000-01-15,0.43311228896476917,0,0.2690257421833465,-0.3330574014413246,2.3240743891882
15,2000-01-16,0.43330754298047847,0,0.29226629239454327,0.0473648172902994,2.72793241214673
16,2000-01-17,0.4335027969961877,0,0.31550684260574013,1.4627404474484047,4.166743846531741
17,2000-01-18,0.433698051011897,0,0.3387473928169369,1.5350291291191829,4.262468332429426
18,2000-01-19,0.4338933050276063,0,0.3619879430281337,0.5664400380293182,3.317315045566467
19,2000-01-20,0.4340885590433156,0,0.3852284932393304,0.1492650917123343,2.9235759034763893
20,2000-01-21,0.4342838130590249,0,0.40846904345052726,-1.0782780025830905,1.7194686134078705
21,2000-01-22,0.4344790670747342,0,0.43170959366172407,1.3954722703060645,4.2166546905239315
22,2000-01-23,0.4346743210904435,0,0.4549501438729209,1.7874840455630026,4.632102270007776
23,2000-01-24,0.4348695751061528,0,0.4781906940841176,-0.5695172638907428,2.2985367647809367
24,2000-01-25,0.4350648291218621,0,0.5014312442953144,0.17538653266921242,3.066876365567798
25,2000-01-26,0.4352600831375714,0,0.5246717945065112,-0.4625055394360726,2.452420097689419
26,2000-01-27,0.4354553371532807,0,0.5479123447177081,-1.085800595475628,1.8525608458767697
27,2000-01-28,0.43565059116899,0,0.5711528949289048,0.6397359949354733,3.601533240514777
28,2000-01-29,0.4358458451846993,0,0.5943934451401014,-0.38586333644309273,2.599369713363117
29,2000-01-30,0.4360410992004086,0,0.6176339953512985,-0.7757623533740768,2.232906500659039
30,2000-01-31,0.4362363532161179,0,0.6408745455624952,0.9957113486470573,4.027816006907079
31,2000-02-01,0.4364316072318272,0,0.664115095773692,-1.9332047794071159,1.1223356830798121
32,2000-02-02,0.4366268612475365,0,0.6873556459848887,0.24853062742969095,3.327506894143525
33,2000-02-03,0.4368221152632458,0,0.7105961961960854,-0.03124533542395122,3.0711667355167886
34,2000-02-04,0.4370173692789551,0,0.7338367464072824,-0.13947396248967217,2.9863739126779745
35,2000-02-05,0.4372126232946644,0,0.757077296618479,-0.19065597921264138,2.9586277001819106
36,2000-02-06,0.4374078773103737,0,0.7803178468296758,0.44863752749053837,3.6213570111119964
37,2000-02-07,0.43760313132608303,0,0.8035583970408726,-0.992429771658585,2.2037255161897793
38,2000-02-08,0.43779838534179233,0,0.8267989472520693,-0.22593965569142896,2.9936514363838413
39,2000-02-09,0.43799363935750163,0,0.8500394974632662,-1.6545707665122271,1.5884561297899495
40,2000-02-10,0.43818889337321093,0,0.8732800476744631,-0.6397226377122045,2.6267400628168787
41,2000-02-11,0.43838414738892023,0,0.89652059788566,-0.47941980121364003,2.810478703542349
42,2000-02-12,0.43857940140462953,0,0.9197611480968565,0.3113635032767906,3.6246978122596856
43,2000-02-13,0.43877465542033883,0,0.9430016983080536,-0.7760204669235409,2.5607496462862605
44,2000-02-14,0.43896990943604813,0,0.96624224851925,-0.30736481038200775,3.0528411070546992
45,2000-02-15,0.43916516345175743,0,0.9894827987304468,-0.36652394095310614,3.0171177807105067
46,2000-02-16,0.43936041746746674,0,1.0127233489416436,1.1197119621889602,4.52678948807948
47,2000-02-17,0.439555671483176,0,1.0359638991528406,-0.4579224204039029,2.9725909097135226
48,2000-02-18,0.4397509254988853,0,1.0592044493640376,0.42539339846964996,3.8793425328139817
49,2000-02-19,0.4399461795145946,0,1.082444999575234,-0.027971183469780222,3.449413755101457
50,2000-02-20,0.4401414335303039,0,1.1056855497864309,1.4759898324822718,4.976810575280416
51,2000-02-21,0.4403366875460132,0,1.1289260999976278,0.6467800971387857,4.171036644163836
52,2000-02-22,0.4405319415617225,0,1.1521666502088244,-0.3643343119343121,3.1833580393176435
53,2000-02-23,0.4407271955774318,0,1.1754072004200211,-0.6787773894547808,2.892350766024081
54,2000-02-24,0.4409224495931411,0,1.1986477506312179,-0.3536278564808815,3.240936103224886
55,2000-02-25,0.4411177036088504,0,1.221888300842415,-0.7407474706616464,2.877252293271028
56,2000-02-26,0.4413129576245597,0,1.2451288510536116,-0.6750218315624023,2.966413736597178
57,2000-02-27,0.441508211640269,0,1.2683694012648083,-0.13278425612003888,3.5320871162664473
58,2000-02-28,0.4417034656559783,0,1.2916099514760055,0.6198010633228139,4.308108239936207
59,2000-02-29,0.4418987196716876,0,1.3148505016872023,1.7911684612099155,5.502911442050214
60,2000-03-01,0.4420939736873969,0,1.3380910518983988,0.17100043816579447,3.906179223232999
61,2000-03-02,0.4422892277031062,0,1.3613316021095954,-1.7256713515873643,2.0329432377067462
62,2000-03-03,0.4424844817188155,0,1.3845721523207923,0.16065854034812202,3.9427089338691386
63,2000-03-04,0.4426797357345248,0,1.4078127025319893,-0.858985320630042,2.946500877117881
64,2000-03-05,0.4428749897502341,0,1.431053252743186,-0.20642094232547897,3.62250105964935
