,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_500_H_0_ConstantTrend_7_exp_1.0_10
0,2000-01-01 00:00:00,0.0976270078546495,0.42857142857142855,0.0,-0.07770456650883938,0.030409278833025705
1,2000-01-01 01:00:00,0.0976270078546495,0.14285714285714285,0.0,1.0896301649283022,0.012592826682028475
2,2000-01-01 02:00:00,0.0976270078546495,0.42857142857142855,0.0011342595463488636,0.09654266759327351,0.025517545974083594
3,2000-01-01 03:00:00,0.0976270078546495,0.7142857142857143,0.0025777820976973283,1.4186671084676297,0.005104303685704433
4,2000-01-01 04:00:00,0.0976270078546495,0.2857142857142857,0.004169028798612081,1.1682731374280053,0.010048849966193853
5,2000-01-01 05:00:00,0.0976270078546495,0.5714285714285714,0.005880252434289527,0.9471859464018728,0.009403856568757911
6,2000-01-01 06:00:00,0.0976270078546495,0.8571428571428571,0.007649062259864597,1.0854870347559817,0.006143138049094292
7,2000-01-01 07:00:00,0.0976270078546495,0.42857142857142855,0.009440491065296827,2.3822244479133983,0.002573786809427692
8,2000-01-01 08:00:00,0.0976270078546495,0.14285714285714285,0.01125083111944051,-0.40602373632291733,0.0555637167068311
9,2000-01-01 09:00:00,0.0976270078546495,0.42857142857142855,0.013067551756288136,0.2664453411788736,0.021274950061415252
10,2000-01-01 10:00:00,0.0976270078546495,0.7142857142857143,0.014888408107371753,-1.3557137239186656,0.08081432587136089
11,2000-01-01 11:00:00,0.0976270078546495,0.2857142857142857,0.016710787400233962,-0.11410253188685747,0.03577653055891756
12,2000-01-01 12:00:00,0.0976270078546495,0.5714285714285714,0.01853462438467636,-0.844230864581227,0.05569455116385537
13,2000-01-01 13:00:00,0.0976270078546495,0.8571428571428571,0.020358665957269623,0.7056408100507655,0.008868204177132051
14,2000-01-01 14:00:00,0.0976270078546495,0.42857142857142855,0.022182707529862896,-0.39878617335193706,0.04100305950217076
15,2000-01-01 15:00:00,0.0976270078546495,0.14285714285714285,0.024006749102456162,-0.8271965334869942,0.08359195556829996
16,2000-01-01 16:00:00,0.0976270078546495,0.42857142857142855,0.02583079067504943,-0.41574470158503485,0.041552476857307175
17,2000-01-01 17:00:00,0.0976270078546495,0.7142857142857143,0.027654832247642695,-0.5245121937314283,0.03475023365495577
18,2000-01-01 18:00:00,0.0976270078546495,0.2857142857142857,0.02947887382023597,0.8131012718382519,0.013975701538288662
19,2000-01-01 19:00:00,0.0976270078546495,0.5714285714285714,0.03130291539282924,-0.2292506291606075,0.029729320796266098
20,2000-01-01 20:00:00,0.0976270078546495,0.8571428571428571,0.0331269569654225,2.161717373494259,0.0020413828810627427
21,2000-01-01 21:00:00,0.0976270078546495,0.42857142857142855,0.03495099853801577,-0.9569314292805337,0.07074088192585234
22,2000-01-01 22:00:00,0.0976270078546495,0.14285714285714285,0.036775040110609045,0.06731083219488099,0.033739580155321754
23,2000-01-01 23:00:00,0.0976270078546495,0.42857142857142855,0.038599081683202315,0.20649883721106427,0.02201987162186982
24,2000-01-02 00:00:00,0.0976270078546495,0.7142857142857143,0.04042312325579557,-0.45688132622556726,0.03206570687292378
25,2000-01-02 01:00:00,0.0976270078546495,0.2857142857142857,0.04224716482838883,-1.0599757640207523,0.08980395010543703
26,2000-01-02 02:00:00,0.0976270078546495,0.5714285714285714,0.044071206400982124,0.6149573156935568,0.012618418788300617
27,2000-01-02 03:00:00,0.0976270078546495,0.8571428571428571,0.045895247973575394,1.4296607664750955,0.004190901127678021
28,2000-01-02 04:00:00,0.0976270078546495,0.42857142857142855,0.04771928954616864,-0.21195225635208395,0.033157740443207843
29,2000-01-02 05:00:00,0.0976270078546495,0.14285714285714285,0.04954333111876193,-0.08033725576207178,0.0386115490713695
30,2000-01-02 06:00:00,0.0976270078546495,0.42857142857142855,0.0513673726913552,0.4053977840180792,0.017819227365611194
31,2000-01-02 07:00:00,0.0976270078546495,0.7142857142857143,0.05319141426394845,0.11860658523361353,0.01780591908507227
32,2000-01-02 08:00:00,0.0976270078546495,0.2857142857142857,0.055015455836541716,1.2544140683375582,0.008762408751521102
33,2000-01-02 09:00:00,0.0976270078546495,0.5714285714285714,0.05683949740913499,1.419102040788718,0.005574733642346947
34,2000-01-02 10:00:00,0.0976270078546495,0.8571428571428571,0.05866353898172826,-0.7438560828698322,0.036367093295557436
35,2000-01-02 11:00:00,0.0976270078546495,0.42857142857142855,0.06048758055432154,-2.5174371027954736,0.3283213132173291
36,2000-01-02 12:00:00,0.0976270078546495,0.14285714285714285,0.062311622126914795,-1.5070960235350006,0.15878354256862212
37,2000-01-02 13:00:00,0.0976270078546495,0.42857142857142855,0.06413566369950809,1.149076125381565,0.008363118894453696
38,2000-01-02 14:00:00,0.0976270078546495,0.7142857142857143,0.06595970527210132,-1.193578251944493,0.0652970906088205
39,2000-01-02 15:00:00,0.0976270078546495,0.2857142857142857,0.0677837468446946,1.1410424458433976,0.009689803724920459
40,2000-01-02 16:00:00,0.0976270078546495,0.5714285714285714,0.06960778841728786,1.5094450822654228,0.005028557715744851
41,2000-01-02 17:00:00,0.0976270078546495,0.8571428571428571,0.07143182998988114,1.0677751294644207,0.005866538884435087
42,2000-01-02 18:00:00,0.0976270078546495,0.42857142857142855,0.07325587156247441,-0.6865894771933623,0.05195494110533092
43,2000-01-02 19:00:00,0.0976270078546495,0.14285714285714285,0.07507991313506768,0.01487331605783535,0.03421979495983751
44,2000-01-02 20:00:00,0.0976270078546495,0.42857142857142855,0.07690395470766097,-0.37566589616476365,0.03793238230102752
45,2000-01-02 21:00:00,0.0976270078546495,0.7142857142857143,0.07872799628025422,-0.03822363744467267,0.02030413531809169
46,2000-01-02 22:00:00,0.0976270078546495,0.2857142857142857,0.08055203785284748,0.36797447414967926,0.02072568704380241
47,2000-01-02 23:00:00,0.0976270078546495,0.5714285714285714,0.08237607942544074,-0.04472370024755386,0.023489034566663024
48,2000-01-03 00:00:00,0.0976270078546495,0.8571428571428571,0.084200120998034,-0.3023751325193162,0.022797407037147843
49,2000-01-03 01:00:00,0.0976270078546495,0.42857142857142855,0.08602416257062728,-2.2244036022124187,0.2387513561953568
