,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_500_D_0_PolyTrend_7__1.0_0
0,2000-01-01,0.20552675214328775,0.42857142857142855,0.0,-0.07770456650883938,3.348640072101686
1,2000-01-02,0.20638790011680885,0.14285714285714285,0.0,1.0896301649283022,4.231121665798064
2,2000-01-03,0.20724982910639278,0.42857142857142855,0.0011342595463488636,0.09654266759327351,3.525744642713253
3,2000-01-04,0.20811253911203956,0.7142857142857143,0.0025777820976973283,1.4186671084676297,5.13588960185889
4,2000-01-05,0.20897603013374916,0.2857142857142857,0.004169028798612081,1.1682731374280053,4.4593789399704615
5,2000-01-06,0.2098403021715216,0.5714285714285714,0.005880252434289527,0.9471859464018728,4.526581530332065
6,2000-01-07,0.21070535522535688,0.8571428571428571,0.007649062259864597,1.0854870347559817,4.953230767279869
7,2000-01-08,0.211571189295255,0.42857142857142855,0.009440491065296827,2.3822244479133983,5.824054014741188
8,2000-01-09,0.21243780438121596,0.14285714285714285,0.01125083111944051,-0.40602373632291733,2.752768499930691
9,2000-01-10,0.21330520048323975,0.42857142857142855,0.013067551756288136,0.2664453411788736,3.7136359798856393
10,2000-01-11,0.21417337760132638,0.7142857142857143,0.014888408107371753,-1.3557137239186656,2.379880233971556
11,2000-01-12,0.21504233573547585,0.2857142857142857,0.016710787400233962,-0.11410253188685747,3.195611334858947
12,2000-01-13,0.21591207488568817,0.5714285714285714,0.01853462438467636,-0.844230864581227,2.7538908640135182
13,2000-01-14,0.21678259505196332,0.8571428571428571,0.020358665957269623,0.7056408100507655,4.592171386098665
14,2000-01-15,0.2176538962343013,0.42857142857142855,0.022182707529862896,-0.39878617335193706,3.061868316879465
15,2000-01-16,0.2185259784327021,0.14285714285714285,0.024006749102456162,-0.8271965334869942,2.350439794801116
16,2000-01-17,0.21939884164716575,0.42857142857142855,0.02583079067504943,-0.41574470158503485,3.050302817204418
17,2000-01-18,0.22027248587769224,0.7142857142857143,0.027654832247642695,-0.5245121937314283,3.22994729657543
18,2000-01-19,0.2211469111242816,0.2857142857142857,0.02947887382023597,0.8131012718382519,4.141687800392864
19,2000-01-20,0.22202211738693375,0.5714285714285714,0.03130291539282924,-0.2292506291606075,3.3877494329435365
20,2000-01-21,0.22289810466564874,0.8571428571428571,0.0331269569654225,2.161717373494259,6.0671317501639965
21,2000-01-22,0.22377487296042659,0.42857142857142855,0.03495099853801577,-0.9569314292805337,2.5226123286851463
22,2000-01-23,0.22465242227126728,0.14285714285714285,0.036775040110609045,0.06731083219488099,3.2638418953297093
23,2000-01-24,0.2255307525981708,0.42857142857142855,0.038599081683202315,0.20649883721106427,3.691446557959675
24,2000-01-25,0.22640986394113713,0.7142857142857143,0.04042312325579557,-0.45688132622556726,3.3164838331528887
25,2000-01-26,0.22728975630016632,0.2857142857142857,0.04224716482838883,-1.0599757640207523,2.287521900717898
26,2000-01-27,0.22817042967525836,0.5714285714285714,0.044071206400982124,0.6149573156935568,4.250873981094178
27,2000-01-28,0.22905188406641322,0.8571428571428571,0.045895247973575394,1.4296607664750955,5.35399721355375
28,2000-01-29,0.2299341194736309,0.42857142857142855,0.04771928954616864,-0.21195225635208395,3.2865190391349532
29,2000-01-30,0.23081713589691144,0.14285714285714285,0.04954333111876193,-0.08033725576207178,3.1351268120065536
30,2000-01-31,0.23170093333625483,0.42857142857142855,0.0513673726913552,0.4053977840180792,3.909283976512927
31,2000-02-01,0.23258551179166104,0.7142857142857143,0.05319141426394845,0.11860658523361353,3.910915683470747
32,2000-02-02,0.2334708712631301,0.2857142857142857,0.055015455836541716,1.2544140683375582,4.620861139047324
33,2000-02-03,0.23435701175066198,0.5714285714285714,0.05683949740913499,1.419102040788718,5.073973579272895
34,2000-02-04,0.2352439332542567,0.8571428571428571,0.05866353898172826,-0.7438560828698322,3.199440704404819
35,2000-02-05,0.23613163577391427,0.42857142857142855,0.06048758055432154,-2.5174371027954736,1.0
36,2000-02-06,0.23702011930963465,0.14285714285714285,0.062311622126914795,-1.5070960235350006,1.727339318654501
37,2000-02-07,0.23790938386141788,0.42857142857142855,0.06413566369950809,1.149076125381565,4.671939059409729
38,2000-02-08,0.23879942942926397,0.7142857142857143,0.06595970527210132,-1.193578251944493,2.617713054938396
39,2000-02-09,0.23969025601317287,0.2857142857142857,0.0677837468446946,1.1410424458433976,4.52647719231136
40,2000-02-10,0.24058186361314463,0.5714285714285714,0.06960778841728786,1.5094450822654228,5.183309763620236
41,2000-02-11,0.2414742522291792,0.8571428571428571,0.07143182998988114,1.0677751294644207,5.030070526722147
42,2000-02-12,0.24236742186127663,0.42857142857142855,0.07325587156247441,-0.6865894771933623,2.8498517026976264
43,2000-02-13,0.24326137250943689,0.14285714285714285,0.07507991313506768,0.01487331605783535,3.268318202455292
44,2000-02-14,0.24415610417366,0.42857142857142855,0.07690395470766097,-0.37566589616476365,3.166212049183795
