,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_500_D_0_LinearTrend_7__1.0_10
0,2000-01-01,0.43037873274483895,0.42857142857142855,0.0,-0.07770456650883938,3.446146528600751
1,2000-01-02,0.43057398676054826,0.14285714285714285,0.0,1.0896301649283022,4.327962228339316
2,2000-01-03,0.43076924077625756,0.42857142857142855,0.0011342595463488636,0.09654266759327351,3.621918530280631
3,2000-01-04,0.43096449479196686,0.7142857142857143,0.0025777820976973283,1.4186671084676297,5.231396033436331
4,2000-01-05,0.43115974880767616,0.2857142857142857,0.004169028798612081,1.1682731374280053,4.554217134541902
5,2000-01-06,0.43135500282338546,0.5714285714285714,0.005880252434289527,0.9471859464018728,4.6207507068814415
6,2000-01-07,0.43155025683909476,0.8571428571428571,0.007649062259864597,1.0854870347559817,5.046730144791121
7,2000-01-08,0.43174551085480406,0.42857142857142855,0.009440491065296827,2.3822244479133983,5.91688281219825
8,2000-01-09,0.43194076487051336,0.14285714285714285,0.01125083111944051,-0.40602373632291733,2.844925936317502
9,2000-01-10,0.43213601888622266,0.42857142857142855,0.013067551756288136,0.2664453411788736,3.8051212741861358
10,2000-01-11,0.43233127290193196,0.7142857142857143,0.014888408107371753,-1.3557137239186656,2.470692605169675
11,2000-01-12,0.43252652691764126,0.2857142857142857,0.016710787400233962,-0.11410253188685747,3.2857500019386263
12,2000-01-13,0.43272178093335056,0.5714285714285714,0.01853462438467636,-0.844230864581227,2.843355045958694
13,2000-01-14,0.43291703494905986,0.8571428571428571,0.020358665957269623,0.7056408100507655,4.680960301893275
14,2000-01-15,0.43311228896476917,0.42857142857142855,0.022182707529862896,-0.39878617335193706,3.149981185507446
15,2000-01-16,0.43330754298047847,0.14285714285714285,0.024006749102456162,-0.8271965334869942,2.437875835246406
16,2000-01-17,0.4335027969961877,0.42857142857142855,0.02583079067504943,-0.41574470158503485,3.1370612484509537
17,2000-01-18,0.433698051011897,0.7142857142857143,0.027654832247642695,-0.5245121937314283,3.3160273376071485
18,2000-01-19,0.4338933050276063,0.2857142857142857,0.02947887382023597,0.8131012718382519,4.2270886701937025
19,2000-01-20,0.4340885590433156,0.5714285714285714,0.03130291539282924,-0.2292506291606075,3.4724703504974315
20,2000-01-21,0.4342838130590249,0.8571428571428571,0.0331269569654225,2.161717373494259,6.1511719344548865
21,2000-01-22,0.4344790670747342,0.42857142857142855,0.03495099853801577,-0.9569314292805337,2.6059709986969675
22,2000-01-23,0.4346743210904435,0.14285714285714285,0.036775040110609045,0.06731083219488099,3.346518270046399
23,2000-01-24,0.4348695751061528,0.42857142857142855,0.038599081683202315,0.20649883721106427,3.7734398563651705
24,2000-01-25,0.4350648291218621,0.7142857142857143,0.04042312325579557,-0.45688132622556726,3.3977932742311276
25,2000-01-26,0.4352600831375714,0.2857142857142857,0.04224716482838883,-1.0599757640207523,2.3681467034528163
26,2000-01-27,0.4354553371532807,0.5714285714285714,0.044071206400982124,0.6149573156935568,4.330813364469714
27,2000-01-28,0.43565059116899,0.8571428571428571,0.045895247973575394,1.4296607664750955,5.433250396553841
28,2000-01-29,0.4358458451846993,0.42857142857142855,0.04771928954616864,-0.21195225635208395,3.3650852407435354
29,2000-01-30,0.4360410992004086,0.14285714285714285,0.04954333111876193,-0.08033725576207178,3.2130052512075644
30,2000-01-31,0.4362363532161179,0.42857142857142855,0.0513673726913552,0.4053977840180792,3.9864738722903033
31,2000-02-01,0.4364316072318272,0.7142857142857143,0.05319141426394845,0.11860658523361353,3.9874162548084264
32,2000-02-02,0.4366268612475365,0.2857142857142857,0.055015455836541716,1.2544140683375582,4.696671604929245
33,2000-02-03,0.4368221152632458,0.5714285714285714,0.05683949740913499,1.419102040788718,5.1490931586829936
34,2000-02-04,0.4370173692789551,0.8571428571428571,0.05866353898172826,-0.7438560828698322,3.273868616327031
35,2000-02-05,0.4372126232946644,0.42857142857142855,0.06048758055432154,-2.5174371027954736,1.0737354634182636
36,2000-02-06,0.4374078773103737,0.14285714285714285,0.062311622126914795,-1.5070960235350006,1.8003815525527536
37,2000-02-07,0.43760313132608303,0.42857142857142855,0.06413566369950809,1.149076125381565,4.744287282771907
38,2000-02-08,0.43779838534179233,0.7142857142857143,0.06595970527210132,-1.193578251944493,2.6893664867484377
39,2000-02-09,0.43799363935750163,0.2857142857142857,0.0677837468446946,1.1410424458433976,4.5974350515532025
40,2000-02-10,0.43818889337321093,0.5714285714285714,0.06960778841728786,1.5094450822654228,5.253571269277816
41,2000-02-11,0.43838414738892023,0.8571428571428571,0.07143182998988114,1.0677751294644207,5.099634897779402
42,2000-02-12,0.43857940140462953,0.42857142857142855,0.07325587156247441,-0.6865894771933623,2.9187181581384927
43,2000-02-13,0.43877465542033883,0.14285714285714285,0.07507991313506768,0.01487331605783535,3.3364859612637074
44,2000-02-14,0.43896990943604813,0.42857142857142855,0.07690395470766097,-0.37566589616476365,3.233680330343697
45,2000-02-15,0.43916516345175743,0.7142857142857143,0.07872799628025422,-0.03822363744467267,3.858856170366376
46,2000-02-16,0.43936041746746674,0.2857142857142857,0.08055203785284748,0.36797447414967926,3.838502148977602
47,2000-02-17,0.439555671483176,0.5714285714285714,0.08237607942544074,-0.04472370024755386,3.713537555882957
48,2000-02-18,0.4397509254988853,0.8571428571428571,0.084200120998034,-0.3023751325193162,3.743619704913783
49,2000-02-19,0.4399461795145946,0.42857142857142855,0.08602416257062728,-2.2244036022124187,1.3950391022375543
50,2000-02-20,0.4401414335303039,0.14285714285714285,0.08784820414322053,0.7240063590423036,4.059754073366293
51,2000-02-21,0.4403366875460132,0.42857142857142855,0.08967224571581382,0.35900276446988677,3.982484060096465
52,2000-02-22,0.4405319415617225,0.7142857142857143,0.0914962872884071,1.076121037518773,4.9873359144479394
53,2000-02-23,0.4407271955774318,0.2857142857142857,0.09332032886100039,0.1921408343855315,3.676803578331572
54,2000-02-24,0.4409224495931411,0.5714285714285714,0.09514437043359361,0.8529259575013671,4.6253222827499965
55,2000-02-25,0.4411177036088504,0.8571428571428571,0.09696841200618689,0.018357182609979702,4.078487089161197
56,2000-02-26,0.4413129576245597,0.42857142857142855,0.09879245357878016,0.42830356650802287,4.0618813400761145
57,2000-02-27,0.441508211640269,0.14285714285714285,0.10061649515137344,0.9962778345476014,4.346160617989709
58,2000-02-28,0.4417034656559783,0.42857142857142855,0.1024405367239667,-0.49114965590076143,3.146466708843935
59,2000-02-29,0.4418987196716876,0.7142857142857143,0.10426457829655997,0.7126781657427828,4.638028111790067
60,2000-03-01,0.4420939736873969,0.2857142857142857,0.10608861986915323,1.1133403496205336,4.612138162684692
61,2000-03-02,0.4422892277031062,0.5714285714285714,0.1079126614417465,-2.1536745863577726,1.632856808008974
62,2000-03-03,0.4424844817188155,0.8571428571428571,0.10973670301433977,-0.41611148243284046,3.6581534932364947
63,2000-03-04,0.4426797357345248,0.42857142857142855,0.11156074458693303,-1.070896991488979,2.57681585119723
64,2000-03-05,0.4428749897502341,0.14285714285714285,0.11338478615952631,0.22113880512865922,3.585156657688885
65,2000-03-06,0.4430702437659434,0.42857142857142855,0.11520882773211957,-1.1230571153785116,2.5286943184843027
66,2000-03-07,0.4432654977816527,0.7142857142857143,0.11703286930471285,-1.0507579569860566,2.888727058179346
67,2000-03-08,0.443460751797362,0.2857142857142857,0.11885691087730614,1.012079053328375,4.525011935510651
68,2000-03-09,0.4436560058130713,0.5714285714285714,0.12068095244989939,1.5437164304718984,5.344382893956763
69,2000-03-10,0.4438512598287806,0.8571428571428571,0.12250499402249265,-0.4021148892000868,3.6862851555873664
70,2000-03-11,0.4440465138444899,0.42857142857142855,0.12432903559508593,0.8647491011362722,4.5265970129405995
71,2000-03-12,0.4442417678601992,0.14285714285714285,0.12615307716767918,-0.22686922724655495,3.1512836944317892
72,2000-03-13,0.4444370218759085,0.42857142857142855,0.12797711874027246,0.8111602704819924,4.4770467734629245
