"Index","x"
"1999",40.9
"1999.08333333333",42.07
"1999.16666666667",51.32
"1999.25",50.15
"1999.33333333333",50.74
"1999.41666666667",53.08
"1999.5",45.67
"1999.58333333333",51.32
"1999.66666666667",54.54
"1999.75",54.93
"1999.83333333333",55.22
"1999.91666666667",52.59
"2000",48.8
"2000.08333333333",52.6
"2000.16666666667",60.8
"2000.25",56.4
"2000.33333333333",63.1
"2000.41666666667",64.5
"2000.5",51
"2000.58333333333",63.3
"2000.66666666667",63.2
"2000.75",63.4
"2000.83333333333",63.6
"2000.91666666667",56.4
"2001",59.5
"2001.08333333333",57.7
"2001.16666666667",67.4
"2001.25",61.6
"2001.33333333333",71.1
"2001.41666666667",67.1
"2001.5",58.3
"2001.58333333333",65.8
"2001.66666666667",65.7
"2001.75",72.9
"2001.83333333333",71.2
"2001.91666666667",58.9
"2002",61.2
"2002.08333333333",61.7
"2002.16666666667",66.9
"2002.25",74.1
"2002.33333333333",77.7
"2002.41666666667",70
"2002.5",65.5
"2002.58333333333",71.6
"2002.66666666667",76.8
"2002.75",81.5
"2002.83333333333",75
"2002.91666666667",65
"2003",66.5
"2003.08333333333",67.5
"2003.16666666667",78.1
"2003.25",78.2
"2003.33333333333",82.5
"2003.41666666667",78
"2003.5",72.3
"2003.58333333333",77.5
"2003.66666666667",86.6
"2003.75",90.2
"2003.83333333333",82.8
"2003.91666666667",76.5
"2004",72.4
"2004.08333333333",74.4
"2004.16666666667",90.4
"2004.25",87.9
"2004.33333333333",90.2
"2004.41666666667",87.5
"2004.5",80
"2004.58333333333",89.1
"2004.66666666667",95.9
"2004.75",93.5
"2004.83333333333",94.6
"2004.91666666667",89.4
"2005",80.1
"2005.08333333333",83.2
"2005.16666666667",98.6
"2005.25",98.8
"2005.33333333333",102.7
"2005.41666666667",101.2
"2005.5",86.3
"2005.58333333333",100.2
"2005.66666666667",106.4
"2005.75",103.9
"2005.83333333333",107.5
"2005.91666666667",99.8
"2006",90
"2006.08333333333",88.9
"2006.16666666667",111.9
"2006.25",102.6
"2006.33333333333",118.7
"2006.41666666667",114.4
"2006.5",95.2
"2006.58333333333",114
"2006.66666666667",116.1
"2006.75",118.8
"2006.83333333333",116.8
"2006.91666666667",104
"2007",102.2
"2007.08333333333",103.2
"2007.16666666667",120.1
"2007.25",113.5
"2007.33333333333",124.4
"2007.41666666667",121.6
"2007.5",103.1
"2007.58333333333",116.3
"2007.66666666667",116.9
"2007.75",126.9
"2007.83333333333",120.1
"2007.91666666667",100.8
"2008",107
"2008.08333333333",110.7
"2008.16666666667",112.2
"2008.25",122.8
"2008.33333333333",117
"2008.41666666667",113.7
"2008.5",107.3
"2008.58333333333",107
"2008.66666666667",118.9
"2008.75",111.1
"2008.83333333333",95.8
"2008.91666666667",84
"2009",76.5
"2009.08333333333",74.6
"2009.16666666667",83.7
"2009.25",78.5
"2009.33333333333",80.8
"2009.41666666667",81.8
"2009.5",77.7
"2009.58333333333",81.4
"2009.66666666667",87.8
"2009.75",87.3
"2009.83333333333",86.5
"2009.91666666667",77.4
"2010",74.9
"2010.08333333333",78.3
"2010.16666666667",96.9
"2010.25",95.4
"2010.33333333333",99.9
"2010.41666666667",99.8
"2010.5",92.4
"2010.58333333333",101.3
"2010.66666666667",115.3
"2010.75",118.3
"2010.83333333333",118.6
"2010.91666666667",108.9
"2011",106
"2011.08333333333",105.8
"2011.16666666667",131.7
"2011.25",120.7
"2011.33333333333",132
"2011.41666666667",123.9
"2011.5",112
"2011.58333333333",133.3
"2011.66666666667",130.7
"2011.75",129.8
"2011.83333333333",129.7
"2011.91666666667",115.5
"2012",114.8
"2012.08333333333",111.7
"2012.16666666667",129.6
"2012.25",121
"2012.33333333333",134.5
"2012.41666666667",132.8
"2012.5",111.4
"2012.58333333333",129
"2012.66666666667",131.6
"2012.75",134.5
"2012.83333333333",133.1
"2012.91666666667",112.1
"2013",118.5
"2013.08333333333",114.6
"2013.16666666667",127.7
"2013.25",129.9
"2013.33333333333",139.7
"2013.41666666667",127.5
"2013.5",118.5
"2013.58333333333",124.9
"2013.66666666667",133
"2013.75",142.8
"2013.83333333333",133.7
"2013.91666666667",112.4
