"Index","x"
"1999",75.82
"1999.08333333333",75.63
"1999.16666666667",89.35
"1999.25",80.93
"1999.33333333333",79.7
"1999.41666666667",87.74
"1999.5",81.12
"1999.58333333333",75.72
"1999.66666666667",89.64
"1999.75",90.11
"1999.83333333333",92.66
"1999.91666666667",90.2
"2000",81.5
"2000.08333333333",85.66
"2000.16666666667",95.98
"2000.25",84.62
"2000.33333333333",95.22
"2000.41666666667",90.11
"2000.5",83.86
"2000.58333333333",86.13
"2000.66666666667",93.89
"2000.75",99.29
"2000.83333333333",97.96
"2000.91666666667",87.46
"2001",86.61
"2001.08333333333",85.09
"2001.16666666667",95.41
"2001.25",86.32
"2001.33333333333",94.08
"2001.41666666667",92.29
"2001.5",85.28
"2001.58333333333",86.04
"2001.66666666667",90.01
"2001.75",99.2
"2001.83333333333",96.07
"2001.91666666667",84.05
"2002",87.08
"2002.08333333333",84.05
"2002.16666666667",92.76
"2002.25",89.35
"2002.33333333333",92.38
"2002.41666666667",92.1
"2002.5",88.03
"2002.58333333333",83.96
"2002.66666666667",92.57
"2002.75",100.05
"2002.83333333333",94.84
"2002.91666666667",84.34
"2003",87.36
"2003.08333333333",85.19
"2003.16666666667",92.48
"2003.25",88.97
"2003.33333333333",88.88
"2003.41666666667",89.45
"2003.5",85.94
"2003.58333333333",79.13
"2003.66666666667",93.8
"2003.75",99.01
"2003.83333333333",91.91
"2003.91666666667",89.16
"2004",85.94
"2004.08333333333",85.75
"2004.16666666667",98.82
"2004.25",92.1
"2004.33333333333",89.16
"2004.41666666667",99.38
"2004.5",90.58
"2004.58333333333",81.5
"2004.66666666667",97.4
"2004.75",97.02
"2004.83333333333",98.53
"2004.91666666667",95.5
"2005",89.16
"2005.08333333333",88.59
"2005.16666666667",99.1
"2005.25",95.6
"2005.33333333333",92.38
"2005.41666666667",100.14
"2005.5",88.69
"2005.58333333333",86.32
"2005.66666666667",100.62
"2005.75",97.87
"2005.83333333333",101.66
"2005.91666666667",95.79
"2006",91.72
"2006.08333333333",91.34
"2006.16666666667",104.59
"2006.25",93.61
"2006.33333333333",100.05
"2006.41666666667",103.08
"2006.5",90.49
"2006.58333333333",90.39
"2006.66666666667",100.99
"2006.75",105.35
"2006.83333333333",106.96
"2006.91666666667",97.3
"2007",100.99
"2007.08333333333",99.76
"2007.16666666667",110.08
"2007.25",100.52
"2007.33333333333",104.5
"2007.41666666667",107.43
"2007.5",98.06
"2007.58333333333",96.73
"2007.66666666667",104.21
"2007.75",113.01
"2007.83333333333",111.22
"2007.91666666667",99.01
"2008",103.36
"2008.08333333333",104.12
"2008.16666666667",104.5
"2008.25",106.67
"2008.33333333333",102.41
"2008.41666666667",107.81
"2008.5",98.63
"2008.58333333333",90.68
"2008.66666666667",107.52
"2008.75",110.46
"2008.83333333333",98.63
"2008.91666666667",93.23
"2009",88.41
"2009.08333333333",87.46
"2009.16666666667",96.55
"2009.25",90.68
"2009.33333333333",89.64
"2009.41666666667",96.83
"2009.5",91.62
"2009.58333333333",82.35
"2009.66666666667",100.33
"2009.75",100.8
"2009.83333333333",99.38
"2009.91666666667",97.68
"2010",90.8
"2010.08333333333",91.6
"2010.16666666667",108
"2010.25",98.4
"2010.33333333333",95.6
"2010.41666666667",106.4
"2010.5",96
"2010.58333333333",90.5
"2010.66666666667",105.3
"2010.75",103.7
"2010.83333333333",109.3
"2010.91666666667",104.4
"2011",98.5
"2011.08333333333",101.2
"2011.16666666667",112.6
"2011.25",100.4
"2011.33333333333",106.2
"2011.41666666667",103.6
"2011.5",96.3
"2011.58333333333",94.9
"2011.66666666667",108.7
"2011.75",104.4
"2011.83333333333",108.9
"2011.91666666667",104
"2012",100.4
"2012.08333333333",100.6
"2012.16666666667",112
"2012.25",98.4
"2012.33333333333",103.5
"2012.41666666667",105.7
"2012.5",97.1
"2012.58333333333",96.2
"2012.66666666667",102.4
"2012.75",107.9
"2012.83333333333",109.5
"2012.91666666667",97.2
"2013",98.7
"2013.08333333333",95.8
"2013.16666666667",104.2
"2013.25",98.1
"2013.33333333333",102
"2013.41666666667",102
"2013.5",98.4
"2013.58333333333",92.9
"2013.66666666667",104.5
"2013.75",110
"2013.83333333333",107.7
"2013.91666666667",103.6
