"Index","x"
"2000",58.43
"2000.08333333333",64.8
"2000.16666666667",73.79
"2000.25",65.03
"2000.33333333333",72.99
"2000.41666666667",71.11
"2000.5",58.21
"2000.58333333333",63.98
"2000.66666666667",74.97
"2000.75",74.91
"2000.83333333333",75.03
"2000.91666666667",68.31
"2001",72.55
"2001.08333333333",72.38
"2001.16666666667",79.57
"2001.25",70.74
"2001.33333333333",76.38
"2001.41666666667",79.73
"2001.5",64.24
"2001.58333333333",67.91
"2001.66666666667",74.09
"2001.75",78.48
"2001.83333333333",73.38
"2001.91666666667",65.36
"2002",69.9
"2002.08333333333",69.57
"2002.16666666667",76.81
"2002.25",75.57
"2002.33333333333",73.96
"2002.41666666667",75.98
"2002.5",68.09
"2002.58333333333",65.46
"2002.66666666667",76.94
"2002.75",81.69
"2002.83333333333",73.59
"2002.91666666667",68.68
"2003",73.25
"2003.08333333333",71.47
"2003.16666666667",78.26
"2003.25",76.51
"2003.33333333333",71.75
"2003.41666666667",77.63
"2003.5",70.04
"2003.58333333333",64.05
"2003.66666666667",81.3
"2003.75",82.55
"2003.83333333333",73.07
"2003.91666666667",78.07
"2004",70.68
"2004.08333333333",74.89
"2004.16666666667",88.02
"2004.25",81.32
"2004.33333333333",75.71
"2004.41666666667",89.84
"2004.5",74.59
"2004.58333333333",74.86
"2004.66666666667",90.05
"2004.75",88.11
"2004.83333333333",84.86
"2004.91666666667",87.72
"2005",80.48
"2005.08333333333",79.05
"2005.16666666667",89.87
"2005.25",86.31
"2005.33333333333",81.14
"2005.41666666667",92.36
"2005.5",71.81
"2005.58333333333",76.12
"2005.66666666667",92.45
"2005.75",87.01
"2005.83333333333",89.45
"2005.91666666667",88.71
"2006",83.75
"2006.08333333333",84.86
"2006.16666666667",99.01
"2006.25",84.56
"2006.33333333333",92.72
"2006.41666666667",97.64
"2006.5",77.98
"2006.58333333333",81.86
"2006.66666666667",96.45
"2006.75",99.85
"2006.83333333333",96.15
"2006.91666666667",90.53
"2007",91.43
"2007.08333333333",89.7
"2007.16666666667",102.69
"2007.25",91.52
"2007.33333333333",96.17
"2007.41666666667",104.53
"2007.5",90.27
"2007.58333333333",90.27
"2007.66666666667",100.4
"2007.75",111.31
"2007.83333333333",101.32
"2007.91666666667",94.44
"2008",100.44
"2008.08333333333",102.05
"2008.16666666667",104.29
"2008.25",108.75
"2008.33333333333",101.31
"2008.41666666667",108.93
"2008.5",98.52
"2008.58333333333",88.84
"2008.66666666667",111.79
"2008.75",109.56
"2008.83333333333",92.45
"2008.91666666667",94.5
"2009",80.83
"2009.08333333333",83.68
"2009.16666666667",94.18
"2009.25",86.24
"2009.33333333333",89.03
"2009.41666666667",94.66
"2009.5",81.9
"2009.58333333333",80.23
"2009.66666666667",96.51
"2009.75",95.56
"2009.83333333333",91.9
"2009.91666666667",89.85
"2010",86.52
"2010.08333333333",94.57
"2010.16666666667",107.05
"2010.25",98.21
"2010.33333333333",94.57
"2010.41666666667",111.11
"2010.5",91.72
"2010.58333333333",91.27
"2010.66666666667",110.69
"2010.75",106.33
"2010.83333333333",105.1
"2010.91666666667",102.85
"2011",97.62
"2011.08333333333",103.84
"2011.16666666667",124.39
"2011.25",103.88
"2011.33333333333",111.97
"2011.41666666667",108.52
"2011.5",91.57
"2011.58333333333",101.05
"2011.66666666667",115.12
"2011.75",106.76
"2011.83333333333",104.09
"2011.91666666667",101.44
"2012",97.45
"2012.08333333333",100.65
"2012.16666666667",118.19
"2012.25",98.38
"2012.33333333333",101.35
"2012.41666666667",109.51
"2012.5",96.9
"2012.58333333333",97.32
"2012.66666666667",106.72
"2012.75",110.79
"2012.83333333333",104.16
"2012.91666666667",100.52
"2013",96.61
"2013.08333333333",95.03
"2013.16666666667",107.22
"2013.25",106.36
"2013.33333333333",105.14
"2013.41666666667",109.77
"2013.5",102.97
"2013.58333333333",92.74
"2013.66666666667",109.35
"2013.75",115.17
"2013.83333333333",105.58
"2013.91666666667",101.91
