"Index","x"
"1981",72.99
"1981.08333333333",73.45
"1981.16666666667",73.9
"1981.25",74.42
"1981.33333333333",74.92
"1981.41666666667",75.33
"1981.5",75.81
"1981.58333333333",76.15
"1981.66666666667",76.72
"1981.75",77.41
"1981.83333333333",78.01
"1981.91666666667",78.58
"1982",80.31
"1982.08333333333",81.36
"1982.16666666667",82
"1982.25",82.72
"1982.33333333333",83.48
"1982.41666666667",83.64
"1982.5",83.82
"1982.58333333333",83.99
"1982.66666666667",84.27
"1982.75",84.59
"1982.83333333333",84.75
"1982.91666666667",84.81
"1983",86.17
"1983.08333333333",86.77
"1983.16666666667",87.26
"1983.25",87.56
"1983.33333333333",88.12
"1983.41666666667",88.61
"1983.5",88.98
"1983.58333333333",89.29
"1983.66666666667",89.8
"1983.75",90.18
"1983.83333333333",90.56
"1983.91666666667",90.88
"1984",92.52
"1984.08333333333",93.1
"1984.16666666667",93.52
"1984.25",94
"1984.33333333333",94.39
"1984.41666666667",94.75
"1984.5",95.1
"1984.58333333333",95.4
"1984.66666666667",95.72
"1984.75",95.96
"1984.83333333333",96.2
"1984.91666666667",96.47
"1985",97.6
"1985.08333333333",98.2
"1985.16666666667",98.68
"1985.25",99.45
"1985.33333333333",99.78
"1985.41666666667",100.03
"1985.5",100.44
"1985.58333333333",100.58
"1985.66666666667",100.82
"1985.75",101.15
"1985.83333333333",101.29
"1985.91666666667",101.69
"1986",102.55
"1986.08333333333",102.99
"1986.16666666667",103.18
"1986.25",103.43
"1986.33333333333",103.58
"1986.41666666667",103.78
"1986.5",104.05
"1986.58333333333",104.21
"1986.66666666667",104.43
"1986.75",104.53
"1986.83333333333",104.74
"1986.91666666667",104.79
"1987",105.36
"1987.08333333333",105.47
"1987.16666666667",105.5
"1987.25",105.73
"1987.33333333333",105.88
"1987.41666666667",105.82
"1987.5",106
"1987.58333333333",106.17
"1987.66666666667",106.26
"1987.75",106.51
"1987.83333333333",106.56
"1987.91666666667",106.65
"1988",107.05
"1988.08333333333",107.36
"1988.16666666667",107.67
"1988.25",108.27
"1988.33333333333",108.8
"1988.41666666667",109.14
"1988.5",109.42
"1988.58333333333",109.79
"1988.66666666667",110.15
"1988.75",110.66
"1988.83333333333",110.91
"1988.91666666667",111.33
"1989",112.41
"1989.08333333333",113.1
"1989.16666666667",113.58
"1989.25",114.32
"1989.33333333333",114.73
"1989.41666666667",114.96
"1989.5",115.05
"1989.58333333333",115.2
"1989.66666666667",115.67
"1989.75",115.99
"1989.83333333333",116.24
"1989.91666666667",116.39
"1990",117.07
"1990.08333333333",117.39
"1990.16666666667",117.76
"1990.25",118.12
"1990.33333333333",118.43
"1990.41666666667",118.65
"1990.5",118.88
"1990.58333333333",119.08
"1990.66666666667",119.25
"1990.75",119.61
"1990.83333333333",119.74
"1990.91666666667",119.87
"1991",120.91
"1991.08333333333",121.4
"1991.16666666667",121.58
"1991.25",121.7
"1991.33333333333",121.87
"1991.41666666667",122.11
"1991.5",122.33
"1991.58333333333",122.41
"1991.66666666667",122.82
"1991.75",123.05
"1991.83333333333",123.27
"1991.91666666667",123.39
"1992",124.01
"1992.08333333333",124.27
"1992.16666666667",124.51
"1992.25",124.95
"1992.33333333333",125.23
"1992.41666666667",125.32
"1992.5",125.46
"1992.58333333333",125.59
"1992.66666666667",125.75
"1992.75",125.93
"1992.83333333333",126.01
"1992.91666666667",126.04
"1993",126.51
