"Index","x"
"2000",92.6
"2000.08333333333",99.2
"2000.16666666667",111.5
"2000.25",106
"2000.33333333333",112.4
"2000.41666666667",117.9
"2000.5",114.2
"2000.58333333333",73.9
"2000.66666666667",103.3
"2000.75",105.8
"2000.83333333333",100.8
"2000.91666666667",93.2
"2001",98.7
"2001.08333333333",96.5
"2001.16666666667",113
"2001.25",106.9
"2001.33333333333",119.3
"2001.41666666667",117.9
"2001.5",122.4
"2001.58333333333",77.4
"2001.66666666667",113.6
"2001.75",115.7
"2001.83333333333",109.1
"2001.91666666667",104.4
"2002",95.3
"2002.08333333333",97.1
"2002.16666666667",111
"2002.25",116.2
"2002.33333333333",114.2
"2002.41666666667",113
"2002.5",127.9
"2002.58333333333",80.1
"2002.66666666667",111.2
"2002.75",114.1
"2002.83333333333",107.6
"2002.91666666667",108.5
"2003",102.7
"2003.08333333333",99.7
"2003.16666666667",107.8
"2003.25",107.6
"2003.33333333333",114.9
"2003.41666666667",112.9
"2003.5",121.9
"2003.58333333333",73.7
"2003.66666666667",109.3
"2003.75",112.4
"2003.83333333333",105.9
"2003.91666666667",106.8
"2004",101.5
"2004.08333333333",100.6
"2004.16666666667",118.5
"2004.25",112.4
"2004.33333333333",112.4
"2004.41666666667",120.2
"2004.5",120.6
"2004.58333333333",72.5
"2004.66666666667",111
"2004.75",107.5
"2004.83333333333",110.4
"2004.91666666667",109.9
"2005",96.1
"2005.08333333333",101
"2005.16666666667",115
"2005.25",112
"2005.33333333333",112.7
"2005.41666666667",115.9
"2005.5",117.6
"2005.58333333333",78
"2005.66666666667",112.1
"2005.75",108.1
"2005.83333333333",110
"2005.91666666667",110.6
"2006",94.7
"2006.08333333333",96
"2006.16666666667",109.2
"2006.25",99.5
"2006.33333333333",115.9
"2006.41666666667",117.4
"2006.5",116.9
"2006.58333333333",82.5
"2006.66666666667",114.3
"2006.75",113
"2006.83333333333",110.3
"2006.91666666667",109.8
"2007",97.5
"2007.08333333333",97.5
"2007.16666666667",114.8
"2007.25",103.4
"2007.33333333333",121.2
"2007.41666666667",122.3
"2007.5",128.7
"2007.58333333333",80.3
"2007.66666666667",116.5
"2007.75",120.3
"2007.83333333333",121.4
"2007.91666666667",118.6
"2008",105
"2008.08333333333",108.8
"2008.16666666667",114.7
"2008.25",117.4
"2008.33333333333",128.4
"2008.41666666667",127.2
"2008.5",137.9
"2008.58333333333",77
"2008.66666666667",124
"2008.75",122.9
"2008.83333333333",118
"2008.91666666667",119.1
"2009",94.7
"2009.08333333333",98.6
"2009.16666666667",102.1
"2009.25",101.1
"2009.33333333333",109
"2009.41666666667",113.3
"2009.5",123.6
"2009.58333333333",67.8
"2009.66666666667",109.7
"2009.75",106.1
"2009.83333333333",107.6
"2009.91666666667",106
"2010",88.7
"2010.08333333333",91.2
"2010.16666666667",108.2
"2010.25",96.7
"2010.33333333333",107.6
"2010.41666666667",111.3
"2010.5",114.8
"2010.58333333333",66.2
"2010.66666666667",109.1
"2010.75",100.7
"2010.83333333333",103.5
"2010.91666666667",102.1
"2011",83.2
"2011.08333333333",87.4
"2011.16666666667",96.1
"2011.25",90.1
"2011.33333333333",102.2
"2011.41666666667",101.1
"2011.5",101.3
"2011.58333333333",64.3
"2011.66666666667",95.8
"2011.75",90.7
"2011.83333333333",90.7
"2011.91666666667",91.6
"2012",73.7
"2012.08333333333",79.7
"2012.16666666667",84.4
"2012.25",84.8
"2012.33333333333",94.1
"2012.41666666667",88.1
"2012.5",93.8
"2012.58333333333",59.7
"2012.66666666667",83.9
"2012.75",84.9
"2012.83333333333",83
"2012.91666666667",76.5
"2013",66.7
"2013.08333333333",67.5
"2013.16666666667",68.1
"2013.25",76.8
"2013.33333333333",77.4
"2013.41666666667",75.2
"2013.5",84.5
"2013.58333333333",56.7
"2013.66666666667",73.8
"2013.75",75.2
"2013.83333333333",68.8
"2013.91666666667",70
