"Index","x"
"1990",67.96
"1990.08333333333",68.49
"1990.16666666667",68.63
"1990.25",68.77
"1990.33333333333",68.88
"1990.41666666667",68.97
"1990.5",69.11
"1990.58333333333",69.26
"1990.66666666667",69.41
"1990.75",69.55
"1990.83333333333",69.7
"1990.91666666667",69.81
"1991",70.07
"1991.08333333333",70.23
"1991.16666666667",70.44
"1991.25",70.62
"1991.33333333333",70.78
"1991.41666666667",70.93
"1991.5",71.06
"1991.58333333333",71.27
"1991.66666666667",71.42
"1991.75",71.66
"1991.83333333333",72.05
"1991.91666666667",72.33
"1992",72.67
"1992.08333333333",73
"1992.16666666667",73.41
"1992.25",73.66
"1992.33333333333",73.97
"1992.41666666667",74.11
"1992.5",74.25
"1992.58333333333",74.39
"1992.66666666667",74.56
"1992.75",74.69
"1992.83333333333",74.78
"1992.91666666667",75.02
"1993",75.6
"1993.08333333333",75.91
"1993.16666666667",76.06
"1993.25",76.21
"1993.33333333333",76.36
"1993.41666666667",76.6
"1993.5",76.73
"1993.58333333333",76.82
"1993.66666666667",76.94
"1993.75",77.04
"1993.83333333333",77.16
"1993.91666666667",77.27
"1994",77.74
"1994.08333333333",78.05
"1994.16666666667",78.22
"1994.25",78.27
"1994.33333333333",78.45
"1994.41666666667",78.49
"1994.5",78.58
"1994.58333333333",78.78
"1994.66666666667",79.07
"1994.75",79.22
"1994.83333333333",79.52
"1994.91666666667",79.65
"1995",79.89
"1995.08333333333",80.1
"1995.16666666667",80.41
"1995.25",80.53
"1995.33333333333",80.65
"1995.41666666667",80.72
"1995.5",80.84
"1995.58333333333",81.08
"1995.66666666667",81.18
"1995.75",81.28
"1995.83333333333",81.36
"1995.91666666667",81.44
"1996",81.88
"1996.08333333333",82.08
"1996.16666666667",82.25
"1996.25",82.32
"1996.33333333333",82.33
"1996.41666666667",82.38
"1996.5",82.43
"1996.58333333333",82.49
"1996.66666666667",82.54
"1996.75",82.56
"1996.83333333333",82.75
"1996.91666666667",82.91
"1997",83.14
"1997.08333333333",83.19
"1997.16666666667",83.33
"1997.25",83.36
"1997.33333333333",83.42
"1997.41666666667",83.53
"1997.5",83.62
"1997.58333333333",83.72
"1997.66666666667",83.88
"1997.75",83.94
"1997.83333333333",83.98
"1997.91666666667",84.04
"1998",84.23
"1998.08333333333",84.29
"1998.16666666667",84.51
"1998.25",84.54
"1998.33333333333",84.86
"1998.41666666667",84.89
"1998.5",84.92
"1998.58333333333",84.96
"1998.66666666667",84.97
"1998.75",85.02
"1998.83333333333",85.02
"1998.91666666667",84.99
"1999",85.28
