"Index","x"
"2000",106.29
"2000.08333333333",120.87
"2000.16666666667",133.69
"2000.25",130.13
"2000.33333333333",136.88
"2000.41666666667",141.51
"2000.5",138.97
"2000.58333333333",118.33
"2000.66666666667",135.58
"2000.75",130.5
"2000.83333333333",129.9
"2000.91666666667",119.68
"2001",112.04
"2001.08333333333",114.48
"2001.16666666667",131.66
"2001.25",114.72
"2001.33333333333",133.46
"2001.41666666667",133.68
"2001.5",132.73
"2001.58333333333",112.22
"2001.66666666667",126.02
"2001.75",130.19
"2001.83333333333",126.24
"2001.91666666667",104.25
"2002",104.06
"2002.08333333333",114.19
"2002.16666666667",122.32
"2002.25",130.31
"2002.33333333333",121.31
"2002.41666666667",128.69
"2002.5",136.66
"2002.58333333333",107.88
"2002.66666666667",125.53
"2002.75",127.73
"2002.83333333333",123.53
"2002.91666666667",113.14
"2003",106.15
"2003.08333333333",107.44
"2003.16666666667",117.86
"2003.25",119.04
"2003.33333333333",130.48
"2003.41666666667",129.88
"2003.5",139.14
"2003.58333333333",99.24
"2003.66666666667",134.68
"2003.75",127.34
"2003.83333333333",118.27
"2003.91666666667",117.96
"2004",102.82
"2004.08333333333",107.79
"2004.16666666667",128.87
"2004.25",121.97
"2004.33333333333",131.91
"2004.41666666667",133.33
"2004.5",141.34
"2004.58333333333",102.2
"2004.66666666667",132.91
"2004.75",115.16
"2004.83333333333",121.68
"2004.91666666667",116.1
"2005",101.05
"2005.08333333333",110.35
"2005.16666666667",118.42
"2005.25",117.34
"2005.33333333333",127.08
"2005.41666666667",128.2
"2005.5",129.65
"2005.58333333333",106.76
"2005.66666666667",133.33
"2005.75",121.42
"2005.83333333333",121.99
"2005.91666666667",115.29
"2006",101.25
"2006.08333333333",110.94
"2006.16666666667",127.96
"2006.25",118.41
"2006.33333333333",133.39
"2006.41666666667",135.66
"2006.5",134.34
"2006.58333333333",109.51
"2006.66666666667",130.49
"2006.75",124.26
"2006.83333333333",118.62
"2006.91666666667",114.48
"2007",111.31
"2007.08333333333",113.6
"2007.16666666667",131.27
"2007.25",116.92
"2007.33333333333",135.88
"2007.41666666667",135.82
"2007.5",137.33
"2007.58333333333",110.34
"2007.66666666667",129.85
"2007.75",129.62
"2007.83333333333",124.98
"2007.91666666667",114.02
"2008",110.98
"2008.08333333333",112.2
"2008.16666666667",120.05
"2008.25",122.12
"2008.33333333333",124.96
"2008.41666666667",130.24
"2008.5",136.4
"2008.58333333333",102.86
"2008.66666666667",126.66
"2008.75",118.83
"2008.83333333333",109.46
"2008.91666666667",105.37
"2009",93.25
"2009.08333333333",100.93
"2009.16666666667",106.08
"2009.25",105.39
"2009.33333333333",112.8
"2009.41666666667",118.14
"2009.5",122.93
"2009.58333333333",93.42
"2009.66666666667",113.73
"2009.75",105.21
"2009.83333333333",103.26
"2009.91666666667",98.75
"2010",85.89
"2010.08333333333",87.91
"2010.16666666667",107.9
"2010.25",96.3
"2010.33333333333",105.81
"2010.41666666667",111.89
"2010.5",111.26
"2010.58333333333",93.07
"2010.66666666667",103.15
"2010.75",98.86
"2010.83333333333",99.57
"2010.91666666667",98.39
"2011",82.45
"2011.08333333333",85.79
"2011.16666666667",95.4
"2011.25",86.76
"2011.33333333333",98.05
"2011.41666666667",98.34
"2011.5",106.89
"2011.58333333333",83.46
"2011.66666666667",102.22
"2011.75",86.1
"2011.83333333333",87.85
"2011.91666666667",83.33
"2012",76.39
"2012.08333333333",76.74
"2012.16666666667",90.87
"2012.25",81.74
"2012.33333333333",94.49
"2012.41666666667",93.41
"2012.5",99.99
"2012.58333333333",85.24
"2012.66666666667",92.44
"2012.75",93.17
"2012.83333333333",87.15
"2012.91666666667",79.74
"2013",77.61
"2013.08333333333",75.51
"2013.16666666667",86.1
"2013.25",91.16
"2013.33333333333",88.09
"2013.41666666667",93.92
"2013.5",99.05
"2013.58333333333",81.85
"2013.66666666667",89.96
"2013.75",86.59
"2013.83333333333",83.41
"2013.91666666667",78.97
