"Index","x"
"2000",40.07
"2000.08333333333",44.39
"2000.16666666667",50.15
"2000.25",47.33
"2000.33333333333",46.35
"2000.41666666667",44.58
"2000.5",44.32
"2000.58333333333",45.04
"2000.66666666667",47.4
"2000.75",51.13
"2000.83333333333",51.59
"2000.91666666667",44.06
"2001",44.45
"2001.08333333333",45.11
"2001.16666666667",51.52
"2001.25",46.94
"2001.33333333333",50.74
"2001.41666666667",51.59
"2001.5",46.88
"2001.58333333333",46.94
"2001.66666666667",49.69
"2001.75",54.08
"2001.83333333333",50.93
"2001.91666666667",40
"2002",42.29
"2002.08333333333",49.1
"2002.16666666667",49.69
"2002.25",50.93
"2002.33333333333",55.12
"2002.41666666667",55.32
"2002.5",53.49
"2002.58333333333",51.59
"2002.66666666667",55.45
"2002.75",58.92
"2002.83333333333",59.97
"2002.91666666667",51.39
"2003",54.86
"2003.08333333333",57.61
"2003.16666666667",62.39
"2003.25",59.51
"2003.33333333333",63.11
"2003.41666666667",65.93
"2003.5",64.42
"2003.58333333333",59.97
"2003.66666666667",68.61
"2003.75",73.19
"2003.83333333333",72.02
"2003.91666666667",68.02
"2004",56.7
"2004.08333333333",64.62
"2004.16666666667",69
"2004.25",65.21
"2004.33333333333",67.63
"2004.41666666667",67.63
"2004.5",61.93
"2004.58333333333",62.19
"2004.66666666667",69.13
"2004.75",71.82
"2004.83333333333",69.33
"2004.91666666667",71.69
"2005",57.09
"2005.08333333333",59.9
"2005.16666666667",65.86
"2005.25",64.36
"2005.33333333333",66.97
"2005.41666666667",67.56
"2005.5",60.75
"2005.58333333333",61.02
"2005.66666666667",68.28
"2005.75",72.21
"2005.83333333333",74.57
"2005.91666666667",66.91
"2006",67.3
"2006.08333333333",67.24
"2006.16666666667",79.41
"2006.25",71.16
"2006.33333333333",80.33
"2006.41666666667",81.64
"2006.5",75.35
"2006.58333333333",79.22
"2006.66666666667",87.07
"2006.75",92.57
"2006.83333333333",91.46
"2006.91666666667",78.17
"2007",87.4
"2007.08333333333",85.11
"2007.16666666667",97.55
"2007.25",89.95
"2007.33333333333",100.36
"2007.41666666667",96.83
"2007.5",87.47
"2007.58333333333",89.69
"2007.66666666667",102.92
"2007.75",112.15
"2007.83333333333",114.77
"2007.91666666667",88.58
"2008",107.7
"2008.08333333333",113.9
"2008.16666666667",112.3
"2008.25",123.5
"2008.33333333333",119.8
"2008.41666666667",127.8
"2008.5",115.3
"2008.58333333333",97.9
"2008.66666666667",117.2
"2008.75",121.1
"2008.83333333333",110.4
"2008.91666666667",77.8
"2009",72.4
"2009.08333333333",81.7
"2009.16666666667",94.3
"2009.25",89.4
"2009.33333333333",86.3
"2009.41666666667",97.2
"2009.5",88.2
"2009.58333333333",88.6
"2009.66666666667",102.9
"2009.75",106.9
"2009.83333333333",100.1
"2009.91666666667",84.9
"2010",80.9
"2010.08333333333",91.1
"2010.16666666667",106.3
"2010.25",98.1
"2010.33333333333",99.9
"2010.41666666667",105.5
"2010.5",92.2
"2010.58333333333",92
"2010.66666666667",107.7
"2010.75",112.9
"2010.83333333333",114.9
"2010.91666666667",98.3
"2011",96.3
"2011.08333333333",99.8
"2011.16666666667",116
"2011.25",107.5
"2011.33333333333",114.1
"2011.41666666667",113.5
"2011.5",93.2
"2011.58333333333",97.4
"2011.66666666667",114.5
"2011.75",118.5
"2011.83333333333",115.8
"2011.91666666667",99.3
"2012",106.2
"2012.08333333333",114.4
"2012.16666666667",129.5
"2012.25",120.1
"2012.33333333333",131.9
"2012.41666666667",125.7
"2012.5",110.7
"2012.58333333333",111.1
"2012.66666666667",126.2
"2012.75",133.8
"2012.83333333333",128.5
"2012.91666666667",93.9
"2013",111.6
"2013.08333333333",116.3
"2013.16666666667",123.4
"2013.25",131.5
"2013.33333333333",133.8
"2013.41666666667",127.8
"2013.5",117.3
"2013.58333333333",116.4
"2013.66666666667",138.3
"2013.75",147.1
"2013.83333333333",145.5
"2013.91666666667",112
