,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_250_H_0_poly_7_exp_1.0_0
0,2000-01-01 00:00:00,0,0.42857142857142855,0.0,-0.07770456650883938,0.036197784083826005,0.036197784083826005
1,2000-01-01 01:00:00,0,0.14285714285714285,0.0,1.0896301649283022,0.014989912248298935,0.014989912248298935
2,2000-01-01 02:00:00,0,0.42857142857142855,0.002268519092697727,0.09654266759327351,0.03034046046423688,0.03034046046423688
3,2000-01-01 03:00:00,0,0.7142857142857143,0.005155564195394657,1.4186671084676297,0.0060602822743248035,0.0060602822743248035
4,2000-01-01 04:00:00,0,0.2857142857142857,0.008338057597224162,1.1682731374280053,0.01191191649414124,0.01191191649414124
5,2000-01-01 05:00:00,0,0.5714285714285714,0.011760504868579054,0.9471859464018728,0.011128281414504494,0.011128281414504494
6,2000-01-01 06:00:00,0,0.8571428571428571,0.015298124519729193,1.0854870347559817,0.007256783956173196,0.007256783956173196
7,2000-01-01 07:00:00,0,0.42857142857142855,0.018880982130593655,2.3822244479133983,0.0030349286259547166,0.0030349286259547166
8,2000-01-01 08:00:00,0,0.14285714285714285,0.02250166223888102,-0.40602373632291733,0.06540048648824248,0.06540048648824248
9,2000-01-01 09:00:00,0,0.42857142857142855,0.026135103512576273,0.2664453411788736,0.024995927025209915,0.024995927025209915
10,2000-01-01 10:00:00,0,0.7142857142857143,0.029776816214743505,-1.3557137239186656,0.09477597598684344,0.09477597598684344
11,2000-01-01 11:00:00,0,0.2857142857142857,0.033421574800467924,-0.11410253188685747,0.04188096539691149,0.04188096539691149
12,2000-01-01 12:00:00,0,0.5714285714285714,0.03706924876935272,-0.844230864581227,0.06507873276801789,0.06507873276801789
13,2000-01-01 13:00:00,0,0.8571428571428571,0.040717331914539245,0.7056408100507655,0.01034355651349684,0.01034355651349684
14,2000-01-01 14:00:00,0,0.42857142857142855,0.04436541505972579,-0.39878617335193706,0.04773734929466336,0.04773734929466336
15,2000-01-01 15:00:00,0,0.14285714285714285,0.048013498204912325,-0.8271965334869942,0.097143635180294,0.097143635180294
16,2000-01-01 16:00:00,0,0.42857142857142855,0.05166158135009886,-0.41574470158503485,0.04820084044535894,0.04820084044535894
17,2000-01-01 17:00:00,0,0.7142857142857143,0.05530966449528539,-0.5245121937314283,0.04023678314282086,0.04023678314282086
18,2000-01-01 18:00:00,0,0.2857142857142857,0.05895774764047194,0.8131012718382519,0.016152768525002765,0.016152768525002765
19,2000-01-01 19:00:00,0,0.5714285714285714,0.06260583078565848,-0.2292506291606075,0.034297792476434164,0.034297792476434164
20,2000-01-01 20:00:00,0,0.8571428571428571,0.066253913930845,2.161717373494259,0.0023507880709953766,0.0023507880709953766
21,2000-01-01 21:00:00,0,0.42857142857142855,0.06990199707603154,-0.9569314292805337,0.0813143712845594,0.0813143712845594
22,2000-01-01 22:00:00,0,0.14285714285714285,0.07355008022121809,0.06731083219488099,0.03871188700380396,0.03871188700380396
23,2000-01-01 23:00:00,0,0.42857142857142855,0.07719816336640463,0.20649883721106427,0.025218966157077177,0.025218966157077177
24,2000-01-02 00:00:00,0,0.7142857142857143,0.08084624651159114,-0.45688132622556726,0.036657356501780786,0.036657356501780786
25,2000-01-02 01:00:00,0,0.2857142857142857,0.08449432965677767,-1.0599757640207523,0.10247633711543763,0.10247633711543763
26,2000-01-02 02:00:00,0,0.5714285714285714,0.08814241280196425,0.6149573156935568,0.014372784685068788,0.014372784685068788
27,2000-01-02 03:00:00,0,0.8571428571428571,0.09179049594715079,1.4296607664750955,0.004764871867039203,0.004764871867039203
28,2000-01-02 04:00:00,0,0.42857142857142855,0.09543857909233729,-0.21195225635208395,0.037630203576958156,0.037630203576958156
29,2000-01-02 05:00:00,0,0.14285714285714285,0.09908666223752385,-0.08033725576207178,0.043739790104732196,0.043739790104732196
30,2000-01-02 06:00:00,0,0.42857142857142855,0.1027347453827104,0.4053977840180792,0.02014912388700883,0.02014912388700883
31,2000-01-02 07:00:00,0,0.7142857142857143,0.1063828285278969,0.11860658523361353,0.020097383607666126,0.020097383607666126
32,2000-01-02 08:00:00,0,0.2857142857142857,0.11003091167308343,1.2544140683375582,0.009872029941611881,0.009872029941611881
33,2000-01-02 09:00:00,0,0.5714285714285714,0.11367899481826998,1.419102040788718,0.006269240148294742,0.006269240148294742
34,2000-01-02 10:00:00,0,0.8571428571428571,0.11732707796345652,-0.7438560828698322,0.04082321495666332,0.04082321495666332
35,2000-01-02 11:00:00,0,0.42857142857142855,0.12097516110864308,-2.5174371027954736,0.36787944117144233,0.36787944117144233
36,2000-01-02 12:00:00,0,0.14285714285714285,0.12462324425382959,-1.5070960235350006,0.17759051139320858,0.17759051139320858
37,2000-01-02 13:00:00,0,0.42857142857142855,0.12827132739901617,1.149076125381565,0.009336634771835144,0.009336634771835144
38,2000-01-02 14:00:00,0,0.7142857142857143,0.13191941054420264,-1.193578251944493,0.0727652053879447,0.0727652053879447
39,2000-01-02 15:00:00,0,0.2857142857142857,0.1355674936893892,1.1410424458433976,0.010778361296561378,0.010778361296561378
40,2000-01-02 16:00:00,0,0.5714285714285714,0.13921557683457572,1.5094450822654228,0.005583275075658803,0.005583275075658803
41,2000-01-02 17:00:00,0,0.8571428571428571,0.14286365997976228,1.0677751294644207,0.006501826381999715,0.006501826381999715
42,2000-01-02 18:00:00,0,0.42857142857142855,0.14651174312494883,-0.6865894771933623,0.05747620702873863,0.05747620702873863
43,2000-01-02 19:00:00,0,0.14285714285714285,0.15015982627013535,0.01487331605783535,0.03778735340655165,0.03778735340655165
44,2000-01-02 20:00:00,0,0.42857142857142855,0.15380790941532194,-0.37566589616476365,0.041810659711659724,0.041810659711659724
45,2000-01-02 21:00:00,0,0.7142857142857143,0.15745599256050843,-0.03822363744467267,0.022339282960598606,0.022339282960598606
46,2000-01-02 22:00:00,0,0.2857142857142857,0.16110407570569496,0.36797447414967926,0.0227615322784231,0.0227615322784231
47,2000-01-02 23:00:00,0,0.5714285714285714,0.16475215885088149,-0.04472370024755386,0.025749307558981447,0.025749307558981447
48,2000-01-03 00:00:00,0,0.8571428571428571,0.168400241996068,-0.3023751325193162,0.02494558366829505,0.02494558366829505
49,2000-01-03 01:00:00,0,0.42857142857142855,0.17204832514125457,-2.2244036022124187,0.2607725611926059,0.2607725611926059
50,2000-01-03 02:00:00,0,0.14285714285714285,0.17569640828644106,0.7240063590423036,0.018125229372240818,0.018125229372240818
51,2000-01-03 03:00:00,0,0.42857142857142855,0.17934449143162765,0.35900276446988677,0.01954942904985261,0.01954942904985261
52,2000-01-03 04:00:00,0,0.7142857142857143,0.1829925745768142,1.076121037518773,0.007145376037695231,0.007145376037695231
53,2000-01-03 05:00:00,0,0.2857142857142857,0.18664065772200078,0.1921408343855315,0.02645298451500696,0.02645298451500696
