,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_250_D_0_PolyTrend_0__1.0_0
0,2000-01-01,0.20552675214328775,0,0.0,0.48431215412066475,2.678094176265043
1,2000-01-02,0.20724982910639278,0,0.0,0.5791404787067285,2.774645577814212
2,2000-01-03,0.20897603013374916,0,0.021795327319875876,-0.18158257273119596,2.0374440547235197
3,2000-01-04,0.21070535522535688,0,0.05282434966197951,1.4102046311312142,3.6619896060196417
4,2000-01-05,0.21243780438121596,0,0.08981736126079294,-0.3744716909802062,1.9160387446628935
5,2000-01-06,0.21417337760132638,0,0.1294201382864507,0.27519831557632024,2.6070471014651884
6,2000-01-07,0.21591207488568817,0,0.17135023365814267,-0.9607546117337881,1.4147629668111337
7,2000-01-08,0.2176538962343013,0,0.21552307905173873,0.37692697499528294,2.798359220282414
8,2000-01-09,0.21939884164716575,0,0.2605558879200802,0.033438928508628576,2.5016489280769654
9,2000-01-10,0.2211469111242816,0,0.3062695514032144,0.6805672443551206,3.1962389768837074
10,2000-01-11,0.22289810466564874,0,0.3523433154332024,-1.563496690099942,1.0
11,2000-01-12,0.22465242227126728,0,0.398621632620278,-0.5666976204319573,2.044831704460679
12,2000-01-13,0.22640986394113713,0,0.4450892835219057,-0.24214951424260323,2.4176049032215303
13,2000-01-14,0.22817042967525836,0,0.49157038394429947,1.5143912837240117,4.222387367344661
14,2000-01-15,0.2299341194736309,0,0.538051484366693,-0.3330574014413246,2.4231834724000905
15,2000-01-16,0.23170093333625483,0,0.5845325847890865,0.0473648172902994,2.8518536054167316
16,2000-01-17,0.2334708712631301,0,0.6310136852114803,1.4627404474484047,4.315480273924106
17,2000-01-18,0.2352439332542567,0,0.6774947856338738,1.5350291291191829,4.4360231180084035
18,2000-01-19,0.23702011930963465,0,0.7239758860562674,0.5664400380293182,3.515691313396311
19,2000-01-20,0.23879942942926397,0,0.7704569864786608,0.1492650917123343,3.14677677762135
20,2000-01-21,0.24058186361314463,0,0.8169380869010545,-1.0782780025830905,1.9674972179321997
21,2000-01-22,0.24236742186127663,0,0.8634191873234481,1.3954722703060645,4.48951414949188
22,2000-01-23,0.24415610417366,0,0.9099002877458418,1.7874840455630026,4.929795707483596
23,2000-01-24,0.2459479105502947,0,0.9563813881682351,-0.5695172638907428,2.621067304828878
24,2000-01-25,0.24774284099118074,0,1.0028624885906288,0.17538653266921242,3.414247132252113
25,2000-01-26,0.24954089549631814,0,1.0493435890130225,-0.4625055394360726,2.824634215074359
26,2000-01-27,0.25134207406570686,0,1.0958246894354162,-1.085800595475628,2.249621438026586
27,2000-01-28,0.253146376699347,0,1.1423057898578095,0.6397359949354733,4.023443431493721
28,2000-01-29,0.25495380339723844,0,1.1887868902802028,-0.38586333644309273,3.0461326272354396
29,2000-01-30,0.25676435415938126,0,1.235267990702597,-0.7757623533740768,2.704525261488992
30,2000-01-31,0.25857802898577537,0,1.2817490911249905,0.9957113486470573,4.524293738758914
31,2000-02-01,0.2603948278764209,0,1.328230191547384,-1.9332047794071159,1.6436755100177798
32,2000-02-02,0.26221475083131773,0,1.3747112919697775,0.24853062742969095,3.8737119402318774
33,2000-02-03,0.2640377978504659,0,1.4211923923921708,-0.03124533542395122,3.642240124819776
34,2000-02-04,0.26586396893386544,0,1.4676734928145647,-0.13947396248967217,3.582318769259849
35,2000-02-05,0.26769326408151634,0,1.514154593236958,-0.19065597921264138,3.579447148106924
36,2000-02-06,0.2695256832934186,0,1.5606356936593515,0.44863752749053837,4.267054174444399
37,2000-02-07,0.2713612265695722,0,1.6071167940817452,-0.992429771658585,2.8743035189938233
38,2000-02-08,0.2731998939099771,0,1.6535978945041385,-0.22593965569142896,3.6891134027237777
39,2000-02-09,0.27504168531463336,0,1.7000789949265325,-1.6545707665122271,2.30880518373003
40,2000-02-10,0.276886600783541,0,1.7465600953489262,-0.6397226377122045,3.3719793284213537
41,2000-02-11,0.2787346403167,0,1.79304119577132,-0.47941980121364003,3.580611304875471
42,2000-02-12,0.2805858039141103,0,1.839522296193713,0.3113635032767906,4.419726873385705
43,2000-02-13,0.282440091575772,0,1.8860033966161072,-0.7760204669235409,3.3806782912694295
44,2000-02-14,0.284297503301685,0,1.9324844970385,-0.30736481038200775,3.897672459959268
45,2000-02-15,0.2861580390918494,0,1.9789655974608935,-0.36652394095310614,3.886854965600728
46,2000-02-16,0.2880216989462651,0,2.0254466978832872,1.1197119621889602,5.421435629019603
47,2000-02-17,0.2898884828649322,0,2.071927798305681,-0.4579224204039029,3.892149130767801
48,2000-02-18,0.2917583908478506,0,2.118408898728075,0.42539339846964996,4.823815958046667
49,2000-02-19,0.2936314228950204,0,2.164889999150468,-0.027971183469780222,4.418805508576799
50,2000-02-20,0.29550757900644153,0,2.2113710995728617,1.4759898324822718,5.971123781062666
51,2000-02-21,0.297386859182114,0,2.2578521999952557,0.6467800971387857,5.190274426317246
52,2000-02-22,0.2992692634220378,0,2.3043333004176487,-0.3643343119343121,4.227523521906465
