,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_250_D_0_linear_7__1.0_10
0,2000-01-01,0,0.42857142857142855,0.0,-0.07770456650883938,3.318757375177991,3.318757375177991
1,2000-01-02,0,0.14285714285714285,0.0,1.0896301649283022,4.200377820900847,4.200377820900847
2,2000-01-03,0,0.42857142857142855,0.002268519092697727,0.09654266759327351,3.4952731283728014,3.4952731283728014
3,2000-01-04,0,0.7142857142857143,0.005155564195394657,1.4186671084676297,5.10599890006414,5.10599890006414
4,2000-01-05,0,0.2857142857142857,0.008338057597224162,1.1682731374280053,4.430215993854917,4.430215993854917
5,2000-01-06,0,0.5714285714285714,0.011760504868579054,0.9471859464018728,4.498265535814426,4.498265535814426
6,2000-01-07,0,0.8571428571428571,0.015298124519729193,1.0854870347559817,4.92581852953397,4.92581852953397
7,2000-01-08,0,0.42857142857142855,0.018880982130593655,2.3822244479133983,5.797567371730823,5.797567371730823
8,2000-01-09,0,0.14285714285714285,0.02250166223888102,-0.40602373632291733,2.7272255818885087,2.7272255818885087
9,2000-01-10,0,0.42857142857142855,0.026135103512576273,0.2664453411788736,3.68904238637828,3.68904238637828
10,2000-01-11,0,0.7142857142857143,0.029776816214743505,-1.3557137239186656,2.356239319697194,2.356239319697194
11,2000-01-12,0,0.2857142857142857,0.033421574800467924,-0.11410253188685747,3.172923841743298,3.172923841743298
12,2000-01-13,0,0.5714285714285714,0.03706924876935272,-0.844230864581227,2.732157468732099,2.732157468732099
13,2000-01-14,0,0.8571428571428571,0.040717331914539245,0.7056408100507655,4.571391512223563,4.571391512223563
14,2000-01-15,0,0.42857142857142855,0.04436541505972579,-0.39878617335193706,3.0420411833946193,3.0420411833946193
15,2000-01-16,0,0.14285714285714285,0.048013498204912325,-0.8271965334869942,2.3315646206904628,2.3315646206904628
16,2000-01-17,0,0.42857142857142855,0.05166158135009886,-0.41574470158503485,3.0323788214518945,3.0323788214518945
17,2000-01-18,0,0.7142857142857143,0.05530966449528539,-0.5245121937314283,3.2129736981649732,3.2129736981649732
18,2000-01-19,0,0.2857142857142857,0.05895774764047194,0.8131012718382519,4.125663818308412,4.125663818308412
19,2000-01-20,0,0.5714285714285714,0.06260583078565848,-0.2292506291606075,3.3726742861690244,3.3726742861690244
20,2000-01-21,0,0.8571428571428571,0.066253913930845,2.161717373494259,6.053004657683363,6.053004657683363
21,2000-01-22,0,0.42857142857142855,0.06990199707603154,-0.9569314292805337,2.509432509482328,2.509432509482328
22,2000-01-23,0,0.14285714285714285,0.07355008022121809,0.06731083219488099,3.2516085683886438,3.2516085683886438
23,2000-01-24,0,0.42857142857142855,0.07719816336640463,0.20649883721106427,3.680158942264299,3.680158942264299
24,2000-01-25,0,0.7142857142857143,0.08084624651159114,-0.45688132622556726,3.30614114768714,3.30614114768714
25,2000-01-26,0,0.2857142857142857,0.08449432965677767,-1.0599757640207523,2.2781233644657126,2.2781233644657126
26,2000-01-27,0,0.5714285714285714,0.08814241280196425,0.6149573156935568,4.242418813039494,4.242418813039494
27,2000-01-28,0,0.8571428571428571,0.09179049594715079,1.4296607664750955,5.3464846326805056,5.3464846326805056
28,2000-01-29,0,0.42857142857142855,0.09543857909233729,-0.21195225635208395,3.279948264427084,3.279948264427084
29,2000-01-30,0,0.14285714285714285,0.09908666223752385,-0.08033725576207178,3.1294970624479967,3.1294970624479967
30,2000-01-31,0,0.42857142857142855,0.1027347453827104,0.4053977840180792,3.90459447108762,3.90459447108762
31,2000-02-01,0,0.7142857142857143,0.1063828285278969,0.11860658523361353,3.9071656411626265,3.9071656411626265
32,2000-02-02,0,0.2857142857142857,0.11003091167308343,1.2544140683375582,4.618049778840329,4.618049778840329
33,2000-02-03,0,0.5714285714285714,0.11367899481826998,1.419102040788718,5.072100120150962,5.072100120150962
34,2000-02-04,0,0.8571428571428571,0.11732707796345652,-0.7438560828698322,3.198504365351883,3.198504365351883
35,2000-02-05,0,0.42857142857142855,0.12097516110864308,-2.5174371027954736,1.0,1.0
36,2000-02-06,0,0.14285714285714285,0.12462324425382959,-1.5070960235350006,1.7282748766913736,1.7282748766913736
37,2000-02-07,0,0.42857142857142855,0.12827132739901617,1.149076125381565,4.673809394467412,4.673809394467412
38,2000-02-08,0,0.7142857142857143,0.13191941054420264,-1.193578251944493,2.6205173860008255,2.6205173860008255
39,2000-02-09,0,0.2857142857142857,0.1355674936893892,1.1410424458433976,4.530214738362474,4.530214738362474
40,2000-02-10,0,0.5714285714285714,0.13921557683457572,1.5094450822654228,5.187979743643972,5.187979743643972
41,2000-02-11,0,0.8571428571428571,0.14286365997976228,1.0677751294644207,5.035672159702441,5.035672159702441
42,2000-02-12,0,0.42857142857142855,0.14651174312494883,-0.6865894771933623,2.856384207618417,2.856384207618417
43,2000-02-13,0,0.14285714285714285,0.15015982627013535,0.01487331605783535,3.2757807983005156,3.2757807983005156
44,2000-02-14,0,0.42857142857142855,0.15380790941532194,-0.37566589616476365,3.1746039549373886,3.1746039549373886
45,2000-02-15,0,0.7142857142857143,0.15745599256050843,-0.03822363744467267,3.801408582516952,3.801408582516952
46,2000-02-16,0,0.2857142857142857,0.16110407570569496,0.36797447414967926,3.7826833486850617,3.7826833486850617
47,2000-02-17,0,0.5714285714285714,0.16475215885088149,-0.04472370024755386,3.659347543147301,3.659347543147301
48,2000-02-18,0,0.8571428571428571,0.168400241996068,-0.3023751325193162,3.6910584797350108,3.6910584797350108
49,2000-02-19,0,0.42857142857142855,0.17204832514125457,-2.2244036022124187,1.3441066646156663,1.3441066646156663
50,2000-02-20,0,0.14285714285714285,0.17569640828644106,0.7240063590423036,4.01045042330129,4.01045042330129
51,2000-02-21,0,0.42857142857142855,0.17934449143162765,0.35900276446988677,3.934809197588345,3.934809197588345
52,2000-02-22,0,0.7142857142857143,0.1829925745768142,1.076121037518773,4.9412898394967035,4.9412898394967035
53,2000-02-23,0,0.2857142857142857,0.18664065772200078,0.1921408343855315,3.63238629093722,3.63238629093722
54,2000-02-24,0,0.5714285714285714,0.19028874086718722,0.8529259575013671,4.582533782912527,4.582533782912527
55,2000-02-25,0,0.8571428571428571,0.19393682401237378,0.018357182609979702,4.037327376880612,4.037327376880612
56,2000-02-26,0,0.42857142857142855,0.19758490715756033,0.42830356650802287,4.022350415352413,4.022350415352413
57,2000-02-27,0,0.14285714285714285,0.20123299030274688,0.9962778345476014,4.308258480822893,4.308258480822893
58,2000-02-28,0,0.42857142857142855,0.2048810734479334,-0.49114965590076143,3.1101933592340023,3.1101933592340023
59,2000-02-29,0,0.7142857142857143,0.20852915659311994,0.7126781657427828,4.603383549737019,4.603383549737019
60,2000-03-01,0,0.2857142857142857,0.21217723973830646,1.1133403496205336,4.5791223881885275,4.5791223881885275
61,2000-03-02,0,0.5714285714285714,0.215825322883493,-2.1536745863577726,1.6014698210696936,1.6014698210696936
62,2000-03-03,0,0.8571428571428571,0.21947340602867954,-0.41611148243284046,3.6283952938540978,3.6283952938540978
63,2000-03-04,0,0.42857142857142855,0.22312148917386607,-1.070896991488979,2.5486864393717177,2.5486864393717177
64,2000-03-05,0,0.14285714285714285,0.22676957231905262,0.22113880512865922,3.558656033420257,3.558656033420257
65,2000-03-06,0,0.42857142857142855,0.23041765546423915,-1.1230571153785116,2.503822481772558,2.503822481772558
66,2000-03-07,0,0.7142857142857143,0.2340657386094257,-1.0507579569860566,2.8654840090244855,2.8654840090244855
67,2000-03-08,0,0.2857142857142857,0.23771382175461228,1.012079053328375,4.503397673912675,4.503397673912675
68,2000-03-09,0,0.5714285714285714,0.24136190489979878,1.5437164304718984,5.3243974199156705,5.3243974199156705
69,2000-03-10,0,0.8571428571428571,0.2450099880449853,-0.4021148892000868,3.6679284691031575,3.6679284691031575
70,2000-03-11,0,0.42857142857142855,0.24865807119017186,0.8647491011362722,4.5098691140132745,4.5098691140132745
71,2000-03-12,0,0.14285714285714285,0.25230615433535836,-0.22686922724655495,3.136184583061348,3.136184583061348
72,2000-03-13,0,0.42857142857142855,0.2559542374805449,0.8111602704819924,4.463576449649368,4.463576449649368
73,2000-03-14,0,0.7142857142857143,0.2596023206257314,0.2877946131063574,4.229573161133205,4.229573161133205
74,2000-03-15,0,0.2857142857142857,0.263250403770918,-0.5384681601851071,2.9783870424154983,2.9783870424154983
75,2000-03-16,0,0.5714285714285714,0.2668984869161045,1.9084621003056945,5.714679671765772,5.714679671765772
76,2000-03-17,0,0.8571428571428571,0.270546570061291,-0.47577600081625504,3.619803939503295,3.619803939503295
77,2000-03-18,0,0.42857142857142855,0.2741946532064776,1.4407311183181257,5.111387713211434,5.111387713211434
78,2000-03-19,0,0.14285714285714285,0.2778427363516642,-1.1490756810169487,2.23951471130726,2.23951471130726
79,2000-03-20,0,0.42857142857142855,0.2814908194968507,0.8057145521509493,4.48366731333463,4.48366731333463
80,2000-03-21,0,0.7142857142857143,0.2851389026420373,1.7561070301576873,5.72342216020084,5.72342216020084
81,2000-03-22,0,0.2857142857142857,0.2887869857872238,0.972979913805314,4.515371698422225,4.515371698422225
82,2000-03-23,0,0.5714285714285714,0.2924350689324103,-1.5511191116398637,2.2806350418365198,2.2806350418365198
83,2000-03-24,0,0.8571428571428571,0.29608315207759683,0.19114347793667044,4.312260000272526,4.312260000272526
84,2000-03-25,0,0.42857142857142855,0.29973123522278333,1.604776070725722,5.300969247635336,5.300969247635336
85,2000-03-26,0,0.14285714285714285,0.3033793183679699,-1.4200259278431961,1.9941010464973186,1.9941010464973186
86,2000-03-27,0,0.42857142857142855,0.3070274015131565,-2.4437826838452152,1.2597066593547717,1.2597066593547717
87,2000-03-28,0,0.7142857142857143,0.31067548465834294,-2.0563385502732014,1.9365131617862577,1.9365131617862577
88,2000-03-29,0,0.2857142857142857,0.31432356780352944,-0.9922575499342428,2.5756708166989744,2.5756708166989744
89,2000-03-30,0,0.5714285714285714,0.31797165094871604,1.0112853198338043,4.868576055326494,4.868576055326494
90,2000-03-31,0,0.8571428571428571,0.3216197340939025,1.4004400837388948,5.547093188091056,5.547093188091056
91,2000-04-01,0,0.42857142857142855,0.32526781723908904,-0.6549916843697606,3.066738074556159,3.066738074556159
92,2000-04-02,0,0.14285714285714285,0.3289159003842756,-0.255790690582699,3.1838728657741213,3.1838728657741213
93,2000-04-03,0,0.42857142857142855,0.33256398352946226,-0.7143856098324332,3.0146403153838595,3.0146403153838595
94,2000-04-04,0,0.7142857142857143,0.3362120666746487,-0.5008387652689229,3.517549528806842,3.517549528806842
95,2000-04-05,0,0.2857142857142857,0.33986014981983537,0.05564534215584111,3.649110290805364,3.649110290805364
96,2000-04-06,0,0.5714285714285714,0.3435082329650219,-0.4889617831782094,3.3938655343307857,3.3938655343307857
