,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_250_D_0_linear_24__1.0_0
0,2000-01-01,0,0.125,0.0,-1.3557137239186656,1.0,1.0
1,2000-01-02,0,0.2916666666666667,0.0,-0.11410253188685747,2.408277858698475,2.408277858698475
2,2000-01-03,0,0.375,0.038286206358121855,-0.844230864581227,1.7997690656955605,1.7997690656955605
3,2000-01-04,0,0.7916666666666666,0.08194591165764568,0.7056408100507655,3.8099671122937435,3.8099671122937435
4,2000-01-05,0,0.875,0.13028102991888593,-0.39878617335193706,2.8372085804856146,2.8372085804856146
5,2000-01-06,0,0.75,0.18083046137377204,-0.8271965334869942,2.3343476518054436,2.3343476518054436
6,2000-01-07,0,0.16666666666666666,0.23315336007369955,-0.41574470158503485,2.214789049073997,2.214789049073997
7,2000-01-08,0,0.9583333333333334,0.2863993085353928,-0.5245121937314283,2.9509341720559634,2.9509341720559634
8,2000-01-09,0,0.25,0.34027189658562995,0.8131012718382519,3.6340868923425473,3.6340868923425473
9,2000-01-10,0,0.5,0.39459606158611593,-0.2292506291606075,2.896059156344174,2.896059156344174
10,2000-01-11,0,0.041666666666666664,0.44918305330929165,2.161717373494259,4.883280817388883,4.883280817388883
11,2000-01-12,0,0.25,0.5039112810772245,-0.9569314292805337,2.0276935757153565,2.0276935757153565
12,2000-01-13,0,0.2916666666666667,0.5587466527154276,0.06731083219488099,3.148437875495641,3.148437875495641
13,2000-01-14,0,0.9583333333333334,0.6135933717045562,0.20649883721106427,4.00913926616762,4.00913926616762
14,2000-01-15,0,0.5833333333333334,0.6684400906936847,-0.45688132622556726,3.0256058217201165,3.0256058217201165
15,2000-01-16,0,0.7083333333333334,0.7232868096828132,-1.0599757640207523,2.60235810291406,2.60235810291406
16,2000-01-17,0,0.20833333333333334,0.7781335286719415,0.6149573156935568,3.8321379016174975,3.8321379016174975
17,2000-01-18,0,0.5416666666666666,0.8329802476610702,1.4296607664750955,5.035021404721498,5.035021404721498
18,2000-01-19,0,0.3333333333333333,0.8878269666501987,-0.21195225635208395,3.239921767550114,3.239921767550114
19,2000-01-20,0,0.375,0.9426736856393271,-0.08033725576207178,3.4680501537959207,3.4680501537959207
