,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_250_D_0_LinearTrend_0_exp_1.0_0
0,2000-01-01,0.43037873274483895,0,0.0,0.48431215412066475,0.06777509726561172
1,2000-01-02,0.43076924077625756,0,0.0,0.5791404787067285,0.061619353284419705
2,2000-01-03,0.43115974880767616,0,0.021795327319875876,-0.18158257273119596,0.1289614102136492
3,2000-01-04,0.43155025683909476,0,0.05282434966197951,1.4102046311312142,0.025439586381276667
4,2000-01-05,0.43194076487051336,0,0.08981736126079294,-0.3744716909802062,0.14599892843912027
5,2000-01-06,0.43233127290193196,0,0.1294201382864507,0.27519831557632024,0.07325422977581193
6,2000-01-07,0.43272178093335056,0,0.17135023365814267,-0.9607546117337881,0.24166882918946217
7,2000-01-08,0.43311228896476917,0,0.21552307905173873,0.37692697499528294,0.060662358027549663
8,2000-01-09,0.4335027969961877,0,0.2605558879200802,0.033438928508628576,0.08172730070058408
9,2000-01-10,0.4338933050276063,0,0.3062695514032144,0.6805672443551206,0.0408601645516827
10,2000-01-11,0.4342838130590249,0,0.3523433154332024,-1.563496690099942,0.36787944117144233
11,2000-01-12,0.4346743210904435,0,0.398621632620278,-0.5666976204319573,0.1295785659556443
12,2000-01-13,0.4350648291218621,0,0.4450892835219057,-0.24214951424260323,0.08937858561451661
13,2000-01-14,0.4354553371532807,0,0.49157038394429947,1.5143912837240117,0.014723851244710316
14,2000-01-15,0.4358458451846993,0,0.538051484366693,-0.3330574014413246,0.0891255267775336
15,2000-01-16,0.4362363532161179,0,0.5845325847890865,0.0473648172902994,0.05813407391440482
16,2000-01-17,0.4366268612475365,0,0.6310136852114803,1.4627404474484047,0.013470535214745278
17,2000-01-18,0.4370173692789551,0,0.6774947856338738,1.5350291291191829,0.011957329448644723
18,2000-01-19,0.4374078773103737,0,0.7239758860562674,0.5664400380293182,0.030055988209237758
19,2000-01-20,0.43779838534179233,0,0.7704569864786608,0.1492650917123343,0.04352629567964072
20,2000-01-21,0.43818889337321093,0,0.8169380869010545,-1.0782780025830905,0.14174600229180973
21,2000-01-22,0.43857940140462953,0,0.8634191873234481,1.3954722703060645,0.011397737358085377
22,2000-01-23,0.43896990943604813,0,0.9099002877458418,1.7874840455630026,0.007348759141080553
23,2000-01-24,0.43936041746746674,0,0.9563813881682351,-0.5695172638907428,0.07404412324871179
24,2000-01-25,0.4397509254988853,0,1.0028624885906288,0.17538653266921242,0.03354493121943084
25,2000-01-26,0.4401414335303039,0,1.0493435890130225,-0.4625055394360726,0.06057645185262299
26,2000-01-27,0.4405319415617225,0,1.0958246894354162,-1.085800595475628,0.10780560826602921
27,2000-01-28,0.4409224495931411,0,1.1423057898578095,0.6397359949354733,0.018318683274274924
28,2000-01-29,0.4413129576245597,0,1.1887868902802028,-0.38586333644309273,0.04874727048927416
29,2000-01-30,0.4417034656559783,0,1.235267990702597,-0.7757623533740768,0.0686950136025739
30,2000-01-31,0.4420939736873969,0,1.2817490911249905,0.9957113486470573,0.011148793702256935
31,2000-02-01,0.4424844817188155,0,1.328230191547384,-1.9332047794071159,0.19901412926095266
32,2000-02-02,0.4428749897502341,0,1.3747112919697775,0.24853062742969095,0.02142950708865059
33,2000-02-03,0.4432654977816527,0,1.4211923923921708,-0.03124533542395122,0.027049625558423853
