,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_250_D_0_constant_0__1.0_0
0,2000-01-01,0,0,0.0,0.48431215412066475,2.6954655287874045,2.6954655287874045
1,2000-01-02,0,0,0.0,0.5791404787067285,2.790293853373468,2.790293853373468
2,2000-01-03,0,0,0.021795327319875876,-0.18158257273119596,2.0513661292554195,2.0513661292554195
3,2000-01-04,0,0,0.05282434966197951,1.4102046311312142,3.6741823554599335,3.6741823554599335
4,2000-01-05,0,0,0.08981736126079294,-0.3744716909802062,1.9264990449473265,1.9264990449473265
5,2000-01-06,0,0,0.1294201382864507,0.27519831557632024,2.615771828529511,2.615771828529511
6,2000-01-07,0,0,0.17135023365814267,-0.9607546117337881,1.4217489965910943,1.4217489965910943
7,2000-01-08,0,0,0.21552307905173873,0.37692697499528294,2.8036034287137612,2.8036034287137612
8,2000-01-09,0,0,0.2605558879200802,0.033438928508628576,2.5051481910954485,2.5051481910954485
9,2000-01-10,0,0,0.3062695514032144,0.6805672443551206,3.197990170425075,3.197990170425075
10,2000-01-11,0,0,0.3523433154332024,-1.563496690099942,1.0,1.0
11,2000-01-12,0,0,0.398621632620278,-0.5666976204319573,2.0430773868550602,2.0430773868550602
12,2000-01-13,0,0,0.4450892835219057,-0.24214951424260323,2.414093143946042,2.414093143946042
13,2000-01-14,0,0,0.49157038394429947,1.5143912837240117,4.217115042335051,4.217115042335051
14,2000-01-15,0,0,0.538051484366693,-0.3330574014413246,2.4161474575921082,2.4161474575921082
15,2000-01-16,0,0,0.5845325847890865,0.0473648172902994,2.843050776746126,2.843050776746126
16,2000-01-17,0,0,0.6310136852114803,1.4627404474484047,4.304907507326625,4.304907507326625
17,2000-01-18,0,0,0.6774947856338738,1.5350291291191829,4.423677289419796,4.423677289419796
18,2000-01-19,0,0,0.7239758860562674,0.5664400380293182,3.5015692987523255,3.5015692987523255
19,2000-01-20,0,0,0.7704569864786608,0.1492650917123343,3.130875452857735,3.130875452857735
20,2000-01-21,0,0,0.8169380869010545,-1.0782780025830905,1.9498134589847038,1.9498134589847038
21,2000-01-22,0,0,0.8634191873234481,1.3954722703060645,4.470044832296253,4.470044832296253
22,2000-01-23,0,0,0.9099002877458418,1.7874840455630026,4.908537707975584,4.908537707975584
23,2000-01-24,0,0,0.9563813881682351,-0.5695172638907428,2.598017498944232,2.598017498944232
24,2000-01-25,0,0,1.0028624885906288,0.17538653266921242,3.389402395926581,3.389402395926581
25,2000-01-26,0,0,1.0493435890130225,-0.4625055394360726,2.7979914242436896,2.7979914242436896
26,2000-01-27,0,0,1.0958246894354162,-1.085800595475628,2.2211774686265278,2.2211774686265278
27,2000-01-28,0,0,1.1423057898578095,0.6397359949354733,3.9931951594600226,3.9931951594600226
28,2000-01-29,0,0,1.1887868902802028,-0.38586333644309273,3.01407692850385,3.01407692850385
29,2000-01-30,0,0,1.235267990702597,-0.7757623533740768,2.67065901199526,2.67065901199526
30,2000-01-31,0,0,1.2817490911249905,0.9957113486470573,4.4886138144387875,4.4886138144387875
31,2000-02-01,0,0,1.328230191547384,-1.9332047794071159,1.6061787868070079,1.6061787868070079
32,2000-02-02,0,0,1.3747112919697775,0.24853062742969095,3.8343952940662085,3.8343952940662085
33,2000-02-03,0,0,1.4211923923921708,-0.03124533542395122,3.6011004316349595,3.6011004316349595
34,2000-02-04,0,0,1.4676734928145647,-0.13947396248967217,3.5393529049916324,3.5393529049916324
35,2000-02-05,0,0,1.514154593236958,-0.19065597921264138,3.5346519886910563,3.5346519886910563
36,2000-02-06,0,0,1.5606356936593515,0.44863752749053837,4.22042659581663,4.22042659581663
37,2000-02-07,0,0,1.6071167940817452,-0.992429771658585,2.8258403970899,2.8258403970899
38,2000-02-08,0,0,1.6535978945041385,-0.22593965569142896,3.638811613479449,3.638811613479449
39,2000-02-09,0,0,1.7000789949265325,-1.6545707665122271,2.256661603081045,2.256661603081045
40,2000-02-10,0,0,1.7465600953489262,-0.6397226377122045,3.3179908323034617,3.3179908323034617
41,2000-02-11,0,0,1.79304119577132,-0.47941980121364003,3.5247747692244196,3.5247747692244196
42,2000-02-12,0,0,1.839522296193713,0.3113635032767906,4.3620391741372435,4.3620391741372435
43,2000-02-13,0,0,1.8860033966161072,-0.7760204669235409,3.321136304359306,3.321136304359306
44,2000-02-14,0,0,1.9324844970385,-0.30736481038200775,3.836273061323232,3.836273061323232
45,2000-02-15,0,0,1.9789655974608935,-0.36652394095310614,3.823595031174527,3.823595031174527
46,2000-02-16,0,0,2.0254466978832872,1.1197119621889602,5.356312034738988,5.356312034738988
47,2000-02-17,0,0,2.071927798305681,-0.4579224204039029,3.825158752568518,3.825158752568518
