,exog_1,exog_2,exog_3,exog_4,exog_5,exog_6,exog_7,exog_8,exog_9,exog_10,Date
80,0,0,AH,AH,AH,0,0,0,0,0,2000-03-21
81,0,AF,AF,AF,0,0,0,0,0,0,2000-03-22
82,0,AF,0,AF,0,0,0,0,0,0,2000-03-23
83,0,AF,0,0,0,0,0,0,0,0,2000-03-24
84,0,0,AF,0,0,0,0,0,0,0,2000-03-25
85,0,0,AG,0,0,0,0,0,0,0,2000-03-26
86,0,0,AG,0,0,0,0,0,0,0,2000-03-27
87,0,0,0,AG,0,0,0,0,0,0,2000-03-28
88,0,0,AG,0,0,0,0,0,0,0,2000-03-29
89,0,0,0,0,0,0,0,0,0,0,2000-03-30
90,0,AF,AF,AF,0,0,0,0,0,0,2000-03-31
91,0,0,AG,AG,0,0,0,0,0,0,2000-04-01
92,0,0,0,0,0,0,0,0,0,0,2000-04-02
93,0,0,AF,0,0,0,0,0,0,0,2000-04-03
94,0,0,0,AG,AG,0,0,0,0,0,2000-04-04
95,0,0,0,0,0,0,0,0,0,0,2000-04-05
96,0,0,AG,0,AG,0,0,0,0,0,2000-04-06
97,0,0,AG,AG,0,0,0,0,0,0,2000-04-07
98,0,0,0,0,0,0,0,0,0,0,2000-04-08
99,0,0,0,AH,0,0,0,0,0,0,2000-04-09
100,0,0,0,AH,0,0,0,0,0,0,2000-04-10
101,0,0,AH,AH,0,0,0,0,0,0,2000-04-11
102,0,0,AG,AG,0,0,0,0,0,0,2000-04-12
103,0,0,AH,0,AH,0,0,0,0,0,2000-04-13
104,0,0,0,0,0,0,0,0,0,0,2000-04-14
105,0,0,0,AG,0,0,0,0,0,0,2000-04-15
106,0,0,0,AG,0,0,0,0,0,0,2000-04-16
107,0,AF,0,0,0,0,0,0,0,0,2000-04-17
108,0,0,0,0,0,0,0,0,0,0,2000-04-18
109,0,0,AH,0,0,0,0,0,0,0,2000-04-19
110,0,0,0,AH,0,0,0,0,0,0,2000-04-20
111,0,0,0,0,0,0,0,0,0,0,2000-04-21
112,0,0,0,0,AI,AI,0,0,0,0,2000-04-22
113,0,0,0,0,0,AI,0,0,0,0,2000-04-23
114,0,0,0,AH,AH,0,0,0,0,0,2000-04-24
115,0,0,0,AI,0,AI,0,0,0,0,2000-04-25
116,0,0,0,0,AH,0,0,0,0,0,2000-04-26
117,0,0,0,AH,AH,0,0,0,0,0,2000-04-27
118,0,0,0,AI,0,AI,0,0,0,0,2000-04-28
119,0,0,0,0,AI,0,0,0,0,0,2000-04-29
120,0,0,AG,0,0,0,0,0,0,0,2000-04-30
121,0,0,0,AH,AH,0,0,0,0,0,2000-05-01
122,0,0,0,0,0,0,0,0,0,0,2000-05-02
123,0,0,0,0,0,0,0,0,0,0,2000-05-03
124,0,0,0,AH,AH,0,0,0,0,0,2000-05-04
125,0,0,0,0,AJ,AJ,0,0,0,0,2000-05-05
126,0,0,0,0,AI,AI,0,0,0,0,2000-05-06
127,0,0,0,AI,0,AI,0,0,0,0,2000-05-07
128,0,0,0,0,0,0,0,0,0,0,2000-05-08
129,0,0,0,0,AI,0,0,0,0,0,2000-05-09
130,0,0,0,0,AI,0,0,0,0,0,2000-05-10
131,0,0,0,0,AI,0,0,0,0,0,2000-05-11
132,0,0,0,AH,AH,0,0,0,0,0,2000-05-12
133,0,0,0,0,AJ,AJ,0,0,0,0,2000-05-13
134,0,0,0,0,AJ,0,0,0,0,0,2000-05-14
135,0,0,0,0,AJ,AJ,AJ,0,0,0,2000-05-15
136,0,0,0,AH,0,0,0,0,0,0,2000-05-16
137,0,0,0,0,AJ,AJ,AJ,0,0,0,2000-05-17
138,0,0,0,0,AI,AI,0,0,0,0,2000-05-18
139,0,0,0,0,AI,AI,0,0,0,0,2000-05-19
140,0,0,0,AI,AI,AI,0,0,0,0,2000-05-20
141,0,0,0,0,0,AI,0,0,0,0,2000-05-21
142,0,0,0,0,0,0,0,0,0,0,2000-05-22
143,0,0,0,0,0,AJ,AJ,0,0,0,2000-05-23
144,0,0,0,AH,0,0,0,0,0,0,2000-05-24
145,0,0,0,0,AH,0,0,0,0,0,2000-05-25
146,0,0,0,0,AI,AI,0,0,0,0,2000-05-26
147,0,0,0,0,0,0,0,0,0,0,2000-05-27
148,0,0,0,0,0,0,0,0,0,0,2000-05-28
149,0,0,AH,AH,AH,0,0,0,0,0,2000-05-29
150,0,0,0,AI,0,AI,0,0,0,0,2000-05-30
151,0,0,0,0,0,0,AJ,0,0,0,2000-05-31
152,0,0,0,AI,AI,0,0,0,0,0,2000-06-01
153,0,0,0,0,0,AJ,AJ,0,0,0,2000-06-02
154,0,0,0,0,AI,0,0,0,0,0,2000-06-03
155,0,0,0,0,0,AJ,0,0,0,0,2000-06-04
156,0,0,0,0,AI,0,0,0,0,0,2000-06-05
157,0,0,0,0,0,AJ,0,0,0,0,2000-06-06
158,0,0,0,0,0,AJ,0,0,0,0,2000-06-07
159,0,0,0,0,0,0,AK,0,0,0,2000-06-08
160,0,0,0,0,0,AI,0,0,0,0,2000-06-09
161,0,0,0,0,0,0,0,0,0,0,2000-06-10
162,0,0,0,0,0,AJ,0,0,0,0,2000-06-11
163,0,0,0,0,0,AJ,0,0,0,0,2000-06-12
164,0,0,0,0,AI,0,0,0,0,0,2000-06-13
165,0,0,0,0,0,0,AK,0,0,0,2000-06-14
166,0,0,0,0,0,0,AK,0,0,0,2000-06-15
167,0,0,0,0,0,0,0,0,0,0,2000-06-16
168,0,0,0,0,0,AK,AK,0,0,0,2000-06-17
169,0,0,0,0,0,0,0,0,0,0,2000-06-18
170,0,0,0,0,0,0,0,0,0,0,2000-06-19
171,0,0,0,0,0,0,0,0,0,0,2000-06-20
172,0,0,0,0,0,AK,0,0,0,0,2000-06-21
173,0,0,0,0,AJ,0,0,0,0,0,2000-06-22
174,0,0,0,0,0,0,AJ,0,0,0,2000-06-23
175,0,0,0,0,0,AK,0,0,0,0,2000-06-24
176,0,0,0,0,0,AK,0,0,0,0,2000-06-25
177,0,0,0,0,0,0,AK,AK,0,0,2000-06-26
178,0,0,0,0,0,0,0,0,0,0,2000-06-27
179,0,0,0,0,0,AJ,0,0,0,0,2000-06-28
180,0,0,0,0,0,AJ,AJ,0,0,0,2000-06-29
181,0,0,0,0,0,AJ,AJ,0,0,0,2000-06-30
182,0,0,0,0,0,0,AK,0,0,0,2000-07-01
183,0,0,0,0,0,0,AJ,0,0,0,2000-07-02
184,0,0,0,0,0,0,AK,AK,0,0,2000-07-03
185,0,0,0,0,0,AK,0,0,0,0,2000-07-04
186,0,0,0,0,0,0,AJ,0,0,0,2000-07-05
187,0,0,0,0,0,0,0,AK,0,0,2000-07-06
188,0,0,0,0,0,0,0,AL,0,0,2000-07-07
189,0,0,0,0,0,0,AK,0,0,0,2000-07-08
190,0,0,0,0,0,0,AL,0,AL,0,2000-07-09
191,0,0,0,0,0,0,AK,AK,0,0,2000-07-10
192,0,0,0,0,0,0,AL,0,0,0,2000-07-11
193,0,0,0,0,0,AK,AK,0,0,0,2000-07-12
194,0,0,0,0,0,0,AL,0,0,0,2000-07-13
195,0,0,0,0,0,0,0,0,0,0,2000-07-14
196,0,0,0,0,0,0,0,AL,0,0,2000-07-15
197,0,0,0,0,0,AK,AK,0,0,0,2000-07-16
198,0,0,0,0,0,0,AK,0,0,0,2000-07-17
199,0,0,0,0,0,AK,0,0,0,0,2000-07-18
200,0,0,0,0,AJ,0,0,0,0,0,2000-07-19
201,0,0,0,0,0,0,0,AK,0,0,2000-07-20
202,0,0,0,0,0,0,0,0,0,0,2000-07-21
203,0,0,0,0,0,0,AK,AK,0,0,2000-07-22
204,0,0,0,0,0,AK,AK,0,0,0,2000-07-23
205,0,0,0,0,0,0,AL,AL,0,0,2000-07-24
206,0,0,0,0,0,AJ,0,0,0,0,2000-07-25
207,0,0,0,0,0,0,0,AL,0,0,2000-07-26
208,0,0,0,0,0,AK,AK,0,0,0,2000-07-27
209,0,0,0,0,0,0,AM,AM,0,0,2000-07-28
210,0,0,0,0,0,0,0,0,0,0,2000-07-29
211,0,0,0,0,0,AJ,0,0,0,0,2000-07-30
212,0,0,0,0,0,0,0,AM,0,0,2000-07-31
213,0,0,0,0,0,0,0,0,0,0,2000-08-01
214,0,0,0,0,0,0,0,0,0,0,2000-08-02
215,0,0,0,0,0,0,0,0,0,0,2000-08-03
216,0,0,0,0,0,0,0,0,0,0,2000-08-04
217,0,0,0,0,0,0,AL,0,0,0,2000-08-05
218,0,0,0,0,0,0,0,0,0,0,2000-08-06
219,0,0,0,0,0,0,AM,AM,0,0,2000-08-07
220,0,0,0,0,0,0,0,AM,AM,0,2000-08-08
221,0,0,0,0,0,0,0,AM,AM,0,2000-08-09
222,0,0,0,0,0,0,0,AM,0,0,2000-08-10
223,0,0,0,0,0,0,0,AL,0,0,2000-08-11
224,0,0,0,0,0,0,0,AL,0,0,2000-08-12
225,0,0,0,0,0,0,0,AM,AM,0,2000-08-13
226,0,0,0,0,0,0,AL,0,0,0,2000-08-14
227,0,0,0,0,0,0,0,0,0,0,2000-08-15
228,0,0,0,0,0,0,AL,AL,0,0,2000-08-16
229,0,0,0,0,0,0,0,0,0,0,2000-08-17
230,0,0,0,0,0,AJ,0,0,0,0,2000-08-18
231,0,0,0,0,0,0,0,0,0,0,2000-08-19
232,0,0,0,0,0,AK,0,0,0,0,2000-08-20
233,0,0,0,0,0,0,0,0,0,0,2000-08-21
234,0,0,0,0,0,0,AL,AL,AL,0,2000-08-22
235,0,0,0,0,0,0,0,AM,0,AM,2000-08-23
236,0,0,0,0,0,0,0,0,AM,0,2000-08-24
237,0,0,0,0,0,0,0,AN,0,AN,2000-08-25
238,0,0,0,0,0,0,0,0,0,0,2000-08-26
239,0,0,0,0,0,0,0,0,0,0,2000-08-27
240,0,0,0,0,0,0,0,0,AM,0,2000-08-28
241,0,0,0,0,0,0,AL,0,0,0,2000-08-29
242,0,0,0,0,0,0,0,AL,0,0,2000-08-30
243,0,0,0,0,0,0,0,0,AN,0,2000-08-31
244,0,0,0,0,0,0,0,AM,0,0,2000-09-01
245,0,0,0,0,0,0,0,0,0,0,2000-09-02
246,0,0,0,0,0,0,0,AN,AN,AN,2000-09-03
247,0,0,0,0,0,0,0,AM,AM,0,2000-09-04
248,0,0,0,0,0,0,0,0,0,0,2000-09-05
249,0,0,0,0,0,0,0,0,0,0,2000-09-06
