,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_2000_H_0_ConstantTrend_0_exp_1.0_10
0,2000-01-01 00:00:00,0.0976270078546495,0,0.0,0.48431215412066475,0.02346217065007182
1,2000-01-01 01:00:00,0.0976270078546495,0,0.0,0.5791404787067285,0.021339526130585863
2,2000-01-01 02:00:00,0.0976270078546495,0,0.0027244159149844844,-0.18158257273119596,0.04553857074155455
3,2000-01-01 03:00:00,0.0976270078546495,0,0.006603043707747439,1.4102046311312142,0.009234014033109923
4,2000-01-01 04:00:00,0.0976270078546495,0,0.011227170157599118,-0.3744716909802062,0.05475923550353029
5,2000-01-01 05:00:00,0.0976270078546495,0,0.016177517285806336,0.27519831557632024,0.028455051040549323
6,2000-01-01 06:00:00,0.0976270078546495,0,0.021418779207267834,-0.9607546117337881,0.09742056725808709
7,2000-01-01 07:00:00,0.0976270078546495,0,0.02694038488146734,0.37692697499528294,0.02542757356821855
8,2000-01-01 08:00:00,0.0976270078546495,0,0.03256948599001003,0.033438928508628576,0.035648002133205556
9,2000-01-01 09:00:00,0.0976270078546495,0,0.0382836939254018,0.6805672443551206,0.018557065023870715
10,2000-01-01 10:00:00,0.0976270078546495,0,0.0440429144291503,-1.563496690099942,0.17401740001743746
11,2000-01-01 11:00:00,0.0976270078546495,0,0.04982770407753475,-0.5666976204319573,0.06385222537219126
12,2000-01-01 12:00:00,0.0976270078546495,0,0.05563616044023821,-0.24214951424260323,0.04588851520901199
13,2000-01-01 13:00:00,0.0976270078546495,0,0.061446297993037434,1.5143912837240117,0.007876344788506844
14,2000-01-01 14:00:00,0.0976270078546495,0,0.06725643554583663,-0.3330574014413246,0.04967503457887309
15,2000-01-01 15:00:00,0.0976270078546495,0,0.07306657309863582,0.0473648172902994,0.03375977916061355
16,2000-01-01 16:00:00,0.0976270078546495,0,0.07887671065143503,1.4627404474484047,0.008150541449312002
17,2000-01-01 17:00:00,0.0976270078546495,0,0.08468684820423422,1.5350291291191829,0.007538215940228396
18,2000-01-01 18:00:00,0.0976270078546495,0,0.09049698575703342,0.5664400380293182,0.019742318813412336
19,2000-01-01 19:00:00,0.0976270078546495,0,0.0963071233098326,0.1492650917123343,0.02978870526229605
