,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_2000_D_0_PolyTrend_24__1.0_10
0,2000-01-01,0.20552675214328775,0.125,0.0,-1.3557137239186656,1.8306924738840913
1,2000-01-02,0.20574196591641214,0.2916666666666667,0.0,-0.11410253188685747,3.2391855463556904
2,2000-01-03,0.20595722850304043,0.375,0.004785775794765232,-0.844230864581227,2.597391585376048
3,2000-01-04,0.2061725399031727,0.7916666666666666,0.01024323895720571,0.7056408100507655,4.5696027012372795
4,2000-01-05,0.20638790011680885,0.875,0.01628512873986074,-0.39878617335193706,3.554766301164202
5,2000-01-06,0.20660330914394895,0.75,0.022603807671721505,-0.8271965334869942,3.0078900289881454
6,2000-01-07,0.20681876698459295,0.16666666666666666,0.029144170009212444,-0.41574470158503485,2.8427643477349065
7,2000-01-08,0.2070342736387409,0.9583333333333334,0.0357999135669241,-0.5245121937314283,3.532534772467039
8,2000-01-09,0.20724982910639278,0.25,0.042533987073203744,0.8131012718382519,4.168764533677318
9,2000-01-10,0.20746543338754858,0.5,0.04932450769826449,-0.2292506291606075,3.383418757584675
10,2000-01-11,0.20768108648220832,0.041666666666666664,0.056147881663661456,2.161717373494259,5.3230924539662645
11,2000-01-12,0.20789678839037196,0.25,0.06298891013465306,-0.9569314292805337,2.4198337149039606
12,2000-01-13,0.20811253911203956,0.2916666666666667,0.06984333158942845,0.06731083219488099,3.492812815222485
13,2000-01-14,0.20832833864721106,0.9583333333333334,0.07669917146306952,0.20649883721106427,4.305739126314148
14,2000-01-15,0.2085441869958865,0.5833333333333334,0.08355501133671059,-0.45688132622556726,3.2744306510998324
15,2000-01-16,0.20876008415806588,0.7083333333333334,0.09041085121035165,-1.0599757640207523,2.8034079503404676
16,2000-01-17,0.20897603013374916,0.20833333333333334,0.09726669108399269,0.6149573156935568,3.985412815904101
17,2000-01-18,0.20919202492293637,0.5416666666666666,0.10412253095763377,1.4296607664750955,5.140521434681801
18,2000-01-19,0.20940806852562752,0.3333333333333333,0.11097837083127483,-0.21195225635208395,3.297646961997621
19,2000-01-20,0.2096241609418226,0.375,0.11783421070491588,-0.08033725576207178,3.478000561544136
20,2000-01-21,0.2098403021715216,0.8333333333333334,0.12469005057855695,0.4053977840180792,4.42914091576096
21,2000-01-22,0.21005649221472453,0.7916666666666666,0.13154589045219803,0.11860658523361353,4.107755080226672
22,2000-01-23,0.21027273107143138,0.6666666666666666,0.13840173032583905,1.2544140683375582,5.125634642060964
23,2000-01-24,0.21048901874164216,0.7916666666666666,0.14525757019948007,1.419102040788718,5.422394742055976
24,2000-01-25,0.21070535522535688,0.125,0.1521134100731212,-0.7438560828698322,2.599842128088115
25,2000-01-26,0.21092174052257553,0.2916666666666667,0.1589692499467622,-2.5174371027954736,1.0
26,2000-01-27,0.2111381746332981,0.375,0.16582508982040328,-1.5070960235350006,2.10074668657817
27,2000-01-28,0.21135465755752458,0.7916666666666666,0.17268092969404442,1.149076125381565,5.18065782495927
28,2000-01-29,0.211571189295255,0.875,0.17953676956768538,-1.193578251944493,2.928409152577917
29,2000-01-30,0.21178776984648937,0.75,0.1863926094413265,1.1410424458433976,5.145102270790683
30,2000-01-31,0.21200439921122763,0.16666666666666666,0.19324844931496754,1.5094450822654228,4.9372440431177536
31,2000-02-01,0.21222107738946983,0.9583333333333334,0.20010428918860856,1.0677751294644207,5.294313275035302
32,2000-02-02,0.21243780438121596,0.25,0.20696012906224967,-0.6865894771933623,2.8386879019095725
33,2000-02-03,0.21265458018646602,0.5,0.21381596893589072,0.01487331605783535,3.7972233108396614
34,2000-02-04,0.21287140480522002,0.041666666666666664,0.22067180880953177,-0.37566589616476365,2.9554234297761237
35,2000-02-05,0.21308827823747792,0.25,0.2275276486831728,-0.03822363744467267,3.5082717351354473
36,2000-02-06,0.21330520048323975,0.2916666666666667,0.23438348855681393,0.36797447414967926,3.9632092755158688
37,2000-02-07,0.21352217154250552,0.9583333333333334,0.24123932843045498,-0.04472370024755386,4.224250578718209
38,2000-02-08,0.21373919141527523,0.5833333333333334,0.24809516830409598,-0.3023751325193162,3.5986720061928574
39,2000-02-09,0.21395626010154883,0.7083333333333334,0.2549510081777371,-2.2244036022124187,1.8087164450596698
40,2000-02-10,0.21417337760132638,0.20833333333333334,0.2618068480513781,0.7240063590423036,4.26419936368781
41,2000-02-11,0.21439054391460788,0.5416666666666666,0.26866268792501913,0.35900276446988677,4.2396021086356495
42,2000-02-12,0.21460775904139326,0.3333333333333333,0.2755185277986602,1.076121037518773,4.755460103351629
43,2000-02-13,0.2148250229816826,0.375,0.28237436767230134,0.1921408343855315,3.9202196706989847
44,2000-02-14,0.21504233573547585,0.8333333333333334,0.28923020754594236,0.8529259575013671,5.0464112797755885
45,2000-02-15,0.21525969730277306,0.7916666666666666,0.29608604741958344,0.018357182609979702,4.177249039658472
46,2000-02-16,0.21547710768357414,0.6666666666666666,0.3029418872932245,0.42830356650802287,4.469268673810957
47,2000-02-17,0.2156945668778792,0.7916666666666666,0.3097977271668655,0.9962778345476014,5.169316240918482
48,2000-02-18,0.21591207488568817,0.125,0.3166535670405065,-0.49114965590076143,3.0222954316849027
49,2000-02-19,0.21612963170700106,0.2916666666666667,0.3235094069141477,0.7126781657427828,4.399863316690068
50,2000-02-20,0.21634723734181788,0.375,0.33036524678778867,1.1133403496205336,4.8909322794096095
51,2000-02-21,0.21656489179013863,0.7916666666666666,0.3372210866614298,-2.1536745863577726,2.0476575044199317
52,2000-02-22,0.21678259505196332,0.875,0.34407692653507077,-0.41611148243284046,3.8756274848136627
53,2000-02-23,0.2170003471272919,0.75,0.3509327664087118,-1.070896991488979,3.1029155677064937
54,2000-02-24,0.21721814801612443,0.16666666666666666,0.357788606282353,0.22113880512865922,3.8186916717532724
55,2000-02-25,0.2174359977184609,0.9583333333333334,0.364644446155994,-1.1230571153785116,3.2732361074887457
56,2000-02-26,0.2176538962343013,0.25,0.37150028602963514,-1.0507579569860566,2.644275670937349
57,2000-02-27,0.2178718435636456,0.5,0.3783561259032761,1.012079053328375,4.964186468454766
58,2000-02-28,0.21808983970649384,0.041666666666666664,0.3852119657769172,1.5437164304718984,5.044564348281446
59,2000-02-29,0.218307884662846,0.25,0.39206780565055827,-0.4021148892000868,3.3141402467727867
60,2000-03-01,0.2185259784327021,0.2916666666666667,0.39892364552419934,0.8647491011362722,4.6297448374193095
61,2000-03-02,0.21874412101606214,0.9583333333333334,0.40577948539784037,-0.22686922724655495,4.211867158160151
62,2000-03-03,0.21896231241292607,0.5833333333333334,0.41263532527148133,0.8111602704819924,4.881970687159202
