,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_2000_D_0_LinearTrend_7__1.0_0
0,2000-01-01,0.43037873274483895,0.42857142857142855,0.0,-0.07770456650883938,4.221334727122949
1,2000-01-02,0.4304275462487663,0.14285714285714285,0.0,1.0896301649283022,5.103003986349733
2,2000-01-03,0.4304763597526936,0.42857142857142855,0.0002835648865872159,0.09654266759327351,4.395963153119504
3,2000-01-04,0.43052517325662093,0.7142857142857143,0.0006444455244243321,1.4186671084676297,6.00421157384991
4,2000-01-05,0.43057398676054826,0.2857142857142857,0.0010422571996530202,1.1682731374280053,5.325692799418014
5,2000-01-06,0.4306228002644756,0.5714285714285714,0.0014700631085723817,0.9471859464018728,5.390796513519014
6,2000-01-07,0.4306716137684029,0.8571428571428571,0.0019122655649661492,1.0854870347559817,5.815302903547729
7,2000-01-08,0.43072042727233023,0.42857142857142855,0.002360122766324207,2.3822244479133983,6.683965558839002
8,2000-01-09,0.43076924077625756,0.14285714285714285,0.0028127077798601277,-0.40602373632291733,3.6105044874058643
9,2000-01-10,0.4308180542801849,0.42857142857142855,0.003266887939072034,0.2664453411788736,4.56919084428508
10,2000-01-11,0.4308668677841122,0.7142857142857143,0.003722102026842938,-1.3557137239186656,3.233250092493525
11,2000-01-12,0.43091568128803953,0.2857142857142857,0.0041776968500584905,-0.11410253188685747,4.046794264281047
12,2000-01-13,0.43096449479196686,0.5714285714285714,0.00463365609616909,-0.844230864581227,3.6028849900510016
13,2000-01-14,0.4310133082958942,0.8571428571428571,0.005089666489317406,0.7056408100507655,5.438975774294356
14,2000-01-15,0.4310621217998215,0.42857142857142855,0.005545676882465724,-0.39878617335193706,3.9064821862173
15,2000-01-16,0.43111093530374883,0.14285714285714285,0.006001687275614041,-0.8271965334869942,3.1928623642650327
16,2000-01-17,0.43115974880767616,0.42857142857142855,0.006457697668762357,-0.41574470158503485,3.8905333057783533
17,2000-01-18,0.4312085623116035,0.7142857142857143,0.006913708061910674,-0.5245121937314283,4.067984923243321
18,2000-01-19,0.4312573758155308,0.2857142857142857,0.007369718455058992,0.8131012718382519,4.977531784138648
19,2000-01-20,0.43130618931945813,0.5714285714285714,0.00782572884820731,-0.2292506291606075,4.22139899275115
20,2000-01-21,0.43135500282338546,0.8571428571428571,0.008281739241355624,2.161717373494259,6.898586105017378
21,2000-01-22,0.4314038163273128,0.42857142857142855,0.008737749634503942,-0.9569314292805337,3.351870697568233
22,2000-01-23,0.4314526298312401,0.14285714285714285,0.009193760027652261,0.06731083219488099,4.090903497226437
23,2000-01-24,0.43150144333516743,0.42857142857142855,0.009649770420800579,0.20649883721106427,4.5163106118539815
24,2000-01-25,0.43155025683909476,0.7142857142857143,0.010105780813948893,-0.45688132622556726,4.139149558028712
25,2000-01-26,0.4315990703430221,0.2857142857142857,0.010561791207097208,-1.0599757640207523,3.1079885155591738
26,2000-01-27,0.4316478838469494,0.5714285714285714,0.011017801600245531,0.6149573156935568,5.069140704884845
27,2000-01-28,0.43169669735087673,0.8571428571428571,0.011473811993393849,1.4296607664750955,6.1700632652777445
28,2000-01-29,0.43174551085480406,0.42857142857142855,0.01192982238654216,-0.21195225635208395,4.100383637776212
29,2000-01-30,0.4317943243587314,0.14285714285714285,0.012385832779690482,-0.08033725576207178,3.9467891765490144
30,2000-01-31,0.4318431378626587,0.42857142857142855,0.0128418431728388,0.4053977840180792,4.718743325940526
31,2000-02-01,0.43189195136658604,0.7142857142857143,0.013297853565987113,0.11860658523361353,4.7181712367674224
32,2000-02-02,0.43194076487051336,0.2857142857142857,0.013753863959135429,1.2544140683375582,5.425912115197014
33,2000-02-03,0.4319895783744407,0.5714285714285714,0.014209874352283748,1.419102040788718,5.876819197259535
34,2000-02-04,0.432038391878368,0.8571428571428571,0.014665884745432066,-0.7438560828698322,4.000080183212346
35,2000-02-05,0.43208720538229534,0.42857142857142855,0.015121895138580385,-2.5174371027954736,1.798432558612352
