"Index","x"
"1956",3.923
"1956.25",4.436
"1956.5",4.806
"1956.75",4.418
"1957",4.339
"1957.25",4.811
"1957.5",5.259
"1957.75",4.735
"1958",4.608
"1958.25",5.196
"1958.5",5.609
"1958.75",4.977
"1959",4.883
"1959.25",5.744
"1959.5",6.035
"1959.75",5.514
"1960",5.387
"1960.25",6.211
"1960.5",6.659
"1960.75",5.983
"1961",5.709
"1961.25",6.458
"1961.5",6.875
"1961.75",6.162
"1962",6.098
"1962.25",7.075
"1962.5",7.595
"1962.75",6.891
"1963",6.707
"1963.25",7.874
"1963.5",8.555
"1963.75",7.503
"1964",7.469
"1964.25",8.829
"1964.5",9.513
"1964.75",8.415
"1965",8.17
"1965.25",9.503
"1965.5",10.306
"1965.75",9.077
"1966",8.65
"1966.25",10.18
"1966.5",11.234
"1966.75",9.836
"1967",9.49
"1967.25",10.991
"1967.5",12.17
"1967.75",10.47
"1968",10.087
"1968.25",11.858
"1968.5",13.198
"1968.75",11.413
"1969",11.136
"1969.25",13.04
"1969.5",14.248
"1969.75",12.759
"1970",12.328
"1970.25",14.493
"1970.5",15.664
"1970.75",13.781
"1971",13.299
"1971.25",15.23
"1971.5",16.667
"1971.75",14.484
"1972",13.838
"1972.25",15.919
"1972.5",17.149
"1972.75",15.564
"1973",15.024
"1973.25",17.064
"1973.5",18.512
"1973.75",16.467
"1974",16.249
"1974.25",18.515
"1974.5",20.377
"1974.75",17.681
"1975",16.692
"1975.25",19.184
"1975.5",20.078
"1975.75",18.26
"1976",18.023
"1976.25",20.234
"1976.5",22.272
"1976.75",19.684
"1977",19.031
"1977.25",21.545
"1977.5",23.27
"1977.75",20.107
"1978",20.084
"1978.25",22.634
"1978.5",24.494
"1978.75",21.396
"1979",21.323
"1979.25",23.644
"1979.5",25.994
"1979.75",22.802
"1980",22.604
"1980.25",24.51
"1980.5",26.69
"1980.75",24.132
"1981",23.639
"1981.25",26.32
"1981.5",28.345
"1981.75",24.89
"1982",24.675
"1982.25",27.122
"1982.5",28.59
"1982.75",25.371
"1983",24.687
"1983.25",27.285
"1983.5",29.29
"1983.75",26.684
"1984",26.641
"1984.25",29.042
"1984.5",31.856
"1984.75",28.343
"1985",28.982
"1985.25",30.838
"1985.5",33.165
"1985.75",29.648
"1986",29.506
"1986.25",32.002
"1986.5",34.375
"1986.75",31.046
"1987",31.015
"1987.25",33.685
"1987.5",35.85
"1987.75",33.211
"1988",33.142
"1988.25",34.664
"1988.5",37.154
"1988.75",35.303
"1989",36.905
"1989.25",37.333
"1989.5",40.413
"1989.75",36.579
"1990",37.016
"1990.25",39.103
"1990.5",41.067
"1990.75",37.653
"1991",37.554
"1991.25",38.752
"1991.5",41.424
"1991.75",38.101
"1992",38.332
"1992.25",39.774
"1992.5",42.246
"1992.75",38.498
"1993",39.46
"1993.25",41.356
"1993.5",42.949
"1993.75",40.974
"1994",40.162
"1994.25",41.199
"1994.5",44.095
"1994.75",41.745
"1995",41.768
"1995.25",43.686
"1995.5",46.022
"1995.75",42.8
"1996",43.661
"1996.25",44.707
"1996.5",46.326
"1996.75",43.346
"1997",43.938
"1997.25",45.828
"1997.5",48.448
"1997.75",46.096
"1998",46.198
"1998.25",47.237
"1998.5",49.041
"1998.75",46.192
"1999",48.089
"1999.25",48.227
"1999.5",49.784
"1999.75",47.588
"2000",49.32
"2000.25",50.67
"2000.5",52.623
"2000.75",49.35
"2001",51.658
"2001.25",51.103
"2001.5",52.226
"2001.75",50.778
"2002",50.639
"2002.25",51.486
"2002.5",53.299
"2002.75",51.646
"2003",51.415
"2003.25",51.379
"2003.5",54.808
"2003.75",52.453
"2004",54.561
"2004.25",54.644
"2004.5",55.915
"2004.75",52.85
"2005",55.035
"2005.25",55.117
"2005.5",56.043
"2005.75",54.992
"2006",57.112
"2006.25",57.157
"2006.5",58.4
"2006.75",56.249
"2007",56.244
"2007.25",55.036
"2007.5",59.806
"2007.75",56.411
"2008",59.118
"2008.25",56.66
"2008.5",64.067
"2008.75",59.045
"2009",58.368
"2009.25",57.471
"2009.5",58.394
"2009.75",57.336
"2010",58.309
"2010.25",58.041
