"Index","x"
"2000",7.204
"2000.08333333333",7.335
"2000.16666666667",7.812
"2000.25",7.413
"2000.33333333333",9.136
"2000.41666666667",8.725
"2000.5",8.751
"2000.58333333333",9.609
"2000.66666666667",8.601
"2000.75",8.93
"2000.83333333333",8.835
"2000.91666666667",11.688
"2001",8.078
"2001.08333333333",7.892
"2001.16666666667",8.151
"2001.25",8.738
"2001.33333333333",9.416
"2001.41666666667",9.533
"2001.5",9.943
"2001.58333333333",10.859
"2001.66666666667",8.789
"2001.75",9.96
"2001.83333333333",9.619
"2001.91666666667",12.9
"2002",8.62
"2002.08333333333",8.401
"2002.16666666667",8.546
"2002.25",10.004
"2002.33333333333",10.675
"2002.41666666667",10.115
"2002.5",11.206
"2002.58333333333",11.555
"2002.66666666667",10.453
"2002.75",10.421
"2002.83333333333",9.95
"2002.91666666667",13.975
"2003",9.315
"2003.08333333333",9.366
"2003.16666666667",9.91
"2003.25",10.302
"2003.33333333333",11.371
"2003.41666666667",11.857
"2003.5",12.387
"2003.58333333333",12.421
"2003.66666666667",12.073
"2003.75",11.963
"2003.83333333333",10.666
"2003.91666666667",15.613
"2004",10.586
"2004.08333333333",10.558
"2004.16666666667",12.064
"2004.25",11.899
"2004.33333333333",12.077
"2004.41666666667",13.918
"2004.5",13.611
"2004.58333333333",14.132
"2004.66666666667",13.509
"2004.75",13.152
"2004.83333333333",13.993
"2004.91666666667",18.203
"2005",14.262
"2005.08333333333",13.024
"2005.16666666667",14.062
"2005.25",14.718
"2005.33333333333",16.544
"2005.41666666667",16.732
"2005.5",16.23
"2005.58333333333",18.126
"2005.66666666667",16.016
"2005.75",15.601
"2005.83333333333",15.394
"2005.91666666667",20.439
"2006",14.991
"2006.08333333333",14.908
"2006.16666666667",17.459
"2006.25",14.501
"2006.33333333333",18.271
"2006.41666666667",17.963
"2006.5",17.026
"2006.58333333333",18.111
"2006.66666666667",15.989
"2006.75",16.735
"2006.83333333333",15.949
"2006.91666666667",20.216
"2007",16.198
"2007.08333333333",15.06
"2007.16666666667",16.168
"2007.25",16.376
"2007.33333333333",18.403
"2007.41666666667",19.113
"2007.5",19.303
"2007.58333333333",20.56
"2007.66666666667",16.621
"2007.75",18.788
"2007.83333333333",17.97
"2007.91666666667",22.464
"2008",16.658
"2008.08333333333",16.214
"2008.16666666667",16.043
"2008.25",16.418
"2008.33333333333",17.644
"2008.41666666667",17.705
"2008.5",18.107
"2008.58333333333",17.975
"2008.66666666667",17.598
"2008.75",17.658
"2008.83333333333",15.75
"2008.91666666667",22.414
"2009",16.065
"2009.08333333333",15.467
"2009.16666666667",16.297
"2009.25",16.53
"2009.33333333333",18.41
"2009.41666666667",20.274
"2009.5",21.311
"2009.58333333333",20.991
"2009.66666666667",18.305
"2009.75",17.832
"2009.83333333333",18.223
"2009.91666666667",23.987
"2010",15.964
"2010.08333333333",16.606
"2010.16666666667",19.216
"2010.25",16.419
"2010.33333333333",19.638
"2010.41666666667",19.773
"2010.5",21.052
"2010.58333333333",22.011
"2010.66666666667",19.039
"2010.75",17.893
"2010.83333333333",19.276
"2010.91666666667",25.167
"2011",16.699
"2011.08333333333",16.619
"2011.16666666667",17.851
"2011.25",18.16
"2011.33333333333",22.032
"2011.41666666667",21.395
"2011.5",22.217
"2011.58333333333",24.565
"2011.66666666667",21.095
"2011.75",20.114
"2011.83333333333",19.931
"2011.91666666667",26.12
"2012",18.58
"2012.08333333333",18.492
"2012.16666666667",19.724
"2012.25",20.123
"2012.33333333333",22.582
"2012.41666666667",22.595
"2012.5",23.379
"2012.58333333333",24.92
"2012.66666666667",20.325
"2012.75",22.038
"2012.83333333333",20.988
"2012.91666666667",26.675
"2013",19.061
"2013.08333333333",19.303
"2013.16666666667",19.323
"2013.25",21.573
"2013.33333333333",23.685
"2013.41666666667",22.104
"2013.5",25.34
"2013.58333333333",25.211
