,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_20_D_0_PolyTrend_0_exp_1.0_10
0,2000-01-01,0.20552675214328775,0,0.0,0.48431215412066475,0.2593857373089073
1,2000-01-02,0.22728975630016632,0,0.0,0.5791404787067285,0.23084002963894543
2,2000-01-03,0.24954089549631814,0,0.27244159149844843,-0.18158257273119596,0.36787944117144233
3,2000-01-04,0.2722801697317432,0,0.6603043707747439,1.4102046311312142,0.049668256240525795
4,2000-01-05,0.29550757900644153,0,1.122717015759912,-0.3744716909802062,0.18207201387715477
5,2000-01-06,0.3192231233204131,0,1.6177517285806333,0.27519831557632024,0.05659847411621952
6,2000-01-07,0.3434268026736579,0,2.1418779207267837,-0.9607546117337881,0.1125733581496619
7,2000-01-08,0.36811861706617593,0,2.694038488146734,0.37692697499528294,0.016594496645863193
8,2000-01-09,0.39329856649796724,0,3.256948599001003,0.033438928508628576,0.012993758142067206
9,2000-01-10,0.41896665096903185,0,3.8283693925401785,0.6805672443551206,0.0037443644840324014
10,2000-01-11,0.4451228704793696,0,4.404291442915031,-1.563496690099942,0.01934120066303895
11,2000-01-12,0.47176722502898066,0,4.982770407753476,-0.5666976204319573,0.0038974215010302753
12,2000-01-13,0.4988997146178649,0,5.5636160440238225,-0.24214951424260323,0.0015338623233916036
13,2000-01-14,0.5265203392460225,0,6.144629799303742,1.5143912837240117,0.00014408005029637282
14,2000-01-15,0.5546290989134532,0,6.725643554583662,-0.3330574014413246,0.0004970522842054321
15,2000-01-16,0.5832259936201574,0,7.306657309863582,0.0473648172902994,0.0001846869725061759
16,2000-01-17,0.6123110233661346,0,7.887671065143504,1.4627404474484047,2.4365980954021064e-05
17,2000-01-18,0.641884188151385,0,8.468684820423421,1.5350291291191829,1.2308773915358051e-05
18,2000-01-19,0.6719454879759089,0,9.04969857570334,0.5664400380293182,1.7598723491457123e-05
19,2000-01-20,0.7024949228397059,0,9.63071233098326,0.1492650917123343,1.4489701079599066e-05
