,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal_20_D_0_LinearTrend_0__1.0_0
0,2000-01-01,0.43037873274483895,0,0.0,0.48431215412066475,1.3836904345679473
1,2000-01-02,0.4352600831375714,0,0.0,0.5791404787067285,1.4834001095467435
2,2000-01-03,0.4401414335303039,0,0.27244159149844843,-0.18158257273119596,1.0
3,2000-01-04,0.4450227839230364,0,0.6603043707747439,1.4102046311312142,2.984531333531438
4,2000-01-05,0.44990413431576887,0,1.122717015759912,-0.3744716909802062,1.6671490067979182
5,2000-01-06,0.45478548470850133,0,1.6177517285806333,0.27519831557632024,2.8167350765678982
6,2000-01-07,0.4596668351012338,0,2.1418779207267837,-0.9607546117337881,2.109789691796673
7,2000-01-08,0.46454818549396626,0,2.694038488146734,0.37692697499528294,4.004513196338427
8,2000-01-09,0.4694295358866988,0,3.256948599001003,0.033438928508628576,4.2288166110987735
9,2000-01-10,0.47431088627943124,0,3.8283693925401785,0.6805672443551206,5.452247070877174
10,2000-01-11,0.4791922366721637,0,4.404291442915031,-1.563496690099942,3.788986537189696
11,2000-01-12,0.48407358706489617,0,4.982770407753476,-0.5666976204319573,5.369145922088858
12,2000-01-13,0.48895493745762864,0,5.5636160440238225,-0.24214951424260323,6.279421014941291
13,2000-01-14,0.49383628785036116,0,6.144629799303742,1.5143912837240117,8.621856918580558
14,2000-01-15,0.4987176382430936,0,6.725643554583662,-0.3330574014413246,7.360303339087875
15,2000-01-16,0.5035989886358261,0,7.306657309863582,0.0473648172902994,8.32662066349215
16,2000-01-17,0.5084803390285586,0,7.887671065143504,1.4627404474484047,10.32789139932291
17,2000-01-18,0.513361689421291,0,8.468684820423421,1.5350291291191829,10.986075186666339
18,2000-01-19,0.5182430398140235,0,9.04969857570334,0.5664400380293182,10.603381201249126
19,2000-01-20,0.5231243902067559,0,9.63071233098326,0.1492650917123343,10.772101360604792
