,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_20_H_0_poly_0_exp_1.0_0
0,2000-01-01 00:00:00,0,0,0.0,0.48431215412066475,0.2482166971886205,0.2482166971886205
1,2000-01-01 01:00:00,0,0,0.0,0.5791404787067285,0.22576030047279833,0.22576030047279833
2,2000-01-01 02:00:00,0,0,0.27244159149844843,-0.18158257273119596,0.36787944117144233,0.36787944117144233
3,2000-01-01 03:00:00,0,0,0.6603043707747439,1.4102046311312142,0.05081061532490801,0.05081061532490801
4,2000-01-01 04:00:00,0,0,1.122717015759912,-0.3744716909802062,0.19063659523416646,0.19063659523416646
5,2000-01-01 05:00:00,0,0,1.6177517285806333,0.27519831557632024,0.06068304009027479,0.06068304009027479
6,2000-01-01 06:00:00,0,0,2.1418779207267837,-0.9607546117337881,0.12365445083575892,0.12365445083575892
7,2000-01-01 07:00:00,0,0,2.694038488146734,0.37692697499528294,0.01868365046239057,0.01868365046239057
8,2000-01-01 08:00:00,0,0,3.256948599001003,0.033438928508628576,0.015002648770901938,0.015002648770901938
9,2000-01-01 09:00:00,0,0,3.8283693925401785,0.6805672443551206,0.004435665499911697,0.004435665499911697
10,2000-01-01 10:00:00,0,0,4.404291442915031,-1.563496690099942,0.023519257294905813,0.023519257294905813
11,2000-01-01 11:00:00,0,0,4.982770407753476,-0.5666976204319573,0.004867310425098372,0.004867310425098372
12,2000-01-01 12:00:00,0,0,5.5636160440238225,-0.24214951424260323,0.0019682557962798753,0.0019682557962798753
13,2000-01-01 13:00:00,0,0,6.144629799303742,1.5143912837240117,0.0001900616500929928,0.0001900616500929928
14,2000-01-01 14:00:00,0,0,6.725643554583662,-0.3330574014413246,0.0006743730359374579,0.0006743730359374579
15,2000-01-01 15:00:00,0,0,7.306657309863582,0.0473648172902994,0.0002578421174089425,0.0002578421174089425
16,2000-01-01 16:00:00,0,0,7.887671065143504,1.4627404474484047,3.5021356605888044e-05,3.5021356605888044e-05
17,2000-01-01 17:00:00,0,0,8.468684820423421,1.5350291291191829,1.8222473266057582e-05,1.8222473266057582e-05
18,2000-01-01 18:00:00,0,0,9.04969857570334,0.5664400380293182,2.6849064080193466e-05,2.6849064080193466e-05
19,2000-01-01 19:00:00,0,0,9.63071233098326,0.1492650917123343,2.2791602438972097e-05,2.2791602438972097e-05
